@VLOOP [V]  vs t@
X,VLOOP
 0.6972000E+01, 0.2775626E+02
 0.6974000E+01, 0.2774974E+02
 0.6976000E+01, 0.2774323E+02
 0.6978000E+01, 0.2773672E+02
 0.6980000E+01, 0.2773021E+02
 0.6982000E+01, 0.2772371E+02
 0.6984000E+01, 0.2771721E+02
 0.6986000E+01, 0.2771071E+02
 0.6988000E+01, 0.2770422E+02
 0.6990000E+01, 0.2769773E+02
 0.6992000E+01, 0.2769124E+02
 0.6994000E+01, 0.2768476E+02
 0.6996000E+01, 0.2767828E+02
 0.6998000E+01, 0.2767181E+02
 0.7000000E+01, 0.2766533E+02
 0.7002000E+01, 0.2765887E+02
 0.7004000E+01, 0.2765240E+02
 0.7006000E+01, 0.2764594E+02
 0.7008000E+01, 0.2763949E+02
 0.7010000E+01, 0.2763304E+02
 0.7012000E+01, 0.2762659E+02
 0.7014000E+01, 0.2762015E+02
 0.7016000E+01, 0.2761370E+02
 0.7018000E+01, 0.2760727E+02
 0.7020000E+01, 0.2760084E+02
 0.7022000E+01, 0.2759441E+02
 0.7024000E+01, 0.2758799E+02
 0.7026000E+01, 0.2758157E+02
 0.7028000E+01, 0.2757515E+02
 0.7030000E+01, 0.2756874E+02
 0.7032000E+01, 0.2756233E+02
 0.7034000E+01, 0.2755593E+02
 0.7036000E+01, 0.2754953E+02
 0.7038000E+01, 0.2754313E+02
 0.7040000E+01, 0.2753675E+02
 0.7042000E+01, 0.2753036E+02
 0.7044000E+01, 0.2752398E+02
 0.7046000E+01, 0.2751760E+02
 0.7048000E+01, 0.2751123E+02
 0.7050000E+01, 0.2750486E+02
 0.7052000E+01, 0.2749850E+02
 0.7054000E+01, 0.2749214E+02
 0.7056000E+01, 0.2748579E+02
 0.7058000E+01, 0.2747944E+02
 0.7060000E+01, 0.2747309E+02
 0.7062000E+01, 0.2746675E+02
 0.7064000E+01, 0.2746042E+02
 0.7066000E+01, 0.2745409E+02
 0.7068000E+01, 0.2744777E+02
 0.7070000E+01, 0.2744145E+02
 0.7072000E+01, 0.2743513E+02
 0.7074000E+01, 0.2742883E+02
 0.7076000E+01, 0.2742252E+02
 0.7078000E+01, 0.2741623E+02
 0.7080000E+01, 0.2740993E+02
 0.7082000E+01, 0.2740365E+02
 0.7084000E+01, 0.2739737E+02
 0.7086000E+01, 0.2739109E+02
 0.7088000E+01, 0.2738482E+02
 0.7090000E+01, 0.2737856E+02
 0.7092000E+01, 0.2737230E+02
 0.7094000E+01, 0.2736605E+02
 0.7096000E+01, 0.2735981E+02
 0.7098000E+01, 0.2735357E+02
 0.7100000E+01, 0.2734734E+02
 0.7102000E+01, 0.2734112E+02
 0.7104000E+01, 0.2733490E+02
 0.7106000E+01, 0.2732869E+02
 0.7108000E+01, 0.2732248E+02
 0.7110000E+01, 0.2731629E+02
 0.7112000E+01, 0.2731010E+02
 0.7114000E+01, 0.2730392E+02
 0.7116000E+01, 0.2729774E+02
 0.7118000E+01, 0.2729158E+02
 0.7120000E+01, 0.2728542E+02
 0.7122000E+01, 0.2727927E+02
 0.7124000E+01, 0.2727313E+02
 0.7126000E+01, 0.2726700E+02
 0.7128000E+01, 0.2726088E+02
 0.7130000E+01, 0.2725477E+02
 0.7132000E+01, 0.2724866E+02
 0.7134000E+01, 0.2724257E+02
 0.7136000E+01, 0.2723649E+02
 0.7138000E+01, 0.2723042E+02
 0.7140000E+01, 0.2722436E+02
 0.7142000E+01, 0.2721831E+02
 0.7144000E+01, 0.2721227E+02
 0.7146000E+01, 0.2720625E+02
 0.7148000E+01, 0.2720023E+02
 0.7150000E+01, 0.2719424E+02
 0.7152000E+01, 0.2718825E+02
 0.7154000E+01, 0.2718228E+02
 0.7156000E+01, 0.2717633E+02
 0.7158000E+01, 0.2717039E+02
 0.7160000E+01, 0.2716447E+02
 0.7162000E+01, 0.2715857E+02
 0.7164000E+01, 0.2715268E+02
 0.7166000E+01, 0.2714682E+02
 0.7168000E+01, 0.2714097E+02
 0.7170000E+01, 0.2713515E+02
 0.7172000E+01, 0.2712935E+02
 0.7174000E+01, 0.2712358E+02
 0.7176000E+01, 0.2711783E+02
 0.7178000E+01, 0.2711211E+02
 0.7180000E+01, 0.2710643E+02
 0.7182000E+01, 0.2710077E+02
 0.7184000E+01, 0.2709515E+02
 0.7186000E+01, 0.2708957E+02
 0.7188000E+01, 0.2708404E+02
 0.7190000E+01, 0.2707854E+02
 0.7192000E+01, 0.2707310E+02
 0.7194000E+01, 0.2706771E+02
 0.7196000E+01, 0.2706239E+02
 0.7198000E+01, 0.2705713E+02
 0.7200000E+01, 0.2705195E+02
 0.7202000E+01, 0.2704685E+02
 0.7204000E+01, 0.2704185E+02
 0.7206000E+01, 0.2703697E+02
 0.7208000E+01, 0.2703221E+02
 0.7210000E+01, 0.2702760E+02
 0.7212000E+01, 0.2702317E+02
 0.7214000E+01, 0.2701894E+02
 0.7216000E+01, 0.2701497E+02
 0.7218000E+01, 0.2701131E+02
 0.7220000E+01, 0.2700804E+02
 0.7222000E+01, 0.2700527E+02
 0.7224000E+01, 0.2700316E+02
 0.7226000E+01, 0.2700195E+02
 0.7228000E+01, 0.2700201E+02
 0.7230000E+01, 0.2700400E+02
 0.7232000E+01, 0.2700910E+02
 0.7234000E+01, 0.2701980E+02
 0.7236000E+01, 0.2704237E+02
 0.7238000E+01, 0.2709842E+02
 0.7240000E+01, 0.2734494E+02
 0.7242000E+01, 0.2957166E+02
 0.7244000E+01, 0.3211611E+02
 0.7246000E+01, 0.3328069E+02
 0.7248000E+01, 0.3362459E+02
 0.7250000E+01, 0.3366037E+02
 0.7252000E+01, 0.3359003E+02
 0.7254000E+01, 0.3348283E+02
 0.7256000E+01, 0.3336325E+02
 0.7258000E+01, 0.3324075E+02
 0.7260000E+01, 0.3311937E+02
 0.7262000E+01, 0.3300095E+02
 0.7264000E+01, 0.3288631E+02
 0.7266000E+01, 0.3277575E+02
 0.7268000E+01, 0.3266933E+02
 0.7270000E+01, 0.3256698E+02
 0.7272000E+01, 0.3246854E+02
 0.7274000E+01, 0.3237384E+02
 0.7276000E+01, 0.3228268E+02
 0.7278000E+01, 0.3219486E+02
 0.7280000E+01, 0.3211019E+02
 0.7282000E+01, 0.3202848E+02
 0.7284000E+01, 0.3194957E+02
 0.7286000E+01, 0.3187328E+02
 0.7288000E+01, 0.3179947E+02
 0.7290000E+01, 0.3172800E+02
 0.7292000E+01, 0.3165874E+02
 0.7294000E+01, 0.3159155E+02
 0.7296000E+01, 0.3152634E+02
 0.7298000E+01, 0.3146300E+02
 0.7300000E+01, 0.3140142E+02
 0.7302000E+01, 0.3134152E+02
 0.7304000E+01, 0.3128322E+02
 0.7306000E+01, 0.3122643E+02
 0.7308000E+01, 0.3117108E+02
 0.7310000E+01, 0.3111710E+02
 0.7312000E+01, 0.3106443E+02
 0.7314000E+01, 0.3101301E+02
 0.7316000E+01, 0.3096278E+02
 0.7318000E+01, 0.3091369E+02
 0.7320000E+01, 0.3086570E+02
 0.7322000E+01, 0.3081874E+02
 0.7324000E+01, 0.3077278E+02
 0.7326000E+01, 0.3072779E+02
 0.7328000E+01, 0.3068370E+02
 0.7330000E+01, 0.3064051E+02
 0.7332000E+01, 0.3059816E+02
 0.7334000E+01, 0.3055662E+02
 0.7336000E+01, 0.3051586E+02
 0.7338000E+01, 0.3047586E+02
 0.7340000E+01, 0.3043659E+02
 0.7342000E+01, 0.3039801E+02
 0.7344000E+01, 0.3036010E+02
 0.7346000E+01, 0.3032285E+02
 0.7348000E+01, 0.3028622E+02
 0.7350000E+01, 0.3025019E+02
 0.7352000E+01, 0.3021475E+02
 0.7354000E+01, 0.3017987E+02
 0.7356000E+01, 0.3014553E+02
 0.7358000E+01, 0.3011172E+02
 0.7360000E+01, 0.3007842E+02
 0.7362000E+01, 0.3004561E+02
 0.7364000E+01, 0.3001328E+02
 0.7366000E+01, 0.2998141E+02
 0.7368000E+01, 0.2994999E+02
 0.7370000E+01, 0.2991900E+02
 0.7372000E+01, 0.2988843E+02
 0.7374000E+01, 0.2985827E+02
 0.7376000E+01, 0.2982851E+02
 0.7378000E+01, 0.2979912E+02
 0.7380000E+01, 0.2977011E+02
 0.7382000E+01, 0.2974146E+02
 0.7384000E+01, 0.2971317E+02
 0.7386000E+01, 0.2968521E+02
 0.7388000E+01, 0.2965759E+02
 0.7390000E+01, 0.2963029E+02
 0.7392000E+01, 0.2960330E+02
 0.7394000E+01, 0.2957662E+02
 0.7396000E+01, 0.2955023E+02
 0.7398000E+01, 0.2952414E+02
 0.7400000E+01, 0.2949832E+02
 0.7402000E+01, 0.2947279E+02
 0.7404000E+01, 0.2944751E+02
 0.7406000E+01, 0.2942250E+02
 0.7408000E+01, 0.2939775E+02
 0.7410000E+01, 0.2937324E+02
 0.7412000E+01, 0.2934898E+02
 0.7414000E+01, 0.2932495E+02
 0.7416000E+01, 0.2930115E+02
 0.7418000E+01, 0.2927758E+02
 0.7420000E+01, 0.2925423E+02
 0.7422000E+01, 0.2923109E+02
 0.7424000E+01, 0.2920816E+02
 0.7426000E+01, 0.2918544E+02
 0.7428000E+01, 0.2916292E+02
 0.7430000E+01, 0.2914059E+02
 0.7432000E+01, 0.2911846E+02
 0.7434000E+01, 0.2909652E+02
 0.7436000E+01, 0.2907476E+02
 0.7438000E+01, 0.2905318E+02
 0.7440000E+01, 0.2903178E+02
 0.7442000E+01, 0.2901055E+02
 0.7444000E+01, 0.2898949E+02
 0.7446000E+01, 0.2896859E+02
 0.7448000E+01, 0.2894786E+02
 0.7450000E+01, 0.2892729E+02
 0.7452000E+01, 0.2890687E+02
 0.7454000E+01, 0.2888661E+02
 0.7456000E+01, 0.2886650E+02
 0.7458000E+01, 0.2884654E+02
 0.7460000E+01, 0.2882672E+02
 0.7462000E+01, 0.2880704E+02
 0.7464000E+01, 0.2878751E+02
 0.7466000E+01, 0.2876811E+02
 0.7468000E+01, 0.2874885E+02
 0.7470000E+01, 0.2872972E+02
 0.7472000E+01, 0.2871072E+02
 0.7474000E+01, 0.2869185E+02
 0.7476000E+01, 0.2867310E+02
 0.7478000E+01, 0.2865448E+02
 0.7480000E+01, 0.2863598E+02
 0.7482000E+01, 0.2861760E+02
 0.7484000E+01, 0.2859934E+02
 0.7486000E+01, 0.2858119E+02
 0.7488000E+01, 0.2856316E+02
 0.7490000E+01, 0.2854524E+02
 0.7492000E+01, 0.2852744E+02
 0.7494000E+01, 0.2850974E+02
 0.7496000E+01, 0.2849215E+02
 0.7498000E+01, 0.2847466E+02
 0.7500000E+01, 0.2845728E+02
 0.7502000E+01, 0.2844000E+02
 0.7504000E+01, 0.2842282E+02
 0.7506000E+01, 0.2840575E+02
 0.7508000E+01, 0.2838877E+02
 0.7510000E+01, 0.2837189E+02
 0.7512000E+01, 0.2835510E+02
 0.7514000E+01, 0.2833841E+02
 0.7516000E+01, 0.2832181E+02
 0.7518000E+01, 0.2830531E+02
 0.7520000E+01, 0.2828889E+02
 0.7522000E+01, 0.2827257E+02
 0.7524000E+01, 0.2825633E+02
 0.7526000E+01, 0.2824018E+02
 0.7528000E+01, 0.2822411E+02
 0.7530000E+01, 0.2820813E+02
 0.7532000E+01, 0.2819224E+02
 0.7534000E+01, 0.2817643E+02
 0.7536000E+01, 0.2816069E+02
 0.7538000E+01, 0.2814504E+02
 0.7540000E+01, 0.2812947E+02
 0.7542000E+01, 0.2811398E+02
 0.7544000E+01, 0.2809857E+02
 0.7546000E+01, 0.2808323E+02
 0.7548000E+01, 0.2806797E+02
 0.7550000E+01, 0.2805279E+02
 0.7552000E+01, 0.2803768E+02
 0.7554000E+01, 0.2802264E+02
 0.7556000E+01, 0.2800768E+02
 0.7558000E+01, 0.2799278E+02
 0.7560000E+01, 0.2797796E+02
 0.7562000E+01, 0.2796321E+02
 0.7564000E+01, 0.2794853E+02
 0.7566000E+01, 0.2793392E+02
 0.7568000E+01, 0.2791937E+02
 0.7570000E+01, 0.2790490E+02
 0.7572000E+01, 0.2789048E+02
 0.7574000E+01, 0.2787614E+02
 0.7576000E+01, 0.2786186E+02
 0.7578000E+01, 0.2784764E+02
 0.7580000E+01, 0.2783349E+02
 0.7582000E+01, 0.2781940E+02
 0.7584000E+01, 0.2780538E+02
 0.7586000E+01, 0.2779142E+02
 0.7588000E+01, 0.2777751E+02
 0.7590000E+01, 0.2776367E+02
 0.7592000E+01, 0.2774989E+02
 0.7594000E+01, 0.2773617E+02
 0.7596000E+01, 0.2772251E+02
 0.7598000E+01, 0.2770890E+02
 0.7600000E+01, 0.2769535E+02
 0.7602000E+01, 0.2768186E+02
 0.7604000E+01, 0.2766843E+02
 0.7606000E+01, 0.2765505E+02
 0.7608000E+01, 0.2764173E+02
 0.7610000E+01, 0.2762847E+02
 0.7612000E+01, 0.2761525E+02
 0.7614000E+01, 0.2760209E+02
 0.7616000E+01, 0.2758899E+02
 0.7618000E+01, 0.2757594E+02
 0.7620000E+01, 0.2756294E+02
 0.7622000E+01, 0.2755000E+02
 0.7624000E+01, 0.2753710E+02
 0.7626000E+01, 0.2752426E+02
 0.7628000E+01, 0.2751146E+02
 0.7630000E+01, 0.2749872E+02
 0.7632000E+01, 0.2748603E+02
 0.7634000E+01, 0.2747338E+02
 0.7636000E+01, 0.2746079E+02
 0.7638000E+01, 0.2744825E+02
 0.7640000E+01, 0.2743575E+02
 0.7642000E+01, 0.2742330E+02
 0.7644000E+01, 0.2741089E+02
 0.7646000E+01, 0.2739854E+02
 0.7648000E+01, 0.2738623E+02
 0.7650000E+01, 0.2737397E+02
 0.7652000E+01, 0.2736175E+02
 0.7654000E+01, 0.2734958E+02
 0.7656000E+01, 0.2733745E+02
 0.7658000E+01, 0.2732537E+02
 0.7660000E+01, 0.2731333E+02
 0.7662000E+01, 0.2730133E+02
 0.7664000E+01, 0.2728938E+02
 0.7666000E+01, 0.2727748E+02
 0.7668000E+01, 0.2726561E+02
 0.7670000E+01, 0.2725379E+02
 0.7672000E+01, 0.2724201E+02
 0.7674000E+01, 0.2723027E+02
 0.7676000E+01, 0.2721857E+02
 0.7678000E+01, 0.2720691E+02
 0.7680000E+01, 0.2719530E+02
 0.7682000E+01, 0.2718373E+02
 0.7684000E+01, 0.2717219E+02
 0.7686000E+01, 0.2716070E+02
 0.7688000E+01, 0.2714924E+02
 0.7690000E+01, 0.2713782E+02
 0.7692000E+01, 0.2712645E+02
 0.7694000E+01, 0.2711511E+02
 0.7696000E+01, 0.2710381E+02
 0.7698000E+01, 0.2709254E+02
 0.7700000E+01, 0.2708132E+02
 0.7702000E+01, 0.2707013E+02
 0.7704000E+01, 0.2705898E+02
 0.7706000E+01, 0.2704787E+02
 0.7708000E+01, 0.2703679E+02
 0.7710000E+01, 0.2702575E+02
 0.7712000E+01, 0.2701475E+02
 0.7714000E+01, 0.2700378E+02
 0.7716000E+01, 0.2699285E+02
 0.7718000E+01, 0.2698195E+02
 0.7720000E+01, 0.2697108E+02
 0.7722000E+01, 0.2696026E+02
 0.7724000E+01, 0.2694946E+02
 0.7726000E+01, 0.2693870E+02
 0.7728000E+01, 0.2692798E+02
 0.7730000E+01, 0.2691729E+02
 0.7732000E+01, 0.2690663E+02
 0.7734000E+01, 0.2689600E+02
 0.7736000E+01, 0.2688541E+02
 0.7738000E+01, 0.2687485E+02
 0.7740000E+01, 0.2686432E+02
 0.7742000E+01, 0.2685383E+02
 0.7744000E+01, 0.2684337E+02
 0.7746000E+01, 0.2683294E+02
 0.7748000E+01, 0.2682254E+02
 0.7750000E+01, 0.2681217E+02
 0.7752000E+01, 0.2680183E+02
 0.7754000E+01, 0.2679153E+02
 0.7756000E+01, 0.2678125E+02
 0.7758000E+01, 0.2677101E+02
 0.7760000E+01, 0.2676080E+02
 0.7762000E+01, 0.2675061E+02
 0.7764000E+01, 0.2674046E+02
 0.7766000E+01, 0.2673033E+02
 0.7768000E+01, 0.2672024E+02
 0.7770000E+01, 0.2671017E+02
 0.7772000E+01, 0.2670014E+02
 0.7774000E+01, 0.2669013E+02
 0.7776000E+01, 0.2668015E+02
 0.7778000E+01, 0.2667020E+02
 0.7780000E+01, 0.2666028E+02
 0.7782000E+01, 0.2665038E+02
 0.7784000E+01, 0.2664052E+02
 0.7786000E+01, 0.2663068E+02
 0.7788000E+01, 0.2662087E+02
 0.7790000E+01, 0.2661109E+02
 0.7792000E+01, 0.2660133E+02
 0.7794000E+01, 0.2659160E+02
 0.7796000E+01, 0.2658190E+02
 0.7798000E+01, 0.2657223E+02
 0.7800000E+01, 0.2656258E+02
 0.7802000E+01, 0.2655295E+02
 0.7804000E+01, 0.2654336E+02
 0.7806000E+01, 0.2653379E+02
 0.7808000E+01, 0.2652424E+02
 0.7810000E+01, 0.2651472E+02
 0.7812000E+01, 0.2650523E+02
 0.7814000E+01, 0.2649576E+02
 0.7816000E+01, 0.2648632E+02
 0.7818000E+01, 0.2647690E+02
 0.7820000E+01, 0.2646750E+02
 0.7822000E+01, 0.2645814E+02
 0.7824000E+01, 0.2644879E+02
 0.7826000E+01, 0.2643947E+02
 0.7828000E+01, 0.2643018E+02
 0.7830000E+01, 0.2642090E+02
 0.7832000E+01, 0.2641166E+02
 0.7834000E+01, 0.2640243E+02
 0.7836000E+01, 0.2639323E+02
 0.7838000E+01, 0.2638405E+02
 0.7840000E+01, 0.2637490E+02
 0.7842000E+01, 0.2636577E+02
 0.7844000E+01, 0.2635666E+02
 0.7846000E+01, 0.2634758E+02
 0.7848000E+01, 0.2633851E+02
 0.7850000E+01, 0.2632947E+02
 0.7852000E+01, 0.2632046E+02
 0.7854000E+01, 0.2631146E+02
 0.7856000E+01, 0.2630249E+02
 0.7858000E+01, 0.2629354E+02
 0.7860000E+01, 0.2628461E+02
 0.7862000E+01, 0.2627570E+02
 0.7864000E+01, 0.2626682E+02
 0.7866000E+01, 0.2625795E+02
 0.7868000E+01, 0.2624911E+02
 0.7870000E+01, 0.2624029E+02
 0.7872000E+01, 0.2623149E+02
 0.7874000E+01, 0.2622271E+02
 0.7876000E+01, 0.2621395E+02
 0.7878000E+01, 0.2620521E+02
 0.7880000E+01, 0.2619650E+02
 0.7882000E+01, 0.2618780E+02
 0.7884000E+01, 0.2617912E+02
 0.7886000E+01, 0.2617047E+02
 0.7888000E+01, 0.2616183E+02
 0.7890000E+01, 0.2615322E+02
 0.7892000E+01, 0.2614462E+02
 0.7894000E+01, 0.2613604E+02
 0.7896000E+01, 0.2612749E+02
 0.7898000E+01, 0.2611895E+02
 0.7900000E+01, 0.2611043E+02
 0.7902000E+01, 0.2610193E+02
 0.7904000E+01, 0.2609345E+02
 0.7906000E+01, 0.2608500E+02
 0.7908000E+01, 0.2607656E+02
 0.7910000E+01, 0.2606813E+02
 0.7912000E+01, 0.2605973E+02
 0.7914000E+01, 0.2605134E+02
 0.7916000E+01, 0.2604298E+02
 0.7918000E+01, 0.2603463E+02
 0.7920000E+01, 0.2602630E+02
 0.7922000E+01, 0.2601799E+02
 0.7924000E+01, 0.2600970E+02
 0.7926000E+01, 0.2600142E+02
 0.7928000E+01, 0.2599317E+02
 0.7930000E+01, 0.2598493E+02
 0.7932000E+01, 0.2597671E+02
 0.7934000E+01, 0.2596850E+02
 0.7936000E+01, 0.2596032E+02
 0.7938000E+01, 0.2595215E+02
 0.7940000E+01, 0.2594399E+02
 0.7942000E+01, 0.2593586E+02
 0.7944000E+01, 0.2592774E+02
 0.7946000E+01, 0.2591964E+02
 0.7948000E+01, 0.2591156E+02
 0.7950000E+01, 0.2590349E+02
 0.7952000E+01, 0.2589544E+02
 0.7954000E+01, 0.2588741E+02
 0.7956000E+01, 0.2587940E+02
 0.7958000E+01, 0.2587140E+02
 0.7960000E+01, 0.2586341E+02
 0.7962000E+01, 0.2585545E+02
 0.7964000E+01, 0.2584750E+02
 0.7966000E+01, 0.2583956E+02
 0.7968000E+01, 0.2583164E+02
 0.7970000E+01, 0.2582374E+02
 0.7972000E+01, 0.2581586E+02
 0.7974000E+01, 0.2580799E+02
 0.7976000E+01, 0.2580013E+02
 0.7978000E+01, 0.2579229E+02
 0.7980000E+01, 0.2578447E+02
 0.7982000E+01, 0.2577666E+02
 0.7984000E+01, 0.2576887E+02
 0.7986000E+01, 0.2576109E+02
 0.7988000E+01, 0.2575333E+02
 0.7990000E+01, 0.2574558E+02
 0.7992000E+01, 0.2573785E+02
 0.7994000E+01, 0.2573013E+02
 0.7996000E+01, 0.2572243E+02
 0.7998000E+01, 0.2571474E+02
 0.8000000E+01, 0.2570707E+02
 0.8002000E+01, 0.2569941E+02
 0.8004000E+01, 0.2569177E+02
 0.8006000E+01, 0.2568414E+02
 0.8008000E+01, 0.2567653E+02
 0.8010000E+01, 0.2566893E+02
 0.8012000E+01, 0.2566134E+02
 0.8014000E+01, 0.2565377E+02
 0.8016000E+01, 0.2564621E+02
 0.8018000E+01, 0.2563867E+02
 0.8020000E+01, 0.2563114E+02
 0.8022000E+01, 0.2562363E+02
 0.8024000E+01, 0.2561613E+02
 0.8026000E+01, 0.2560864E+02
 0.8028000E+01, 0.2560117E+02
 0.8030000E+01, 0.2559371E+02
 0.8032000E+01, 0.2558626E+02
 0.8034000E+01, 0.2557883E+02
 0.8036000E+01, 0.2557141E+02
 0.8038000E+01, 0.2556400E+02
 0.8040000E+01, 0.2555661E+02
 0.8042000E+01, 0.2554923E+02
 0.8044000E+01, 0.2554187E+02
 0.8046000E+01, 0.2553452E+02
 0.8048000E+01, 0.2552718E+02
 0.8050000E+01, 0.2551985E+02
 0.8052000E+01, 0.2551254E+02
 0.8054000E+01, 0.2550524E+02
 0.8056000E+01, 0.2549795E+02
 0.8058000E+01, 0.2549067E+02
 0.8060000E+01, 0.2548341E+02
 0.8062000E+01, 0.2547616E+02
 0.8064000E+01, 0.2546893E+02
 0.8066000E+01, 0.2546170E+02
 0.8068000E+01, 0.2545449E+02
 0.8070000E+01, 0.2544729E+02
 0.8072000E+01, 0.2544011E+02
 0.8074000E+01, 0.2543293E+02
 0.8076000E+01, 0.2542577E+02
 0.8078000E+01, 0.2541862E+02
 0.8080000E+01, 0.2541148E+02
 0.8082000E+01, 0.2540435E+02
 0.8084000E+01, 0.2539724E+02
 0.8086000E+01, 0.2539014E+02
 0.8088000E+01, 0.2538305E+02
 0.8090000E+01, 0.2537597E+02
 0.8092000E+01, 0.2536891E+02
 0.8094000E+01, 0.2536185E+02
 0.8096000E+01, 0.2535481E+02
 0.8098000E+01, 0.2534778E+02
 0.8100000E+01, 0.2534076E+02
 0.8102000E+01, 0.2533375E+02
 0.8104000E+01, 0.2532675E+02
 0.8106000E+01, 0.2531977E+02
 0.8108000E+01, 0.2531280E+02
 0.8110000E+01, 0.2530583E+02
 0.8112000E+01, 0.2529888E+02
 0.8114000E+01, 0.2529194E+02
 0.8116000E+01, 0.2528502E+02
 0.8118000E+01, 0.2527810E+02
 0.8120000E+01, 0.2527119E+02
 0.8122000E+01, 0.2526430E+02
 0.8124000E+01, 0.2525741E+02
 0.8126000E+01, 0.2525054E+02
 0.8128000E+01, 0.2524368E+02
 0.8130000E+01, 0.2523683E+02
 0.8132000E+01, 0.2522999E+02
 0.8134000E+01, 0.2522316E+02
 0.8136000E+01, 0.2521634E+02
 0.8138000E+01, 0.2520953E+02
 0.8140000E+01, 0.2520273E+02
 0.8142000E+01, 0.2519595E+02
 0.8144000E+01, 0.2518917E+02
 0.8146000E+01, 0.2518240E+02
 0.8148000E+01, 0.2517565E+02
 0.8150000E+01, 0.2516890E+02
 0.8152000E+01, 0.2516217E+02
 0.8154000E+01, 0.2515544E+02
 0.8156000E+01, 0.2514873E+02
 0.8158000E+01, 0.2514202E+02
 0.8160000E+01, 0.2513533E+02
 0.8162000E+01, 0.2512865E+02
 0.8164000E+01, 0.2512197E+02
 0.8166000E+01, 0.2511531E+02
 0.8168000E+01, 0.2510866E+02
 0.8170000E+01, 0.2510201E+02
 0.8172000E+01, 0.2509538E+02
 0.8174000E+01, 0.2508876E+02
 0.8176000E+01, 0.2508214E+02
 0.8178000E+01, 0.2507554E+02
 0.8180000E+01, 0.2506894E+02
 0.8182000E+01, 0.2506236E+02
 0.8184000E+01, 0.2505578E+02
 0.8186000E+01, 0.2504922E+02
 0.8188000E+01, 0.2504267E+02
 0.8190000E+01, 0.2503612E+02
 0.8192000E+01, 0.2502958E+02
 0.8194000E+01, 0.2502306E+02
 0.8196000E+01, 0.2501654E+02
 0.8198000E+01, 0.2501003E+02
 0.8200000E+01, 0.2500353E+02
 0.8202000E+01, 0.2499704E+02
 0.8204000E+01, 0.2499056E+02
 0.8206000E+01, 0.2498409E+02
 0.8208000E+01, 0.2497763E+02
 0.8210000E+01, 0.2497118E+02
 0.8212000E+01, 0.2496474E+02
 0.8214000E+01, 0.2495830E+02
 0.8216000E+01, 0.2495188E+02
 0.8218000E+01, 0.2494546E+02
 0.8220000E+01, 0.2493906E+02
 0.8222000E+01, 0.2493266E+02
 0.8224000E+01, 0.2492627E+02
 0.8226000E+01, 0.2491989E+02
 0.8228000E+01, 0.2491352E+02
 0.8230000E+01, 0.2490716E+02
 0.8232000E+01, 0.2490081E+02
 0.8234000E+01, 0.2489446E+02
 0.8236000E+01, 0.2488813E+02
 0.8238000E+01, 0.2488180E+02
 0.8240000E+01, 0.2487548E+02
 0.8242000E+01, 0.2486917E+02
 0.8244000E+01, 0.2486287E+02
 0.8246000E+01, 0.2485658E+02
 0.8248000E+01, 0.2485030E+02
 0.8250000E+01, 0.2484402E+02
 0.8252000E+01, 0.2483776E+02
 0.8254000E+01, 0.2483150E+02
 0.8256000E+01, 0.2482525E+02
 0.8258000E+01, 0.2481901E+02
 0.8260000E+01, 0.2481278E+02
 0.8262000E+01, 0.2480655E+02
 0.8264000E+01, 0.2480034E+02
 0.8266000E+01, 0.2479413E+02
 0.8268000E+01, 0.2478793E+02
 0.8270000E+01, 0.2478174E+02
 0.8272000E+01, 0.2477556E+02
 0.8274000E+01, 0.2476938E+02
 0.8276000E+01, 0.2476322E+02
 0.8278000E+01, 0.2475706E+02
 0.8280000E+01, 0.2475091E+02
 0.8282000E+01, 0.2474477E+02
 0.8284000E+01, 0.2473863E+02
 0.8286000E+01, 0.2473251E+02
 0.8288000E+01, 0.2472639E+02
 0.8290000E+01, 0.2472028E+02
 0.8292000E+01, 0.2471418E+02
 0.8294000E+01, 0.2470809E+02
 0.8296000E+01, 0.2470200E+02
 0.8298000E+01, 0.2469592E+02
 0.8300000E+01, 0.2468985E+02
 0.8302000E+01, 0.2468379E+02
 0.8304000E+01, 0.2467773E+02
 0.8306000E+01, 0.2467169E+02
 0.8308000E+01, 0.2466565E+02
 0.8310000E+01, 0.2465962E+02
 0.8312000E+01, 0.2465359E+02
 0.8314000E+01, 0.2464758E+02
 0.8316000E+01, 0.2464157E+02
 0.8318000E+01, 0.2463557E+02
 0.8320000E+01, 0.2462957E+02
 0.8322000E+01, 0.2462359E+02
 0.8324000E+01, 0.2461761E+02
 0.8326000E+01, 0.2461164E+02
 0.8328000E+01, 0.2460568E+02
 0.8330000E+01, 0.2459972E+02
 0.8332000E+01, 0.2459377E+02
 0.8334000E+01, 0.2458783E+02
 0.8336000E+01, 0.2458190E+02
 0.8338000E+01, 0.2457597E+02
 0.8340000E+01, 0.2457005E+02
 0.8342000E+01, 0.2456414E+02
 0.8344000E+01, 0.2455824E+02
 0.8346000E+01, 0.2455234E+02
 0.8348000E+01, 0.2454645E+02
 0.8350000E+01, 0.2454057E+02
 0.8352000E+01, 0.2453469E+02
 0.8354000E+01, 0.2452882E+02
 0.8356000E+01, 0.2452296E+02
 0.8358000E+01, 0.2451711E+02
 0.8360000E+01, 0.2451126E+02
 0.8362000E+01, 0.2450542E+02
 0.8364000E+01, 0.2449959E+02
 0.8366000E+01, 0.2449377E+02
