@IP,IOH,INB,IRF,IBS,IPARA [MA]  vs t@
X,IP,IOH,INB,IRF,IBS,IPARA
 0.2296000E+02, 0.1399702E+02, 0.9781364E+01, 0.1678394E+01, 0.2164679E+00, 0.2016372E+01, 0.1369260E+02,
 0.2298000E+02, 0.1399702E+02, 0.9779550E+01, 0.1679196E+01, 0.2165240E+00, 0.2017329E+01, 0.1369260E+02,
 0.2300000E+02, 0.1399702E+02, 0.9777751E+01, 0.1679990E+01, 0.2165795E+00, 0.2018278E+01, 0.1369260E+02,
 0.2302000E+02, 0.1399702E+02, 0.9775967E+01, 0.1680779E+01, 0.2166347E+00, 0.2019218E+01, 0.1369260E+02,
 0.2304000E+02, 0.1399702E+02, 0.9774198E+01, 0.1681560E+01, 0.2166893E+00, 0.2020151E+01, 0.1369260E+02,
 0.2306000E+02, 0.1399702E+02, 0.9772443E+01, 0.1682335E+01, 0.2167435E+00, 0.2021076E+01, 0.1369260E+02,
 0.2308000E+02, 0.1399702E+02, 0.9770703E+01, 0.1683104E+01, 0.2167972E+00, 0.2021993E+01, 0.1369260E+02,
 0.2310000E+02, 0.1399702E+02, 0.9768979E+01, 0.1683867E+01, 0.2168504E+00, 0.2022902E+01, 0.1369260E+02,
 0.2312000E+02, 0.1399702E+02, 0.9767268E+01, 0.1684623E+01, 0.2169032E+00, 0.2023804E+01, 0.1369260E+02,
 0.2314000E+02, 0.1399702E+02, 0.9765573E+01, 0.1685372E+01, 0.2169555E+00, 0.2024698E+01, 0.1369260E+02,
 0.2316000E+02, 0.1399702E+02, 0.9763890E+01, 0.1686116E+01, 0.2170074E+00, 0.2025584E+01, 0.1369260E+02,
 0.2318000E+02, 0.1399702E+02, 0.9762223E+01, 0.1686853E+01, 0.2170589E+00, 0.2026463E+01, 0.1369260E+02,
 0.2320000E+02, 0.1399702E+02, 0.9760570E+01, 0.1687585E+01, 0.2171099E+00, 0.2027335E+01, 0.1369260E+02,
 0.2322000E+02, 0.1399702E+02, 0.9758930E+01, 0.1688310E+01, 0.2171604E+00, 0.2028198E+01, 0.1369260E+02,
 0.2324000E+02, 0.1399702E+02, 0.9757304E+01, 0.1689029E+01, 0.2172105E+00, 0.2029055E+01, 0.1369260E+02,
 0.2326000E+02, 0.1399702E+02, 0.9755692E+01, 0.1689742E+01, 0.2172602E+00, 0.2029904E+01, 0.1369260E+02,
 0.2328000E+02, 0.1399702E+02, 0.9754094E+01, 0.1690449E+01, 0.2173095E+00, 0.2030746E+01, 0.1369260E+02,
 0.2330000E+02, 0.1399702E+02, 0.9752509E+01, 0.1691150E+01, 0.2173583E+00, 0.2031581E+01, 0.1369260E+02,
 0.2332000E+02, 0.1399702E+02, 0.9750937E+01, 0.1691845E+01, 0.2174068E+00, 0.2032409E+01, 0.1369260E+02,
 0.2334000E+02, 0.1399702E+02, 0.9749380E+01, 0.1692534E+01, 0.2174548E+00, 0.2033229E+01, 0.1369260E+02,
 0.2336000E+02, 0.1399702E+02, 0.9747835E+01, 0.1693218E+01, 0.2175023E+00, 0.2034043E+01, 0.1369260E+02,
 0.2338000E+02, 0.1399702E+02, 0.9746304E+01, 0.1693896E+01, 0.2175495E+00, 0.2034850E+01, 0.1369260E+02,
 0.2340000E+02, 0.1399702E+02, 0.9744784E+01, 0.1694568E+01, 0.2175963E+00, 0.2035649E+01, 0.1369260E+02,
 0.2342000E+02, 0.1399702E+02, 0.9743279E+01, 0.1695235E+01, 0.2176426E+00, 0.2036442E+01, 0.1369260E+02,
 0.2344000E+02, 0.1399702E+02, 0.9741786E+01, 0.1695895E+01, 0.2176886E+00, 0.2037228E+01, 0.1369260E+02,
 0.2346000E+02, 0.1399702E+02, 0.9740306E+01, 0.1696551E+01, 0.2177342E+00, 0.2038007E+01, 0.1369260E+02,
 0.2348000E+02, 0.1399702E+02, 0.9738838E+01, 0.1697201E+01, 0.2177793E+00, 0.2038780E+01, 0.1369260E+02,
 0.2350000E+02, 0.1399702E+02, 0.9737384E+01, 0.1697845E+01, 0.2178241E+00, 0.2039546E+01, 0.1369260E+02,
 0.2352000E+02, 0.1399702E+02, 0.9735941E+01, 0.1698484E+01, 0.2178685E+00, 0.2040305E+01, 0.1369260E+02,
 0.2354000E+02, 0.1399702E+02, 0.9734510E+01, 0.1699117E+01, 0.2179125E+00, 0.2041058E+01, 0.1369260E+02,
 0.2356000E+02, 0.1399702E+02, 0.9733092E+01, 0.1699745E+01, 0.2179561E+00, 0.2041805E+01, 0.1369260E+02,
 0.2358000E+02, 0.1399702E+02, 0.9731687E+01, 0.1700368E+01, 0.2179993E+00, 0.2042544E+01, 0.1369260E+02,
 0.2360000E+02, 0.1399702E+02, 0.9730292E+01, 0.1700986E+01, 0.2180422E+00, 0.2043278E+01, 0.1369260E+02,
 0.2362000E+02, 0.1399702E+02, 0.9728910E+01, 0.1701598E+01, 0.2180847E+00, 0.2044005E+01, 0.1369260E+02,
 0.2364000E+02, 0.1399702E+02, 0.9727541E+01, 0.1702205E+01, 0.2181268E+00, 0.2044726E+01, 0.1369260E+02,
 0.2366000E+02, 0.1399702E+02, 0.9726182E+01, 0.1702807E+01, 0.2181685E+00, 0.2045441E+01, 0.1369260E+02,
 0.2368000E+02, 0.1399702E+02, 0.9724835E+01, 0.1703404E+01, 0.2182099E+00, 0.2046149E+01, 0.1369260E+02,
 0.2370000E+02, 0.1399702E+02, 0.9723500E+01, 0.1703995E+01, 0.2182509E+00, 0.2046852E+01, 0.1369260E+02,
 0.2372000E+02, 0.1399702E+02, 0.9722177E+01, 0.1704582E+01, 0.2182916E+00, 0.2047548E+01, 0.1369260E+02,
 0.2374000E+02, 0.1399702E+02, 0.9720864E+01, 0.1705164E+01, 0.2183319E+00, 0.2048238E+01, 0.1369260E+02,
 0.2376000E+02, 0.1399702E+02, 0.9719563E+01, 0.1705741E+01, 0.2183719E+00, 0.2048923E+01, 0.1369260E+02,
 0.2378000E+02, 0.1399702E+02, 0.9718273E+01, 0.1706312E+01, 0.2184115E+00, 0.2049601E+01, 0.1369260E+02,
 0.2380000E+02, 0.1399702E+02, 0.9716995E+01, 0.1706879E+01, 0.2184507E+00, 0.2050273E+01, 0.1369260E+02,
 0.2382000E+02, 0.1399702E+02, 0.9715727E+01, 0.1707441E+01, 0.2184896E+00, 0.2050940E+01, 0.1369260E+02,
 0.2384000E+02, 0.1399702E+02, 0.9714471E+01, 0.1707999E+01, 0.2185282E+00, 0.2051601E+01, 0.1369260E+02,
 0.2386000E+02, 0.1399702E+02, 0.9713224E+01, 0.1708551E+01, 0.2185665E+00, 0.2052256E+01, 0.1369260E+02,
 0.2388000E+02, 0.1399702E+02, 0.9711989E+01, 0.1709099E+01, 0.2186044E+00, 0.2052905E+01, 0.1369260E+02,
 0.2390000E+02, 0.1399702E+02, 0.9710765E+01, 0.1709642E+01, 0.2186419E+00, 0.2053549E+01, 0.1369260E+02,
 0.2392000E+02, 0.1399702E+02, 0.9709551E+01, 0.1710181E+01, 0.2186792E+00, 0.2054187E+01, 0.1369260E+02,
 0.2394000E+02, 0.1399702E+02, 0.9708347E+01, 0.1710715E+01, 0.2187161E+00, 0.2054820E+01, 0.1369260E+02,
 0.2396000E+02, 0.1399702E+02, 0.9707154E+01, 0.1711244E+01, 0.2187527E+00, 0.2055447E+01, 0.1369260E+02,
 0.2398000E+02, 0.1399702E+02, 0.9705972E+01, 0.1711769E+01, 0.2187890E+00, 0.2056069E+01, 0.1369260E+02,
 0.2400000E+02, 0.1399702E+02, 0.9704800E+01, 0.1712289E+01, 0.2188249E+00, 0.2056685E+01, 0.1369260E+02,
 0.2402000E+02, 0.1399702E+02, 0.9703637E+01, 0.1712805E+01, 0.2188605E+00, 0.2057296E+01, 0.1369260E+02,
 0.2404000E+02, 0.1399702E+02, 0.9702485E+01, 0.1713316E+01, 0.2188959E+00, 0.2057901E+01, 0.1369260E+02,
 0.2406000E+02, 0.1399702E+02, 0.9701343E+01, 0.1713823E+01, 0.2189309E+00, 0.2058501E+01, 0.1369260E+02,
 0.2408000E+02, 0.1399702E+02, 0.9700211E+01, 0.1714326E+01, 0.2189656E+00, 0.2059096E+01, 0.1369260E+02,
 0.2410000E+02, 0.1399702E+02, 0.9699088E+01, 0.1714824E+01, 0.2190000E+00, 0.2059686E+01, 0.1369260E+02,
 0.2412000E+02, 0.1399702E+02, 0.9697975E+01, 0.1715318E+01, 0.2190340E+00, 0.2060271E+01, 0.1369260E+02,
 0.2414000E+02, 0.1399702E+02, 0.9696873E+01, 0.1715808E+01, 0.2190678E+00, 0.2060850E+01, 0.1369260E+02,
 0.2416000E+02, 0.1399702E+02, 0.9695779E+01, 0.1716293E+01, 0.2191013E+00, 0.2061424E+01, 0.1369260E+02,
 0.2418000E+02, 0.1399702E+02, 0.9694695E+01, 0.1716775E+01, 0.2191345E+00, 0.2061994E+01, 0.1369260E+02,
 0.2420000E+02, 0.1399702E+02, 0.9693621E+01, 0.1717252E+01, 0.2191674E+00, 0.2062558E+01, 0.1369260E+02,
 0.2422000E+02, 0.1399702E+02, 0.9692555E+01, 0.1717725E+01, 0.2192000E+00, 0.2063118E+01, 0.1369260E+02,
 0.2424000E+02, 0.1399702E+02, 0.9691500E+01, 0.1718194E+01, 0.2192324E+00, 0.2063672E+01, 0.1369260E+02,
 0.2426000E+02, 0.1399702E+02, 0.9690454E+01, 0.1718659E+01, 0.2192644E+00, 0.2064222E+01, 0.1369260E+02,
 0.2428000E+02, 0.1399702E+02, 0.9689416E+01, 0.1719120E+01, 0.2192962E+00, 0.2064767E+01, 0.1369260E+02,
 0.2430000E+02, 0.1399702E+02, 0.9688387E+01, 0.1719577E+01, 0.2193276E+00, 0.2065307E+01, 0.1369260E+02,
 0.2432000E+02, 0.1399702E+02, 0.9687367E+01, 0.1720030E+01, 0.2193588E+00, 0.2065842E+01, 0.1369260E+02,
 0.2434000E+02, 0.1399702E+02, 0.9686357E+01, 0.1720479E+01, 0.2193897E+00, 0.2066373E+01, 0.1369260E+02,
 0.2436000E+02, 0.1399702E+02, 0.9685355E+01, 0.1720924E+01, 0.2194204E+00, 0.2066899E+01, 0.1369260E+02,
 0.2438000E+02, 0.1399702E+02, 0.9684362E+01, 0.1721365E+01, 0.2194508E+00, 0.2067420E+01, 0.1369260E+02,
 0.2440000E+02, 0.1399702E+02, 0.9683378E+01, 0.1721802E+01, 0.2194809E+00, 0.2067937E+01, 0.1369260E+02,
 0.2442000E+02, 0.1399702E+02, 0.9682403E+01, 0.1722236E+01, 0.2195107E+00, 0.2068449E+01, 0.1369260E+02,
 0.2444000E+02, 0.1399702E+02, 0.9681436E+01, 0.1722666E+01, 0.2195403E+00, 0.2068957E+01, 0.1369260E+02,
 0.2446000E+02, 0.1399702E+02, 0.9680477E+01, 0.1723092E+01, 0.2195696E+00, 0.2069460E+01, 0.1369260E+02,
 0.2448000E+02, 0.1399702E+02, 0.9679526E+01, 0.1723515E+01, 0.2195986E+00, 0.2069959E+01, 0.1369260E+02,
 0.2450000E+02, 0.1399702E+02, 0.9678584E+01, 0.1723933E+01, 0.2196274E+00, 0.2070453E+01, 0.1369260E+02,
 0.2452000E+02, 0.1399702E+02, 0.9677650E+01, 0.1724348E+01, 0.2196560E+00, 0.2070943E+01, 0.1369260E+02,
 0.2454000E+02, 0.1399702E+02, 0.9676725E+01, 0.1724760E+01, 0.2196843E+00, 0.2071429E+01, 0.1369260E+02,
 0.2456000E+02, 0.1399702E+02, 0.9675808E+01, 0.1725168E+01, 0.2197123E+00, 0.2071910E+01, 0.1369260E+02,
 0.2458000E+02, 0.1399702E+02, 0.9674899E+01, 0.1725572E+01, 0.2197401E+00, 0.2072387E+01, 0.1369260E+02,
 0.2460000E+02, 0.1399702E+02, 0.9673998E+01, 0.1725973E+01, 0.2197676E+00, 0.2072860E+01, 0.1369260E+02,
 0.2462000E+02, 0.1399702E+02, 0.9673104E+01, 0.1726370E+01, 0.2197949E+00, 0.2073329E+01, 0.1369260E+02,
 0.2464000E+02, 0.1399702E+02, 0.9672218E+01, 0.1726764E+01, 0.2198219E+00, 0.2073794E+01, 0.1369260E+02,
 0.2466000E+02, 0.1399702E+02, 0.9671341E+01, 0.1727155E+01, 0.2198488E+00, 0.2074254E+01, 0.1369260E+02,
 0.2468000E+02, 0.1399702E+02, 0.9670471E+01, 0.1727542E+01, 0.2198753E+00, 0.2074711E+01, 0.1369260E+02,
 0.2470000E+02, 0.1399702E+02, 0.9669608E+01, 0.1727925E+01, 0.2199017E+00, 0.2075163E+01, 0.1369260E+02,
 0.2472000E+02, 0.1399702E+02, 0.9668754E+01, 0.1728306E+01, 0.2199277E+00, 0.2075611E+01, 0.1369260E+02,
 0.2474000E+02, 0.1399702E+02, 0.9667907E+01, 0.1728683E+01, 0.2199536E+00, 0.2076056E+01, 0.1369260E+02,
 0.2476000E+02, 0.1399702E+02, 0.9667067E+01, 0.1729056E+01, 0.2199792E+00, 0.2076496E+01, 0.1369260E+02,
 0.2478000E+02, 0.1399702E+02, 0.9666234E+01, 0.1729427E+01, 0.2200046E+00, 0.2076933E+01, 0.1369260E+02,
 0.2480000E+02, 0.1399702E+02, 0.9665409E+01, 0.1729794E+01, 0.2200298E+00, 0.2077365E+01, 0.1369260E+02,
 0.2482000E+02, 0.1399702E+02, 0.9664592E+01, 0.1730158E+01, 0.2200548E+00, 0.2077794E+01, 0.1369260E+02,
 0.2484000E+02, 0.1399702E+02, 0.9663781E+01, 0.1730518E+01, 0.2200795E+00, 0.2078219E+01, 0.1369260E+02,
 0.2486000E+02, 0.1399702E+02, 0.9662977E+01, 0.1730876E+01, 0.2201040E+00, 0.2078641E+01, 0.1369260E+02,
 0.2488000E+02, 0.1399702E+02, 0.9662181E+01, 0.1731230E+01, 0.2201283E+00, 0.2079058E+01, 0.1369260E+02,
 0.2490000E+02, 0.1399702E+02, 0.9661392E+01, 0.1731582E+01, 0.2201524E+00, 0.2079472E+01, 0.1369260E+02,
 0.2492000E+02, 0.1399702E+02, 0.9660610E+01, 0.1731930E+01, 0.2201762E+00, 0.2079882E+01, 0.1369260E+02,
 0.2494000E+02, 0.1399702E+02, 0.9659835E+01, 0.1732275E+01, 0.2201999E+00, 0.2080289E+01, 0.1369260E+02,
 0.2496000E+02, 0.1399702E+02, 0.9659066E+01, 0.1732617E+01, 0.2202233E+00, 0.2080692E+01, 0.1369260E+02,
 0.2498000E+02, 0.1399702E+02, 0.9658304E+01, 0.1732957E+01, 0.2202466E+00, 0.2081091E+01, 0.1369260E+02,
 0.2500000E+02, 0.1399702E+02, 0.9657550E+01, 0.1733293E+01, 0.2202696E+00, 0.2081487E+01, 0.1369260E+02,
 0.2502000E+02, 0.1399702E+02, 0.9656801E+01, 0.1733626E+01, 0.2202924E+00, 0.2081879E+01, 0.1369260E+02,
 0.2504000E+02, 0.1399702E+02, 0.9656059E+01, 0.1733956E+01, 0.2203150E+00, 0.2082268E+01, 0.1369260E+02,
 0.2506000E+02, 0.1399702E+02, 0.9655324E+01, 0.1734284E+01, 0.2203374E+00, 0.2082653E+01, 0.1369260E+02,
 0.2508000E+02, 0.1399702E+02, 0.9654596E+01, 0.1734608E+01, 0.2203596E+00, 0.2083035E+01, 0.1369260E+02,
 0.2510000E+02, 0.1399702E+02, 0.9653873E+01, 0.1734930E+01, 0.2203816E+00, 0.2083413E+01, 0.1369260E+02,
 0.2512000E+02, 0.1399702E+02, 0.9653158E+01, 0.1735249E+01, 0.2204034E+00, 0.2083788E+01, 0.1369260E+02,
 0.2514000E+02, 0.1399702E+02, 0.9652449E+01, 0.1735565E+01, 0.2204250E+00, 0.2084160E+01, 0.1369260E+02,
 0.2516000E+02, 0.1399702E+02, 0.9651746E+01, 0.1735878E+01, 0.2204464E+00, 0.2084528E+01, 0.1369260E+02,
 0.2518000E+02, 0.1399702E+02, 0.9651049E+01, 0.1736188E+01, 0.2204677E+00, 0.2084893E+01, 0.1369260E+02,
 0.2520000E+02, 0.1399702E+02, 0.9650358E+01, 0.1736496E+01, 0.2204887E+00, 0.2085255E+01, 0.1369260E+02,
 0.2522000E+02, 0.1399702E+02, 0.9649673E+01, 0.1736801E+01, 0.2205095E+00, 0.2085614E+01, 0.1369260E+02,
 0.2524000E+02, 0.1399702E+02, 0.9648995E+01, 0.1737103E+01, 0.2205302E+00, 0.2085969E+01, 0.1369260E+02,
 0.2526000E+02, 0.1399702E+02, 0.9648323E+01, 0.1737403E+01, 0.2205507E+00, 0.2086322E+01, 0.1369260E+02,
 0.2528000E+02, 0.1399702E+02, 0.9647656E+01, 0.1737700E+01, 0.2205710E+00, 0.2086671E+01, 0.1369260E+02,
 0.2530000E+02, 0.1399702E+02, 0.9646996E+01, 0.1737994E+01, 0.2205911E+00, 0.2087017E+01, 0.1369260E+02,
 0.2532000E+02, 0.1399702E+02, 0.9646341E+01, 0.1738286E+01, 0.2206110E+00, 0.2087360E+01, 0.1369260E+02,
 0.2534000E+02, 0.1399702E+02, 0.9645693E+01, 0.1738575E+01, 0.2206308E+00, 0.2087700E+01, 0.1369260E+02,
 0.2536000E+02, 0.1399702E+02, 0.9645050E+01, 0.1738862E+01, 0.2206503E+00, 0.2088037E+01, 0.1369260E+02,
 0.2538000E+02, 0.1399702E+02, 0.9644413E+01, 0.1739146E+01, 0.2206697E+00, 0.2088370E+01, 0.1369260E+02,
 0.2540000E+02, 0.1399702E+02, 0.9643781E+01, 0.1739427E+01, 0.2206890E+00, 0.2088701E+01, 0.1369260E+02,
 0.2542000E+02, 0.1399702E+02, 0.9643155E+01, 0.1739706E+01, 0.2207080E+00, 0.2089029E+01, 0.1369260E+02,
 0.2544000E+02, 0.1399702E+02, 0.9642535E+01, 0.1739983E+01, 0.2207269E+00, 0.2089354E+01, 0.1369260E+02,
 0.2546000E+02, 0.1399702E+02, 0.9641920E+01, 0.1740257E+01, 0.2207456E+00, 0.2089676E+01, 0.1369260E+02,
 0.2548000E+02, 0.1399702E+02, 0.9641311E+01, 0.1740529E+01, 0.2207641E+00, 0.2089995E+01, 0.1369260E+02,
 0.2550000E+02, 0.1399702E+02, 0.9640707E+01, 0.1740798E+01, 0.2207825E+00, 0.2090311E+01, 0.1369260E+02,
 0.2552000E+02, 0.1399702E+02, 0.9640108E+01, 0.1741065E+01, 0.2208007E+00, 0.2090625E+01, 0.1369260E+02,
 0.2554000E+02, 0.1399702E+02, 0.9639515E+01, 0.1741329E+01, 0.2208187E+00, 0.2090935E+01, 0.1369260E+02,
 0.2556000E+02, 0.1399702E+02, 0.9638927E+01, 0.1741592E+01, 0.2208366E+00, 0.2091243E+01, 0.1369260E+02,
 0.2558000E+02, 0.1399702E+02, 0.9638345E+01, 0.1741851E+01, 0.2208543E+00, 0.2091548E+01, 0.1369260E+02,
 0.2560000E+02, 0.1399702E+02, 0.9637767E+01, 0.1742109E+01, 0.2208719E+00, 0.2091851E+01, 0.1369260E+02,
 0.2562000E+02, 0.1399702E+02, 0.9637195E+01, 0.1742364E+01, 0.2208893E+00, 0.2092150E+01, 0.1369260E+02,
 0.2564000E+02, 0.1399702E+02, 0.9636627E+01, 0.1742617E+01, 0.2209065E+00, 0.2092447E+01, 0.1369260E+02,
 0.2566000E+02, 0.1399702E+02, 0.9636065E+01, 0.1742868E+01, 0.2209236E+00, 0.2092741E+01, 0.1369260E+02,
 0.2568000E+02, 0.1399702E+02, 0.9635509E+01, 0.1743116E+01, 0.2209406E+00, 0.2093033E+01, 0.1369260E+02,
 0.2570000E+02, 0.1399702E+02, 0.9634956E+01, 0.1743363E+01, 0.2209574E+00, 0.2093322E+01, 0.1369260E+02,
 0.2572000E+02, 0.1399702E+02, 0.9634409E+01, 0.1743607E+01, 0.2209740E+00, 0.2093609E+01, 0.1369260E+02,
 0.2574000E+02, 0.1399702E+02, 0.9633866E+01, 0.1743849E+01, 0.2209905E+00, 0.2093892E+01, 0.1369260E+02,
 0.2576000E+02, 0.1399702E+02, 0.9633329E+01, 0.1744089E+01, 0.2210068E+00, 0.2094174E+01, 0.1369260E+02,
 0.2578000E+02, 0.1399702E+02, 0.9632796E+01, 0.1744326E+01, 0.2210230E+00, 0.2094453E+01, 0.1369260E+02,
 0.2580000E+02, 0.1399702E+02, 0.9632269E+01, 0.1744562E+01, 0.2210390E+00, 0.2094729E+01, 0.1369260E+02,
 0.2582000E+02, 0.1399702E+02, 0.9631745E+01, 0.1744795E+01, 0.2210549E+00, 0.2095003E+01, 0.1369260E+02,
 0.2584000E+02, 0.1399702E+02, 0.9631227E+01, 0.1745026E+01, 0.2210707E+00, 0.2095274E+01, 0.1369260E+02,
 0.2586000E+02, 0.1399702E+02, 0.9630713E+01, 0.1745256E+01, 0.2210863E+00, 0.2095543E+01, 0.1369260E+02,
 0.2588000E+02, 0.1399702E+02, 0.9630204E+01, 0.1745483E+01, 0.2211017E+00, 0.2095809E+01, 0.1369260E+02,
 0.2590000E+02, 0.1399702E+02, 0.9629700E+01, 0.1745708E+01, 0.2211171E+00, 0.2096073E+01, 0.1369260E+02,
 0.2592000E+02, 0.1399702E+02, 0.9629200E+01, 0.1745931E+01, 0.2211323E+00, 0.2096335E+01, 0.1369260E+02,
 0.2594000E+02, 0.1399702E+02, 0.9628704E+01, 0.1746153E+01, 0.2211473E+00, 0.2096594E+01, 0.1369260E+02,
 0.2596000E+02, 0.1399702E+02, 0.9628213E+01, 0.1746372E+01, 0.2211622E+00, 0.2096851E+01, 0.1369260E+02,
 0.2598000E+02, 0.1399702E+02, 0.9627727E+01, 0.1746589E+01, 0.2211770E+00, 0.2097106E+01, 0.1369260E+02,
 0.2600000E+02, 0.1399702E+02, 0.9627244E+01, 0.1746804E+01, 0.2211917E+00, 0.2097358E+01, 0.1369260E+02,
 0.2602000E+02, 0.1399702E+02, 0.9626766E+01, 0.1747018E+01, 0.2212062E+00, 0.2097609E+01, 0.1369260E+02,
 0.2604000E+02, 0.1399702E+02, 0.9626292E+01, 0.1747229E+01, 0.2212206E+00, 0.2097857E+01, 0.1369260E+02,
 0.2606000E+02, 0.1399702E+02, 0.9625822E+01, 0.1747439E+01, 0.2212348E+00, 0.2098102E+01, 0.1369260E+02,
 0.2608000E+02, 0.1399702E+02, 0.9625358E+01, 0.1747647E+01, 0.2212489E+00, 0.2098346E+01, 0.1369260E+02,
 0.2610000E+02, 0.1399702E+02, 0.9624896E+01, 0.1747853E+01, 0.2212629E+00, 0.2098587E+01, 0.1369260E+02,
 0.2612000E+02, 0.1399702E+02, 0.9624439E+01, 0.1748057E+01, 0.2212768E+00, 0.2098826E+01, 0.1369260E+02,
 0.2614000E+02, 0.1399702E+02, 0.9623986E+01, 0.1748259E+01, 0.2212905E+00, 0.2099063E+01, 0.1369260E+02,
 0.2616000E+02, 0.1399702E+02, 0.9623537E+01, 0.1748459E+01, 0.2213042E+00, 0.2099298E+01, 0.1369260E+02,
 0.2618000E+02, 0.1399702E+02, 0.9623093E+01, 0.1748658E+01, 0.2213177E+00, 0.2099530E+01, 0.1369260E+02,
 0.2620000E+02, 0.1399702E+02, 0.9622652E+01, 0.1748855E+01, 0.2213310E+00, 0.2099761E+01, 0.1369260E+02,
 0.2622000E+02, 0.1399702E+02, 0.9622215E+01, 0.1749050E+01, 0.2213443E+00, 0.2099989E+01, 0.1369260E+02,
 0.2624000E+02, 0.1399702E+02, 0.9621782E+01, 0.1749243E+01, 0.2213574E+00, 0.2100215E+01, 0.1369260E+02,
 0.2626000E+02, 0.1399702E+02, 0.9621353E+01, 0.1749435E+01, 0.2213704E+00, 0.2100440E+01, 0.1369260E+02,
 0.2628000E+02, 0.1399702E+02, 0.9620928E+01, 0.1749625E+01, 0.2213833E+00, 0.2100662E+01, 0.1369260E+02,
 0.2630000E+02, 0.1399702E+02, 0.9620507E+01, 0.1749813E+01, 0.2213961E+00, 0.2100883E+01, 0.1369260E+02,
 0.2632000E+02, 0.1399702E+02, 0.9620090E+01, 0.1749999E+01, 0.2214088E+00, 0.2101101E+01, 0.1369260E+02,
 0.2634000E+02, 0.1399702E+02, 0.9619676E+01, 0.1750184E+01, 0.2214213E+00, 0.2101317E+01, 0.1369260E+02,
 0.2636000E+02, 0.1399702E+02, 0.9619266E+01, 0.1750367E+01, 0.2214338E+00, 0.2101532E+01, 0.1369260E+02,
 0.2638000E+02, 0.1399702E+02, 0.9618859E+01, 0.1750549E+01, 0.2214461E+00, 0.2101744E+01, 0.1369260E+02,
 0.2640000E+02, 0.1399702E+02, 0.9618457E+01, 0.1750729E+01, 0.2214583E+00, 0.2101955E+01, 0.1369260E+02,
 0.2642000E+02, 0.1399702E+02, 0.9618058E+01, 0.1750907E+01, 0.2214704E+00, 0.2102163E+01, 0.1369260E+02,
 0.2644000E+02, 0.1399702E+02, 0.9617662E+01, 0.1751083E+01, 0.2214824E+00, 0.2102370E+01, 0.1369260E+02,
 0.2646000E+02, 0.1399702E+02, 0.9617270E+01, 0.1751259E+01, 0.2214943E+00, 0.2102575E+01, 0.1369260E+02,
 0.2648000E+02, 0.1399702E+02, 0.9616882E+01, 0.1751432E+01, 0.2215061E+00, 0.2102778E+01, 0.1369260E+02,
 0.2650000E+02, 0.1399702E+02, 0.9616497E+01, 0.1751604E+01, 0.2215177E+00, 0.2102979E+01, 0.1369260E+02,
 0.2652000E+02, 0.1399702E+02, 0.9616117E+01, 0.1751774E+01, 0.2215293E+00, 0.2103179E+01, 0.1369260E+02,
 0.2654000E+02, 0.1399702E+02, 0.9615738E+01, 0.1751943E+01, 0.2215407E+00, 0.2103376E+01, 0.1369260E+02,
 0.2656000E+02, 0.1399702E+02, 0.9615364E+01, 0.1752111E+01, 0.2215521E+00, 0.2103572E+01, 0.1369260E+02,
 0.2658000E+02, 0.1399702E+02, 0.9614992E+01, 0.1752276E+01, 0.2215633E+00, 0.2103766E+01, 0.1369260E+02,
 0.2660000E+02, 0.1399702E+02, 0.9614625E+01, 0.1752441E+01, 0.2215745E+00, 0.2103958E+01, 0.1369260E+02,
 0.2662000E+02, 0.1399702E+02, 0.9614261E+01, 0.1752604E+01, 0.2215855E+00, 0.2104149E+01, 0.1369260E+02,
 0.2664000E+02, 0.1399702E+02, 0.9613899E+01, 0.1752765E+01, 0.2215965E+00, 0.2104337E+01, 0.1369260E+02,
 0.2666000E+02, 0.1399702E+02, 0.9613542E+01, 0.1752925E+01, 0.2216073E+00, 0.2104525E+01, 0.1369260E+02,
 0.2668000E+02, 0.1399702E+02, 0.9613187E+01, 0.1753084E+01, 0.2216181E+00, 0.2104710E+01, 0.1369260E+02,
 0.2670000E+02, 0.1399702E+02, 0.9612835E+01, 0.1753241E+01, 0.2216287E+00, 0.2104894E+01, 0.1369260E+02,
 0.2672000E+02, 0.1399702E+02, 0.9612487E+01, 0.1753396E+01, 0.2216393E+00, 0.2105076E+01, 0.1369260E+02,
 0.2674000E+02, 0.1399702E+02, 0.9612142E+01, 0.1753551E+01, 0.2216497E+00, 0.2105256E+01, 0.1369260E+02,
 0.2676000E+02, 0.1399702E+02, 0.9611800E+01, 0.1753703E+01, 0.2216601E+00, 0.2105435E+01, 0.1369260E+02,
 0.2678000E+02, 0.1399702E+02, 0.9611461E+01, 0.1753855E+01, 0.2216704E+00, 0.2105612E+01, 0.1369260E+02,
 0.2680000E+02, 0.1399702E+02, 0.9611125E+01, 0.1754005E+01, 0.2216806E+00, 0.2105788E+01, 0.1369260E+02,
 0.2682000E+02, 0.1399702E+02, 0.9610792E+01, 0.1754154E+01, 0.2216906E+00, 0.2105962E+01, 0.1369260E+02,
 0.2684000E+02, 0.1399702E+02, 0.9610462E+01, 0.1754301E+01, 0.2217006E+00, 0.2106134E+01, 0.1369260E+02,
 0.2686000E+02, 0.1399702E+02, 0.9610135E+01, 0.1754448E+01, 0.2217105E+00, 0.2106305E+01, 0.1369260E+02,
