@QF  vs t@
X,QF
 0.8376000E+01, 0.2787220E+02
 0.8378000E+01, 0.2788157E+02
 0.8380000E+01, 0.2789092E+02
 0.8382000E+01, 0.2790027E+02
 0.8384000E+01, 0.2790961E+02
 0.8386000E+01, 0.2791894E+02
 0.8388000E+01, 0.2792826E+02
 0.8390000E+01, 0.2793758E+02
 0.8392000E+01, 0.2794689E+02
 0.8394000E+01, 0.2795619E+02
 0.8396000E+01, 0.2796548E+02
 0.8398000E+01, 0.2797476E+02
 0.8400000E+01, 0.2798404E+02
 0.8402000E+01, 0.2799331E+02
 0.8404000E+01, 0.2800257E+02
 0.8406000E+01, 0.2801182E+02
 0.8408000E+01, 0.2802106E+02
 0.8410000E+01, 0.2803030E+02
 0.8412000E+01, 0.2803953E+02
 0.8414000E+01, 0.2804875E+02
 0.8416000E+01, 0.2805796E+02
 0.8418000E+01, 0.2806717E+02
 0.8420000E+01, 0.2807636E+02
 0.8422000E+01, 0.2808555E+02
 0.8424000E+01, 0.2809473E+02
 0.8426000E+01, 0.2810390E+02
 0.8428000E+01, 0.2811307E+02
 0.8430000E+01, 0.2812223E+02
 0.8432000E+01, 0.2813138E+02
 0.8434000E+01, 0.2814052E+02
 0.8436000E+01, 0.2814965E+02
 0.8438000E+01, 0.2815878E+02
 0.8440000E+01, 0.2816790E+02
 0.8442000E+01, 0.2817701E+02
 0.8444000E+01, 0.2818611E+02
 0.8446000E+01, 0.2819521E+02
 0.8448000E+01, 0.2820429E+02
 0.8450000E+01, 0.2821337E+02
 0.8452000E+01, 0.2822244E+02
 0.8454000E+01, 0.2823151E+02
 0.8456000E+01, 0.2824056E+02
 0.8458000E+01, 0.2824961E+02
 0.8460000E+01, 0.2825865E+02
 0.8462000E+01, 0.2826768E+02
 0.8464000E+01, 0.2827671E+02
 0.8466000E+01, 0.2828573E+02
 0.8468000E+01, 0.2829474E+02
 0.8470000E+01, 0.2830374E+02
 0.8472000E+01, 0.2831273E+02
 0.8474000E+01, 0.2832172E+02
 0.8476000E+01, 0.2833070E+02
 0.8478000E+01, 0.2833967E+02
 0.8480000E+01, 0.2834863E+02
 0.8482000E+01, 0.2835759E+02
 0.8484000E+01, 0.2836653E+02
 0.8486000E+01, 0.2837547E+02
 0.8488000E+01, 0.2838441E+02
 0.8490000E+01, 0.2839333E+02
 0.8492000E+01, 0.2840225E+02
 0.8494000E+01, 0.2841116E+02
 0.8496000E+01, 0.2842006E+02
 0.8498000E+01, 0.2842895E+02
 0.8500000E+01, 0.2843784E+02
 0.8502000E+01, 0.2844672E+02
 0.8504000E+01, 0.2845559E+02
 0.8506000E+01, 0.2846445E+02
 0.8508000E+01, 0.2847330E+02
 0.8510000E+01, 0.2848215E+02
 0.8512000E+01, 0.2849099E+02
 0.8514000E+01, 0.2849983E+02
 0.8516000E+01, 0.2850865E+02
 0.8518000E+01, 0.2851747E+02
 0.8520000E+01, 0.2852628E+02
 0.8522000E+01, 0.2853508E+02
 0.8524000E+01, 0.2854387E+02
 0.8526000E+01, 0.2855266E+02
 0.8528000E+01, 0.2856144E+02
 0.8530000E+01, 0.2857021E+02
 0.8532000E+01, 0.2857898E+02
 0.8534000E+01, 0.2858773E+02
 0.8536000E+01, 0.2859648E+02
 0.8538000E+01, 0.2860522E+02
 0.8540000E+01, 0.2861396E+02
 0.8542000E+01, 0.2862268E+02
 0.8544000E+01, 0.2863140E+02
 0.8546000E+01, 0.2864012E+02
 0.8548000E+01, 0.2864882E+02
 0.8550000E+01, 0.2865751E+02
 0.8552000E+01, 0.2866620E+02
 0.8554000E+01, 0.2867488E+02
 0.8556000E+01, 0.2868356E+02
 0.8558000E+01, 0.2869222E+02
 0.8560000E+01, 0.2870088E+02
 0.8562000E+01, 0.2870953E+02
 0.8564000E+01, 0.2871818E+02
 0.8566000E+01, 0.2872681E+02
 0.8568000E+01, 0.2873544E+02
 0.8570000E+01, 0.2874406E+02
 0.8572000E+01, 0.2875268E+02
 0.8574000E+01, 0.2876128E+02
 0.8576000E+01, 0.2876988E+02
 0.8578000E+01, 0.2877847E+02
 0.8580000E+01, 0.2878706E+02
 0.8582000E+01, 0.2879563E+02
 0.8584000E+01, 0.2880420E+02
 0.8586000E+01, 0.2881276E+02
 0.8588000E+01, 0.2882132E+02
 0.8590000E+01, 0.2882986E+02
 0.8592000E+01, 0.2883840E+02
 0.8594000E+01, 0.2884694E+02
 0.8596000E+01, 0.2885546E+02
 0.8598000E+01, 0.2886398E+02
 0.8600000E+01, 0.2887249E+02
 0.8602000E+01, 0.2888099E+02
 0.8604000E+01, 0.2888948E+02
 0.8606000E+01, 0.2889797E+02
 0.8608000E+01, 0.2890645E+02
 0.8610000E+01, 0.2891492E+02
 0.8612000E+01, 0.2892339E+02
 0.8614000E+01, 0.2893184E+02
 0.8616000E+01, 0.2894029E+02
 0.8618000E+01, 0.2894874E+02
 0.8620000E+01, 0.2895717E+02
 0.8622000E+01, 0.2896560E+02
 0.8624000E+01, 0.2897402E+02
 0.8626000E+01, 0.2898244E+02
 0.8628000E+01, 0.2899084E+02
 0.8630000E+01, 0.2899924E+02
 0.8632000E+01, 0.2900763E+02
 0.8634000E+01, 0.2901602E+02
 0.8636000E+01, 0.2902439E+02
 0.8638000E+01, 0.2903276E+02
 0.8640000E+01, 0.2904112E+02
 0.8642000E+01, 0.2904948E+02
 0.8644000E+01, 0.2905783E+02
 0.8646000E+01, 0.2906617E+02
 0.8648000E+01, 0.2907450E+02
 0.8650000E+01, 0.2908282E+02
 0.8652000E+01, 0.2909114E+02
 0.8654000E+01, 0.2909945E+02
 0.8656000E+01, 0.2910776E+02
 0.8658000E+01, 0.2911605E+02
 0.8660000E+01, 0.2912434E+02
 0.8662000E+01, 0.2913262E+02
 0.8664000E+01, 0.2914090E+02
 0.8666000E+01, 0.2914917E+02
 0.8668000E+01, 0.2915743E+02
 0.8670000E+01, 0.2916568E+02
 0.8672000E+01, 0.2917393E+02
 0.8674000E+01, 0.2918216E+02
 0.8676000E+01, 0.2919039E+02
 0.8678000E+01, 0.2919862E+02
 0.8680000E+01, 0.2920683E+02
 0.8682000E+01, 0.2921504E+02
 0.8684000E+01, 0.2922325E+02
 0.8686000E+01, 0.2923144E+02
 0.8688000E+01, 0.2923963E+02
 0.8690000E+01, 0.2924781E+02
 0.8692000E+01, 0.2925598E+02
 0.8694000E+01, 0.2926415E+02
 0.8696000E+01, 0.2927231E+02
 0.8698000E+01, 0.2928046E+02
 0.8700000E+01, 0.2928860E+02
 0.8702000E+01, 0.2929674E+02
 0.8704000E+01, 0.2930487E+02
 0.8706000E+01, 0.2931299E+02
 0.8708000E+01, 0.2932111E+02
 0.8710000E+01, 0.2932922E+02
 0.8712000E+01, 0.2933732E+02
 0.8714000E+01, 0.2934542E+02
 0.8716000E+01, 0.2935350E+02
 0.8718000E+01, 0.2936158E+02
 0.8720000E+01, 0.2936966E+02
 0.8722000E+01, 0.2937772E+02
 0.8724000E+01, 0.2938578E+02
 0.8726000E+01, 0.2939383E+02
 0.8728000E+01, 0.2940188E+02
 0.8730000E+01, 0.2940991E+02
 0.8732000E+01, 0.2941794E+02
 0.8734000E+01, 0.2942597E+02
 0.8736000E+01, 0.2943398E+02
 0.8738000E+01, 0.2944199E+02
 0.8740000E+01, 0.2944999E+02
 0.8742000E+01, 0.2945799E+02
 0.8744000E+01, 0.2946597E+02
 0.8746000E+01, 0.2947396E+02
 0.8748000E+01, 0.2948193E+02
 0.8750000E+01, 0.2948989E+02
 0.8752000E+01, 0.2949785E+02
 0.8754000E+01, 0.2950581E+02
 0.8756000E+01, 0.2951375E+02
 0.8758000E+01, 0.2952169E+02
 0.8760000E+01, 0.2952962E+02
 0.8762000E+01, 0.2953754E+02
 0.8764000E+01, 0.2954546E+02
 0.8766000E+01, 0.2955337E+02
 0.8768000E+01, 0.2956128E+02
 0.8770000E+01, 0.2956917E+02
 0.8772000E+01, 0.2957706E+02
 0.8774000E+01, 0.2958494E+02
 0.8776000E+01, 0.2959282E+02
 0.8778000E+01, 0.2960068E+02
 0.8780000E+01, 0.2960855E+02
 0.8782000E+01, 0.2961640E+02
 0.8784000E+01, 0.2962424E+02
 0.8786000E+01, 0.2963209E+02
 0.8788000E+01, 0.2963992E+02
 0.8790000E+01, 0.2964774E+02
 0.8792000E+01, 0.2965556E+02
 0.8794000E+01, 0.2966337E+02
 0.8796000E+01, 0.2967118E+02
 0.8798000E+01, 0.2967898E+02
 0.8800000E+01, 0.2968677E+02
 0.8802000E+01, 0.2969455E+02
 0.8804000E+01, 0.2970233E+02
 0.8806000E+01, 0.2971010E+02
 0.8808000E+01, 0.2971786E+02
 0.8810000E+01, 0.2972562E+02
 0.8812000E+01, 0.2973337E+02
 0.8814000E+01, 0.2974111E+02
 0.8816000E+01, 0.2974885E+02
 0.8818000E+01, 0.2975657E+02
 0.8820000E+01, 0.2976430E+02
 0.8822000E+01, 0.2977201E+02
 0.8824000E+01, 0.2977972E+02
 0.8826000E+01, 0.2978742E+02
 0.8828000E+01, 0.2979511E+02
 0.8830000E+01, 0.2980280E+02
 0.8832000E+01, 0.2981048E+02
 0.8834000E+01, 0.2981815E+02
 0.8836000E+01, 0.2982582E+02
 0.8838000E+01, 0.2983348E+02
 0.8840000E+01, 0.2984113E+02
 0.8842000E+01, 0.2984878E+02
 0.8844000E+01, 0.2985641E+02
 0.8846000E+01, 0.2986405E+02
 0.8848000E+01, 0.2987167E+02
 0.8850000E+01, 0.2987929E+02
 0.8852000E+01, 0.2988690E+02
 0.8854000E+01, 0.2989451E+02
 0.8856000E+01, 0.2990210E+02
 0.8858000E+01, 0.2990969E+02
 0.8860000E+01, 0.2991728E+02
 0.8862000E+01, 0.2992486E+02
 0.8864000E+01, 0.2993243E+02
 0.8866000E+01, 0.2993999E+02
 0.8868000E+01, 0.2994755E+02
 0.8870000E+01, 0.2995510E+02
 0.8872000E+01, 0.2996264E+02
 0.8874000E+01, 0.2997017E+02
 0.8876000E+01, 0.2997771E+02
 0.8878000E+01, 0.2998523E+02
 0.8880000E+01, 0.2999274E+02
 0.8882000E+01, 0.3000025E+02
 0.8884000E+01, 0.3000775E+02
 0.8886000E+01, 0.3001525E+02
 0.8888000E+01, 0.3002274E+02
 0.8890000E+01, 0.3003022E+02
 0.8892000E+01, 0.3003769E+02
 0.8894000E+01, 0.3004516E+02
 0.8896000E+01, 0.3005263E+02
 0.8898000E+01, 0.3006008E+02
 0.8900000E+01, 0.3006753E+02
 0.8902000E+01, 0.3007497E+02
 0.8904000E+01, 0.3008241E+02
 0.8906000E+01, 0.3008983E+02
 0.8908000E+01, 0.3009725E+02
 0.8910000E+01, 0.3010467E+02
 0.8912000E+01, 0.3011208E+02
 0.8914000E+01, 0.3011948E+02
 0.8916000E+01, 0.3012687E+02
 0.8918000E+01, 0.3013426E+02
 0.8920000E+01, 0.3014164E+02
 0.8922000E+01, 0.3014901E+02
 0.8924000E+01, 0.3015638E+02
 0.8926000E+01, 0.3016374E+02
 0.8928000E+01, 0.3017110E+02
 0.8930000E+01, 0.3017844E+02
 0.8932000E+01, 0.3018578E+02
 0.8934000E+01, 0.3019312E+02
 0.8936000E+01, 0.3020045E+02
 0.8938000E+01, 0.3020777E+02
 0.8940000E+01, 0.3021508E+02
 0.8942000E+01, 0.3022239E+02
 0.8944000E+01, 0.3022969E+02
 0.8946000E+01, 0.3023698E+02
 0.8948000E+01, 0.3024427E+02
 0.8950000E+01, 0.3025155E+02
 0.8952000E+01, 0.3025883E+02
 0.8954000E+01, 0.3026609E+02
 0.8956000E+01, 0.3027335E+02
 0.8958000E+01, 0.3028061E+02
 0.8960000E+01, 0.3028786E+02
 0.8962000E+01, 0.3029510E+02
 0.8964000E+01, 0.3030233E+02
 0.8966000E+01, 0.3030956E+02
 0.8968000E+01, 0.3031678E+02
 0.8970000E+01, 0.3032399E+02
 0.8972000E+01, 0.3033120E+02
 0.8974000E+01, 0.3033840E+02
 0.8976000E+01, 0.3034560E+02
 0.8978000E+01, 0.3035279E+02
 0.8980000E+01, 0.3035997E+02
 0.8982000E+01, 0.3036714E+02
 0.8984000E+01, 0.3037431E+02
 0.8986000E+01, 0.3038147E+02
 0.8988000E+01, 0.3038863E+02
 0.8990000E+01, 0.3039578E+02
 0.8992000E+01, 0.3040292E+02
 0.8994000E+01, 0.3041006E+02
 0.8996000E+01, 0.3041718E+02
 0.8998000E+01, 0.3042431E+02
 0.9000000E+01, 0.3043142E+02
 0.9002000E+01, 0.3043853E+02
 0.9004000E+01, 0.3044563E+02
 0.9006000E+01, 0.3045273E+02
 0.9008000E+01, 0.3045982E+02
 0.9010000E+01, 0.3046691E+02
 0.9012000E+01, 0.3047398E+02
 0.9014000E+01, 0.3048105E+02
 0.9016000E+01, 0.3048812E+02
 0.9018000E+01, 0.3049517E+02
 0.9020000E+01, 0.3050222E+02
 0.9022000E+01, 0.3050927E+02
 0.9024000E+01, 0.3051631E+02
 0.9026000E+01, 0.3052334E+02
 0.9028000E+01, 0.3053036E+02
 0.9030000E+01, 0.3053738E+02
 0.9032000E+01, 0.3054439E+02
 0.9034000E+01, 0.3055140E+02
 0.9036000E+01, 0.3055840E+02
 0.9038000E+01, 0.3056539E+02
 0.9040000E+01, 0.3057238E+02
 0.9042000E+01, 0.3057936E+02
 0.9044000E+01, 0.3058633E+02
 0.9046000E+01, 0.3059330E+02
 0.9048000E+01, 0.3060026E+02
 0.9050000E+01, 0.3060721E+02
 0.9052000E+01, 0.3061416E+02
 0.9054000E+01, 0.3062110E+02
 0.9056000E+01, 0.3062803E+02
 0.9058000E+01, 0.3063496E+02
 0.9060000E+01, 0.3064189E+02
 0.9062000E+01, 0.3064880E+02
 0.9064000E+01, 0.3065571E+02
 0.9066000E+01, 0.3066261E+02
 0.9068000E+01, 0.3066951E+02
 0.9070000E+01, 0.3067640E+02
 0.9072000E+01, 0.3068328E+02
 0.9074000E+01, 0.3069016E+02
 0.9076000E+01, 0.3069703E+02
 0.9078000E+01, 0.3070390E+02
 0.9080000E+01, 0.3071075E+02
 0.9082000E+01, 0.3071760E+02
 0.9084000E+01, 0.3072445E+02
 0.9086000E+01, 0.3073129E+02
 0.9088000E+01, 0.3073812E+02
 0.9090000E+01, 0.3074495E+02
 0.9092000E+01, 0.3075177E+02
 0.9094000E+01, 0.3075858E+02
 0.9096000E+01, 0.3076539E+02
 0.9098000E+01, 0.3077219E+02
 0.9100000E+01, 0.3077898E+02
 0.9102000E+01, 0.3078577E+02
 0.9104000E+01, 0.3079255E+02
 0.9106000E+01, 0.3079933E+02
 0.9108000E+01, 0.3080610E+02
 0.9110000E+01, 0.3081286E+02
 0.9112000E+01, 0.3081962E+02
 0.9114000E+01, 0.3082637E+02
 0.9116000E+01, 0.3083311E+02
 0.9118000E+01, 0.3083985E+02
 0.9120000E+01, 0.3084658E+02
 0.9122000E+01, 0.3085331E+02
 0.9124000E+01, 0.3086003E+02
 0.9126000E+01, 0.3086674E+02
 0.9128000E+01, 0.3087345E+02
 0.9130000E+01, 0.3088015E+02
 0.9132000E+01, 0.3088684E+02
 0.9134000E+01, 0.3089353E+02
 0.9136000E+01, 0.3090021E+02
 0.9138000E+01, 0.3090689E+02
 0.9140000E+01, 0.3091356E+02
 0.9142000E+01, 0.3092022E+02
 0.9144000E+01, 0.3092687E+02
 0.9146000E+01, 0.3093352E+02
 0.9148000E+01, 0.3094017E+02
 0.9150000E+01, 0.3094681E+02
 0.9152000E+01, 0.3095344E+02
 0.9154000E+01, 0.3096006E+02
 0.9156000E+01, 0.3096668E+02
 0.9158000E+01, 0.3097330E+02
 0.9160000E+01, 0.3097990E+02
 0.9162000E+01, 0.3098650E+02
 0.9164000E+01, 0.3099310E+02
 0.9166000E+01, 0.3099969E+02
 0.9168000E+01, 0.3100627E+02
 0.9170000E+01, 0.3101284E+02
 0.9172000E+01, 0.3101941E+02
 0.9174000E+01, 0.3102598E+02
 0.9176000E+01, 0.3103253E+02
 0.9178000E+01, 0.3103909E+02
 0.9180000E+01, 0.3104563E+02
 0.9182000E+01, 0.3105217E+02
 0.9184000E+01, 0.3105870E+02
 0.9186000E+01, 0.3106523E+02
 0.9188000E+01, 0.3107175E+02
 0.9190000E+01, 0.3107826E+02
 0.9192000E+01, 0.3108477E+02
 0.9194000E+01, 0.3109127E+02
 0.9196000E+01, 0.3109777E+02
 0.9198000E+01, 0.3110426E+02
 0.9200000E+01, 0.3111074E+02
 0.9202000E+01, 0.3111722E+02
 0.9204000E+01, 0.3112369E+02
 0.9206000E+01, 0.3113016E+02
 0.9208000E+01, 0.3113662E+02
 0.9210000E+01, 0.3114307E+02
 0.9212000E+01, 0.3114952E+02
 0.9214000E+01, 0.3115596E+02
 0.9216000E+01, 0.3116240E+02
 0.9218000E+01, 0.3116882E+02
 0.9220000E+01, 0.3117525E+02
 0.9222000E+01, 0.3118166E+02
 0.9224000E+01, 0.3118807E+02
 0.9226000E+01, 0.3119448E+02
 0.9228000E+01, 0.3120088E+02
 0.9230000E+01, 0.3120727E+02
 0.9232000E+01, 0.3121366E+02
 0.9234000E+01, 0.3122004E+02
 0.9236000E+01, 0.3122641E+02
 0.9238000E+01, 0.3123278E+02
 0.9240000E+01, 0.3123914E+02
 0.9242000E+01, 0.3124550E+02
 0.9244000E+01, 0.3125185E+02
 0.9246000E+01, 0.3125819E+02
 0.9248000E+01, 0.3126453E+02
 0.9250000E+01, 0.3127086E+02
 0.9252000E+01, 0.3127719E+02
 0.9254000E+01, 0.3128351E+02
 0.9256000E+01, 0.3128983E+02
 0.9258000E+01, 0.3129613E+02
 0.9260000E+01, 0.3130244E+02
 0.9262000E+01, 0.3130873E+02
 0.9264000E+01, 0.3131503E+02
 0.9266000E+01, 0.3132131E+02
 0.9268000E+01, 0.3132759E+02
 0.9270000E+01, 0.3133386E+02
 0.9272000E+01, 0.3134013E+02
 0.9274000E+01, 0.3134639E+02
 0.9276000E+01, 0.3135264E+02
 0.9278000E+01, 0.3135889E+02
 0.9280000E+01, 0.3136513E+02
 0.9282000E+01, 0.3137137E+02
 0.9284000E+01, 0.3137760E+02
 0.9286000E+01, 0.3138383E+02
 0.9288000E+01, 0.3139005E+02
 0.9290000E+01, 0.3139626E+02
 0.9292000E+01, 0.3140247E+02
 0.9294000E+01, 0.3140867E+02
 0.9296000E+01, 0.3141486E+02
 0.9298000E+01, 0.3142105E+02
 0.9300000E+01, 0.3142724E+02
 0.9302000E+01, 0.3143341E+02
 0.9304000E+01, 0.3143959E+02
 0.9306000E+01, 0.3144575E+02
 0.9308000E+01, 0.3145191E+02
 0.9310000E+01, 0.3145807E+02
 0.9312000E+01, 0.3146421E+02
 0.9314000E+01, 0.3147036E+02
 0.9316000E+01, 0.3147649E+02
 0.9318000E+01, 0.3148263E+02
 0.9320000E+01, 0.3148875E+02
 0.9322000E+01, 0.3149487E+02
 0.9324000E+01, 0.3150098E+02
 0.9326000E+01, 0.3150709E+02
 0.9328000E+01, 0.3151319E+02
 0.9330000E+01, 0.3151929E+02
 0.9332000E+01, 0.3152538E+02
 0.9334000E+01, 0.3153146E+02
 0.9336000E+01, 0.3153754E+02
 0.9338000E+01, 0.3154361E+02
 0.9340000E+01, 0.3154968E+02
 0.9342000E+01, 0.3155574E+02
 0.9344000E+01, 0.3156179E+02
 0.9346000E+01, 0.3156784E+02
 0.9348000E+01, 0.3157389E+02
 0.9350000E+01, 0.3157993E+02
 0.9352000E+01, 0.3158596E+02
 0.9354000E+01, 0.3159198E+02
 0.9356000E+01, 0.3159800E+02
 0.9358000E+01, 0.3160402E+02
 0.9360000E+01, 0.3161003E+02
 0.9362000E+01, 0.3161603E+02
 0.9364000E+01, 0.3162203E+02
 0.9366000E+01, 0.3162802E+02
 0.9368000E+01, 0.3163400E+02
 0.9370000E+01, 0.3163998E+02
 0.9372000E+01, 0.3164596E+02
 0.9374000E+01, 0.3165193E+02
 0.9376000E+01, 0.3165789E+02
 0.9378000E+01, 0.3166385E+02
 0.9380000E+01, 0.3166980E+02
 0.9382000E+01, 0.3167574E+02
 0.9384000E+01, 0.3168168E+02
 0.9386000E+01, 0.3168762E+02
 0.9388000E+01, 0.3169355E+02
 0.9390000E+01, 0.3169947E+02
 0.9392000E+01, 0.3170539E+02
 0.9394000E+01, 0.3171130E+02
 0.9396000E+01, 0.3171720E+02
 0.9398000E+01, 0.3172310E+02
 0.9400000E+01, 0.3172900E+02
 0.9402000E+01, 0.3173489E+02
 0.9404000E+01, 0.3174077E+02
 0.9406000E+01, 0.3174664E+02
 0.9408000E+01, 0.3175252E+02
 0.9410000E+01, 0.3175838E+02
 0.9412000E+01, 0.3176424E+02
 0.9414000E+01, 0.3177010E+02
 0.9416000E+01, 0.3177595E+02
 0.9418000E+01, 0.3178179E+02
 0.9420000E+01, 0.3178763E+02
 0.9422000E+01, 0.3179346E+02
 0.9424000E+01, 0.3179929E+02
 0.9426000E+01, 0.3180511E+02
 0.9428000E+01, 0.3181092E+02
 0.9430000E+01, 0.3181673E+02
 0.9432000E+01, 0.3182254E+02
 0.9434000E+01, 0.3182833E+02
 0.9436000E+01, 0.3183413E+02
 0.9438000E+01, 0.3183991E+02
 0.9440000E+01, 0.3184570E+02
 0.9442000E+01, 0.3185147E+02
 0.9444000E+01, 0.3185724E+02
 0.9446000E+01, 0.3186301E+02
 0.9448000E+01, 0.3186877E+02
 0.9450000E+01, 0.3187452E+02
 0.9452000E+01, 0.3188027E+02
 0.9454000E+01, 0.3188601E+02
 0.9456000E+01, 0.3189175E+02
 0.9458000E+01, 0.3189748E+02
 0.9460000E+01, 0.3190321E+02
 0.9462000E+01, 0.3190893E+02
 0.9464000E+01, 0.3191464E+02
 0.9466000E+01, 0.3192035E+02
 0.9468000E+01, 0.3192605E+02
 0.9470000E+01, 0.3193175E+02
 0.9472000E+01, 0.3193744E+02
 0.9474000E+01, 0.3194313E+02
 0.9476000E+01, 0.3194881E+02
 0.9478000E+01, 0.3195449E+02
 0.9480000E+01, 0.3196016E+02
 0.9482000E+01, 0.3196582E+02
 0.9484000E+01, 0.3197148E+02
 0.9486000E+01, 0.3197714E+02
 0.9488000E+01, 0.3198279E+02
 0.9490000E+01, 0.3198843E+02
 0.9492000E+01, 0.3199407E+02
 0.9494000E+01, 0.3199970E+02
 0.9496000E+01, 0.3200533E+02
 0.9498000E+01, 0.3201095E+02
 0.9500000E+01, 0.3201656E+02
 0.9502000E+01, 0.3202217E+02
 0.9504000E+01, 0.3202778E+02
 0.9506000E+01, 0.3203337E+02
 0.9508000E+01, 0.3203897E+02
 0.9510000E+01, 0.3204456E+02
 0.9512000E+01, 0.3205014E+02
 0.9514000E+01, 0.3205572E+02
 0.9516000E+01, 0.3206129E+02
 0.9518000E+01, 0.3206686E+02
 0.9520000E+01, 0.3207242E+02
 0.9522000E+01, 0.3207798E+02
 0.9524000E+01, 0.3208353E+02
 0.9526000E+01, 0.3208907E+02
 0.9528000E+01, 0.3209461E+02
 0.9530000E+01, 0.3210014E+02
 0.9532000E+01, 0.3210567E+02
 0.9534000E+01, 0.3211119E+02
 0.9536000E+01, 0.3211671E+02
 0.9538000E+01, 0.3212223E+02
 0.9540000E+01, 0.3212774E+02
 0.9542000E+01, 0.3213324E+02
 0.9544000E+01, 0.3213873E+02
 0.9546000E+01, 0.3214422E+02
 0.9548000E+01, 0.3214971E+02
 0.9550000E+01, 0.3215519E+02
 0.9552000E+01, 0.3216066E+02
 0.9554000E+01, 0.3216613E+02
 0.9556000E+01, 0.3217160E+02
 0.9558000E+01, 0.3217706E+02
 0.9560000E+01, 0.3218251E+02
 0.9562000E+01, 0.3218796E+02
 0.9564000E+01, 0.3219340E+02
 0.9566000E+01, 0.3219884E+02
 0.9568000E+01, 0.3220427E+02
 0.9570000E+01, 0.3220970E+02
 0.9572000E+01, 0.3221512E+02
 0.9574000E+01, 0.3222054E+02
 0.9576000E+01, 0.3222595E+02
 0.9578000E+01, 0.3223135E+02
 0.9580000E+01, 0.3223676E+02
 0.9582000E+01, 0.3224215E+02
 0.9584000E+01, 0.3224754E+02
 0.9586000E+01, 0.3225293E+02
 0.9588000E+01, 0.3225830E+02
 0.9590000E+01, 0.3226368E+02
 0.9592000E+01, 0.3226905E+02
 0.9594000E+01, 0.3227441E+02
 0.9596000E+01, 0.3227977E+02
 0.9598000E+01, 0.3228512E+02
 0.9600000E+01, 0.3229047E+02
 0.9602000E+01, 0.3229581E+02
 0.9604000E+01, 0.3230115E+02
 0.9606000E+01, 0.3230648E+02
 0.9608000E+01, 0.3231181E+02
 0.9610000E+01, 0.3231713E+02
 0.9612000E+01, 0.3232244E+02
 0.9614000E+01, 0.3232776E+02
 0.9616000E+01, 0.3233307E+02
 0.9618000E+01, 0.3233836E+02
 0.9620000E+01, 0.3234366E+02
 0.9622000E+01, 0.3234895E+02
 0.9624000E+01, 0.3235424E+02
 0.9626000E+01, 0.3235952E+02
 0.9628000E+01, 0.3236479E+02
 0.9630000E+01, 0.3237006E+02
 0.9632000E+01, 0.3237532E+02
 0.9634000E+01, 0.3238058E+02
 0.9636000E+01, 0.3238584E+02
 0.9638000E+01, 0.3239109E+02
 0.9640000E+01, 0.3239633E+02
 0.9642000E+01, 0.3240157E+02
 0.9644000E+01, 0.3240680E+02
 0.9646000E+01, 0.3241203E+02
 0.9648000E+01, 0.3241725E+02
 0.9650000E+01, 0.3242247E+02
 0.9652000E+01, 0.3242768E+02
 0.9654000E+01, 0.3243289E+02
 0.9656000E+01, 0.3243809E+02
 0.9658000E+01, 0.3244329E+02
 0.9660000E+01, 0.3244848E+02
 0.9662000E+01, 0.3245367E+02
 0.9664000E+01, 0.3245885E+02
 0.9666000E+01, 0.3246403E+02
 0.9668000E+01, 0.3246920E+02
 0.9670000E+01, 0.3247437E+02
 0.9672000E+01, 0.3247953E+02
 0.9674000E+01, 0.3248468E+02
 0.9676000E+01, 0.3248984E+02
 0.9678000E+01, 0.3249498E+02
 0.9680000E+01, 0.3250012E+02
 0.9682000E+01, 0.3250526E+02
 0.9684000E+01, 0.3251039E+02
 0.9686000E+01, 0.3251552E+02
 0.9688000E+01, 0.3252064E+02
 0.9690000E+01, 0.3252575E+02
 0.9692000E+01, 0.3253086E+02
 0.9694000E+01, 0.3253597E+02
 0.9696000E+01, 0.3254107E+02
 0.9698000E+01, 0.3254617E+02
 0.9700000E+01, 0.3255126E+02
 0.9702000E+01, 0.3255634E+02
 0.9704000E+01, 0.3256142E+02
 0.9706000E+01, 0.3256650E+02
 0.9708000E+01, 0.3257157E+02
 0.9710000E+01, 0.3257663E+02
 0.9712000E+01, 0.3258170E+02
 0.9714000E+01, 0.3258675E+02
 0.9716000E+01, 0.3259180E+02
 0.9718000E+01, 0.3259685E+02
 0.9720000E+01, 0.3260189E+02
 0.9722000E+01, 0.3260692E+02
 0.9724000E+01, 0.3261195E+02
 0.9726000E+01, 0.3261698E+02
 0.9728000E+01, 0.3262200E+02
 0.9730000E+01, 0.3262701E+02
 0.9732000E+01, 0.3263203E+02
 0.9734000E+01, 0.3263703E+02
 0.9736000E+01, 0.3264203E+02
 0.9738000E+01, 0.3264703E+02
 0.9740000E+01, 0.3265202E+02
 0.9742000E+01, 0.3265701E+02
 0.9744000E+01, 0.3266198E+02
 0.9746000E+01, 0.3266696E+02
 0.9748000E+01, 0.3267193E+02
 0.9750000E+01, 0.3267690E+02
 0.9752000E+01, 0.3268186E+02
 0.9754000E+01, 0.3268681E+02
 0.9756000E+01, 0.3269176E+02
 0.9758000E+01, 0.3269671E+02
 0.9760000E+01, 0.3270165E+02
 0.9762000E+01, 0.3270659E+02
 0.9764000E+01, 0.3271152E+02
 0.9766000E+01, 0.3271645E+02
 0.9768000E+01, 0.3272137E+02
 0.9770000E+01, 0.3272629E+02
 0.9772000E+01, 0.3273120E+02
