@TE0,TD0,TT0,TA0 [keV]  vs t@
X,TE0,TD0,TT0,TA0
 0.9064000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9066000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9068000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9070000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9072000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9074000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9076000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9078000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9080000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9082000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9084000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9086000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9088000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9090000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9092000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9094000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9096000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9098000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9100000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9102000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9104000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9106000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9108000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9110000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9112000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9114000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9116000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9118000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9120000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9122000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9124000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9126000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9128000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9130000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9132000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9134000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9136000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9138000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9140000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9142000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9144000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9146000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9148000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9150000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9152000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9154000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9156000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9158000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9160000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9162000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9164000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9166000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9168000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9170000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9172000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9174000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9176000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9178000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9180000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9182000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9184000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9186000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9188000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9190000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9192000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9194000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9196000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9198000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9200000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9202000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9204000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9206000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9208000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9210000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9212000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9214000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9216000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9218000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9220000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9222000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9224000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9226000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9228000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9230000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9232000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9234000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9236000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9238000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9240000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9242000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9244000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9246000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9248000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9250000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9252000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9254000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9256000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9258000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9260000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9262000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9264000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9266000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9268000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9270000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9272000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9274000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9276000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9278000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9280000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9282000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9284000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9286000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9288000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9290000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9292000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9294000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9296000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9298000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9300000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9302000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9304000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9306000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9308000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9310000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9312000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9314000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9316000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9318000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9320000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9322000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9324000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9326000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9328000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9330000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9332000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9334000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9336000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9338000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9340000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9342000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9344000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9346000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9348000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9350000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9352000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9354000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9356000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9358000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9360000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9362000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9364000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9366000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9368000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9370000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9372000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9374000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9376000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9378000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9380000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9382000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9384000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9386000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9388000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9390000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9392000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9394000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9396000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9398000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9400000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9402000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9404000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9406000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9408000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9410000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9412000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9414000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9416000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9418000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9420000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9422000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9424000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9426000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9428000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9430000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9432000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9434000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9436000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9438000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9440000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9442000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9444000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9446000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9448000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9450000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9452000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9454000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9456000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9458000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9460000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9462000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9464000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9466000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9468000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9470000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9472000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9474000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9476000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9478000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9480000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9482000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9484000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9486000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9488000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9490000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9492000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9494000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9496000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9498000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9500000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9502000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9504000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9506000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9508000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9510000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9512000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9514000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9516000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9518000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9520000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9522000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9524000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9526000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9528000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9530000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9532000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9534000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9536000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9538000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9540000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9542000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9544000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9546000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9548000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9550000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9552000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9554000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9556000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9558000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9560000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9562000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9564000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9566000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9568000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9570000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9572000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9574000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9576000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9578000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9580000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9582000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9584000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9586000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9588000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9590000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9592000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9594000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9596000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9598000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9600000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9602000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9604000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9606000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
 0.9608000E+02, 0.2271896E+02, 0.1986636E+02, 0.1851200E+02, 0.1926977E+02,
