@TE,TD,<TE>,<TD> [keV]  vs t@
X,TE,TD,<TE>,<TD>
 0.8800000E+01, 0.5610952E+02, 0.5790439E+02, 0.1503344E+02, 0.1377037E+02,
 0.8802000E+01, 0.5612249E+02, 0.5792639E+02, 0.1503700E+02, 0.1377496E+02,
 0.8804000E+01, 0.5613546E+02, 0.5794838E+02, 0.1504056E+02, 0.1377956E+02,
 0.8806000E+01, 0.5614842E+02, 0.5797036E+02, 0.1504412E+02, 0.1378415E+02,
 0.8808000E+01, 0.5616137E+02, 0.5799234E+02, 0.1504767E+02, 0.1378874E+02,
 0.8810000E+01, 0.5617432E+02, 0.5801432E+02, 0.1505123E+02, 0.1379333E+02,
 0.8812000E+01, 0.5618726E+02, 0.5803629E+02, 0.1505478E+02, 0.1379791E+02,
 0.8814000E+01, 0.5620018E+02, 0.5805825E+02, 0.1505832E+02, 0.1380250E+02,
 0.8816000E+01, 0.5621310E+02, 0.5808020E+02, 0.1506187E+02, 0.1380708E+02,
 0.8818000E+01, 0.5622602E+02, 0.5810215E+02, 0.1506541E+02, 0.1381167E+02,
 0.8820000E+01, 0.5623893E+02, 0.5812409E+02, 0.1506895E+02, 0.1381625E+02,
 0.8822000E+01, 0.5625182E+02, 0.5814603E+02, 0.1507249E+02, 0.1382083E+02,
 0.8824000E+01, 0.5626471E+02, 0.5816796E+02, 0.1507603E+02, 0.1382540E+02,
 0.8826000E+01, 0.5627760E+02, 0.5818989E+02, 0.1507956E+02, 0.1382998E+02,
 0.8828000E+01, 0.5629047E+02, 0.5821181E+02, 0.1508310E+02, 0.1383455E+02,
 0.8830000E+01, 0.5630334E+02, 0.5823372E+02, 0.1508663E+02, 0.1383913E+02,
 0.8832000E+01, 0.5631620E+02, 0.5825563E+02, 0.1509015E+02, 0.1384370E+02,
 0.8834000E+01, 0.5632905E+02, 0.5827753E+02, 0.1509368E+02, 0.1384827E+02,
 0.8836000E+01, 0.5634190E+02, 0.5829942E+02, 0.1509720E+02, 0.1385284E+02,
 0.8838000E+01, 0.5635473E+02, 0.5832131E+02, 0.1510072E+02, 0.1385741E+02,
 0.8840000E+01, 0.5636756E+02, 0.5834319E+02, 0.1510424E+02, 0.1386197E+02,
 0.8842000E+01, 0.5638038E+02, 0.5836507E+02, 0.1510776E+02, 0.1386654E+02,
 0.8844000E+01, 0.5639320E+02, 0.5838694E+02, 0.1511127E+02, 0.1387110E+02,
 0.8846000E+01, 0.5640600E+02, 0.5840880E+02, 0.1511479E+02, 0.1387566E+02,
 0.8848000E+01, 0.5641880E+02, 0.5843066E+02, 0.1511830E+02, 0.1388022E+02,
 0.8850000E+01, 0.5643159E+02, 0.5845251E+02, 0.1512180E+02, 0.1388478E+02,
 0.8852000E+01, 0.5644437E+02, 0.5847435E+02, 0.1512531E+02, 0.1388933E+02,
 0.8854000E+01, 0.5645715E+02, 0.5849619E+02, 0.1512881E+02, 0.1389389E+02,
 0.8856000E+01, 0.5646992E+02, 0.5851802E+02, 0.1513231E+02, 0.1389844E+02,
 0.8858000E+01, 0.5648268E+02, 0.5853985E+02, 0.1513581E+02, 0.1390299E+02,
 0.8860000E+01, 0.5649543E+02, 0.5856167E+02, 0.1513931E+02, 0.1390754E+02,
 0.8862000E+01, 0.5650817E+02, 0.5858348E+02, 0.1514280E+02, 0.1391209E+02,
 0.8864000E+01, 0.5652091E+02, 0.5860529E+02, 0.1514630E+02, 0.1391664E+02,
 0.8866000E+01, 0.5653364E+02, 0.5862709E+02, 0.1514979E+02, 0.1392118E+02,
 0.8868000E+01, 0.5654636E+02, 0.5864889E+02, 0.1515327E+02, 0.1392573E+02,
 0.8870000E+01, 0.5655907E+02, 0.5867068E+02, 0.1515676E+02, 0.1393027E+02,
 0.8872000E+01, 0.5657178E+02, 0.5869246E+02, 0.1516024E+02, 0.1393481E+02,
 0.8874000E+01, 0.5658448E+02, 0.5871423E+02, 0.1516372E+02, 0.1393935E+02,
 0.8876000E+01, 0.5659717E+02, 0.5873600E+02, 0.1516720E+02, 0.1394389E+02,
 0.8878000E+01, 0.5660985E+02, 0.5875777E+02, 0.1517068E+02, 0.1394842E+02,
 0.8880000E+01, 0.5662252E+02, 0.5877952E+02, 0.1517416E+02, 0.1395296E+02,
 0.8882000E+01, 0.5663519E+02, 0.5880127E+02, 0.1517763E+02, 0.1395749E+02,
 0.8884000E+01, 0.5664785E+02, 0.5882302E+02, 0.1518110E+02, 0.1396202E+02,
 0.8886000E+01, 0.5666050E+02, 0.5884475E+02, 0.1518457E+02, 0.1396655E+02,
 0.8888000E+01, 0.5667315E+02, 0.5886649E+02, 0.1518803E+02, 0.1397108E+02,
 0.8890000E+01, 0.5668578E+02, 0.5888821E+02, 0.1519149E+02, 0.1397561E+02,
 0.8892000E+01, 0.5669841E+02, 0.5890993E+02, 0.1519496E+02, 0.1398013E+02,
 0.8894000E+01, 0.5671103E+02, 0.5893164E+02, 0.1519841E+02, 0.1398466E+02,
 0.8896000E+01, 0.5672364E+02, 0.5895334E+02, 0.1520187E+02, 0.1398918E+02,
 0.8898000E+01, 0.5673625E+02, 0.5897504E+02, 0.1520533E+02, 0.1399370E+02,
 0.8900000E+01, 0.5674885E+02, 0.5899673E+02, 0.1520878E+02, 0.1399822E+02,
 0.8902000E+01, 0.5676144E+02, 0.5901842E+02, 0.1521223E+02, 0.1400274E+02,
 0.8904000E+01, 0.5677402E+02, 0.5904010E+02, 0.1521568E+02, 0.1400725E+02,
 0.8906000E+01, 0.5678659E+02, 0.5906177E+02, 0.1521912E+02, 0.1401177E+02,
 0.8908000E+01, 0.5679916E+02, 0.5908344E+02, 0.1522257E+02, 0.1401628E+02,
 0.8910000E+01, 0.5681172E+02, 0.5910509E+02, 0.1522601E+02, 0.1402079E+02,
 0.8912000E+01, 0.5682427E+02, 0.5912675E+02, 0.1522945E+02, 0.1402530E+02,
 0.8914000E+01, 0.5683681E+02, 0.5914839E+02, 0.1523288E+02, 0.1402981E+02,
 0.8916000E+01, 0.5684935E+02, 0.5917003E+02, 0.1523632E+02, 0.1403431E+02,
 0.8918000E+01, 0.5686187E+02, 0.5919167E+02, 0.1523975E+02, 0.1403882E+02,
 0.8920000E+01, 0.5687439E+02, 0.5921329E+02, 0.1524318E+02, 0.1404332E+02,
 0.8922000E+01, 0.5688691E+02, 0.5923491E+02, 0.1524661E+02, 0.1404782E+02,
 0.8924000E+01, 0.5689941E+02, 0.5925652E+02, 0.1525004E+02, 0.1405232E+02,
 0.8926000E+01, 0.5691191E+02, 0.5927813E+02, 0.1525346E+02, 0.1405682E+02,
 0.8928000E+01, 0.5692440E+02, 0.5929973E+02, 0.1525688E+02, 0.1406132E+02,
 0.8930000E+01, 0.5693687E+02, 0.5932132E+02, 0.1526030E+02, 0.1406581E+02,
 0.8932000E+01, 0.5694935E+02, 0.5934291E+02, 0.1526372E+02, 0.1407031E+02,
 0.8934000E+01, 0.5696181E+02, 0.5936449E+02, 0.1526713E+02, 0.1407480E+02,
 0.8936000E+01, 0.5697427E+02, 0.5938606E+02, 0.1527055E+02, 0.1407929E+02,
 0.8938000E+01, 0.5698672E+02, 0.5940763E+02, 0.1527396E+02, 0.1408378E+02,
 0.8940000E+01, 0.5699916E+02, 0.5942918E+02, 0.1527737E+02, 0.1408826E+02,
 0.8942000E+01, 0.5701160E+02, 0.5945074E+02, 0.1528077E+02, 0.1409275E+02,
 0.8944000E+01, 0.5702402E+02, 0.5947228E+02, 0.1528418E+02, 0.1409723E+02,
 0.8946000E+01, 0.5703645E+02, 0.5949382E+02, 0.1528758E+02, 0.1410172E+02,
 0.8948000E+01, 0.5704885E+02, 0.5951535E+02, 0.1529098E+02, 0.1410620E+02,
 0.8950000E+01, 0.5706126E+02, 0.5953688E+02, 0.1529438E+02, 0.1411067E+02,
 0.8952000E+01, 0.5707365E+02, 0.5955840E+02, 0.1529777E+02, 0.1411515E+02,
 0.8954000E+01, 0.5708604E+02, 0.5957991E+02, 0.1530116E+02, 0.1411963E+02,
 0.8956000E+01, 0.5709842E+02, 0.5960141E+02, 0.1530455E+02, 0.1412410E+02,
 0.8958000E+01, 0.5711079E+02, 0.5962291E+02, 0.1530794E+02, 0.1412857E+02,
 0.8960000E+01, 0.5712316E+02, 0.5964440E+02, 0.1531133E+02, 0.1413305E+02,
 0.8962000E+01, 0.5713551E+02, 0.5966589E+02, 0.1531471E+02, 0.1413752E+02,
 0.8964000E+01, 0.5714786E+02, 0.5968736E+02, 0.1531810E+02, 0.1414198E+02,
 0.8966000E+01, 0.5716021E+02, 0.5970884E+02, 0.1532148E+02, 0.1414645E+02,
 0.8968000E+01, 0.5717254E+02, 0.5973030E+02, 0.1532485E+02, 0.1415091E+02,
 0.8970000E+01, 0.5718486E+02, 0.5975175E+02, 0.1532823E+02, 0.1415538E+02,
 0.8972000E+01, 0.5719718E+02, 0.5977320E+02, 0.1533160E+02, 0.1415984E+02,
 0.8974000E+01, 0.5720949E+02, 0.5979465E+02, 0.1533497E+02, 0.1416430E+02,
 0.8976000E+01, 0.5722179E+02, 0.5981608E+02, 0.1533834E+02, 0.1416875E+02,
 0.8978000E+01, 0.5723409E+02, 0.5983751E+02, 0.1534171E+02, 0.1417321E+02,
 0.8980000E+01, 0.5724637E+02, 0.5985893E+02, 0.1534507E+02, 0.1417766E+02,
 0.8982000E+01, 0.5725865E+02, 0.5988035E+02, 0.1534844E+02, 0.1418212E+02,
 0.8984000E+01, 0.5727092E+02, 0.5990176E+02, 0.1535180E+02, 0.1418657E+02,
 0.8986000E+01, 0.5728318E+02, 0.5992316E+02, 0.1535515E+02, 0.1419102E+02,
 0.8988000E+01, 0.5729544E+02, 0.5994455E+02, 0.1535851E+02, 0.1419547E+02,
 0.8990000E+01, 0.5730769E+02, 0.5996594E+02, 0.1536186E+02, 0.1419991E+02,
 0.8992000E+01, 0.5731993E+02, 0.5998732E+02, 0.1536522E+02, 0.1420436E+02,
 0.8994000E+01, 0.5733216E+02, 0.6000869E+02, 0.1536856E+02, 0.1420880E+02,
 0.8996000E+01, 0.5734438E+02, 0.6003006E+02, 0.1537191E+02, 0.1421324E+02,
 0.8998000E+01, 0.5735660E+02, 0.6005141E+02, 0.1537526E+02, 0.1421768E+02,
 0.9000000E+01, 0.5736881E+02, 0.6007277E+02, 0.1537860E+02, 0.1422212E+02,
 0.9002000E+01, 0.5738101E+02, 0.6009411E+02, 0.1538194E+02, 0.1422655E+02,
 0.9004000E+01, 0.5739320E+02, 0.6011545E+02, 0.1538528E+02, 0.1423099E+02,
 0.9006000E+01, 0.5740539E+02, 0.6013678E+02, 0.1538861E+02, 0.1423542E+02,
 0.9008000E+01, 0.5741756E+02, 0.6015810E+02, 0.1539195E+02, 0.1423985E+02,
 0.9010000E+01, 0.5742973E+02, 0.6017942E+02, 0.1539528E+02, 0.1424428E+02,
 0.9012000E+01, 0.5744189E+02, 0.6020073E+02, 0.1539861E+02, 0.1424871E+02,
 0.9014000E+01, 0.5745405E+02, 0.6022203E+02, 0.1540194E+02, 0.1425314E+02,
 0.9016000E+01, 0.5746619E+02, 0.6024332E+02, 0.1540526E+02, 0.1425756E+02,
 0.9018000E+01, 0.5747833E+02, 0.6026461E+02, 0.1540859E+02, 0.1426199E+02,
 0.9020000E+01, 0.5749046E+02, 0.6028589E+02, 0.1541191E+02, 0.1426641E+02,
 0.9022000E+01, 0.5750259E+02, 0.6030716E+02, 0.1541523E+02, 0.1427083E+02,
 0.9024000E+01, 0.5751470E+02, 0.6032843E+02, 0.1541854E+02, 0.1427525E+02,
 0.9026000E+01, 0.5752681E+02, 0.6034969E+02, 0.1542186E+02, 0.1427966E+02,
 0.9028000E+01, 0.5753891E+02, 0.6037094E+02, 0.1542517E+02, 0.1428408E+02,
 0.9030000E+01, 0.5755100E+02, 0.6039218E+02, 0.1542848E+02, 0.1428849E+02,
 0.9032000E+01, 0.5756308E+02, 0.6041342E+02, 0.1543179E+02, 0.1429290E+02,
 0.9034000E+01, 0.5757516E+02, 0.6043465E+02, 0.1543509E+02, 0.1429731E+02,
 0.9036000E+01, 0.5758723E+02, 0.6045587E+02, 0.1543840E+02, 0.1430172E+02,
 0.9038000E+01, 0.5759929E+02, 0.6047709E+02, 0.1544170E+02, 0.1430613E+02,
 0.9040000E+01, 0.5761134E+02, 0.6049829E+02, 0.1544500E+02, 0.1431053E+02,
 0.9042000E+01, 0.5762338E+02, 0.6051949E+02, 0.1544829E+02, 0.1431493E+02,
 0.9044000E+01, 0.5763542E+02, 0.6054069E+02, 0.1545159E+02, 0.1431933E+02,
 0.9046000E+01, 0.5764745E+02, 0.6056187E+02, 0.1545488E+02, 0.1432373E+02,
 0.9048000E+01, 0.5765947E+02, 0.6058305E+02, 0.1545817E+02, 0.1432813E+02,
 0.9050000E+01, 0.5767148E+02, 0.6060422E+02, 0.1546146E+02, 0.1433253E+02,
 0.9052000E+01, 0.5768349E+02, 0.6062539E+02, 0.1546474E+02, 0.1433692E+02,
 0.9054000E+01, 0.5769548E+02, 0.6064654E+02, 0.1546803E+02, 0.1434132E+02,
 0.9056000E+01, 0.5770747E+02, 0.6066769E+02, 0.1547131E+02, 0.1434571E+02,
 0.9058000E+01, 0.5771946E+02, 0.6068884E+02, 0.1547459E+02, 0.1435010E+02,
 0.9060000E+01, 0.5773143E+02, 0.6070997E+02, 0.1547787E+02, 0.1435448E+02,
 0.9062000E+01, 0.5774340E+02, 0.6073109E+02, 0.1548114E+02, 0.1435887E+02,
 0.9064000E+01, 0.5775536E+02, 0.6075222E+02, 0.1548442E+02, 0.1436325E+02,
 0.9066000E+01, 0.5776731E+02, 0.6077333E+02, 0.1548769E+02, 0.1436764E+02,
 0.9068000E+01, 0.5777925E+02, 0.6079443E+02, 0.1549096E+02, 0.1437202E+02,
 0.9070000E+01, 0.5779118E+02, 0.6081553E+02, 0.1549422E+02, 0.1437640E+02,
 0.9072000E+01, 0.5780311E+02, 0.6083662E+02, 0.1549749E+02, 0.1438077E+02,
 0.9074000E+01, 0.5781503E+02, 0.6085770E+02, 0.1550075E+02, 0.1438515E+02,
 0.9076000E+01, 0.5782694E+02, 0.6087878E+02, 0.1550401E+02, 0.1438952E+02,
 0.9078000E+01, 0.5783884E+02, 0.6089985E+02, 0.1550727E+02, 0.1439390E+02,
 0.9080000E+01, 0.5785074E+02, 0.6092090E+02, 0.1551052E+02, 0.1439827E+02,
 0.9082000E+01, 0.5786263E+02, 0.6094196E+02, 0.1551377E+02, 0.1440264E+02,
 0.9084000E+01, 0.5787451E+02, 0.6096300E+02, 0.1551703E+02, 0.1440700E+02,
 0.9086000E+01, 0.5788638E+02, 0.6098404E+02, 0.1552028E+02, 0.1441137E+02,
 0.9088000E+01, 0.5789825E+02, 0.6100507E+02, 0.1552352E+02, 0.1441573E+02,
 0.9090000E+01, 0.5791010E+02, 0.6102609E+02, 0.1552677E+02, 0.1442009E+02,
 0.9092000E+01, 0.5792195E+02, 0.6104711E+02, 0.1553001E+02, 0.1442445E+02,
 0.9094000E+01, 0.5793379E+02, 0.6106811E+02, 0.1553325E+02, 0.1442881E+02,
 0.9096000E+01, 0.5794563E+02, 0.6108911E+02, 0.1553649E+02, 0.1443317E+02,
 0.9098000E+01, 0.5795745E+02, 0.6111010E+02, 0.1553973E+02, 0.1443752E+02,
 0.9100000E+01, 0.5796927E+02, 0.6113109E+02, 0.1554296E+02, 0.1444188E+02,
 0.9102000E+01, 0.5798108E+02, 0.6115207E+02, 0.1554619E+02, 0.1444623E+02,
 0.9104000E+01, 0.5799288E+02, 0.6117303E+02, 0.1554942E+02, 0.1445058E+02,
 0.9106000E+01, 0.5800468E+02, 0.6119400E+02, 0.1555265E+02, 0.1445493E+02,
 0.9108000E+01, 0.5801646E+02, 0.6121495E+02, 0.1555587E+02, 0.1445928E+02,
 0.9110000E+01, 0.5802824E+02, 0.6123590E+02, 0.1555910E+02, 0.1446362E+02,
 0.9112000E+01, 0.5804001E+02, 0.6125684E+02, 0.1556232E+02, 0.1446796E+02,
 0.9114000E+01, 0.5805177E+02, 0.6127777E+02, 0.1556554E+02, 0.1447230E+02,
 0.9116000E+01, 0.5806353E+02, 0.6129869E+02, 0.1556875E+02, 0.1447664E+02,
 0.9118000E+01, 0.5807528E+02, 0.6131961E+02, 0.1557197E+02, 0.1448098E+02,
 0.9120000E+01, 0.5808702E+02, 0.6134052E+02, 0.1557518E+02, 0.1448532E+02,
 0.9122000E+01, 0.5809875E+02, 0.6136142E+02, 0.1557839E+02, 0.1448965E+02,
 0.9124000E+01, 0.5811047E+02, 0.6138231E+02, 0.1558160E+02, 0.1449398E+02,
 0.9126000E+01, 0.5812219E+02, 0.6140319E+02, 0.1558480E+02, 0.1449831E+02,
 0.9128000E+01, 0.5813390E+02, 0.6142407E+02, 0.1558801E+02, 0.1450264E+02,
 0.9130000E+01, 0.5814560E+02, 0.6144494E+02, 0.1559121E+02, 0.1450697E+02,
 0.9132000E+01, 0.5815729E+02, 0.6146580E+02, 0.1559441E+02, 0.1451130E+02,
 0.9134000E+01, 0.5816897E+02, 0.6148666E+02, 0.1559761E+02, 0.1451562E+02,
 0.9136000E+01, 0.5818065E+02, 0.6150750E+02, 0.1560080E+02, 0.1451994E+02,
 0.9138000E+01, 0.5819232E+02, 0.6152834E+02, 0.1560399E+02, 0.1452426E+02,
 0.9140000E+01, 0.5820398E+02, 0.6154917E+02, 0.1560719E+02, 0.1452858E+02,
 0.9142000E+01, 0.5821563E+02, 0.6157000E+02, 0.1561037E+02, 0.1453290E+02,
 0.9144000E+01, 0.5822728E+02, 0.6159081E+02, 0.1561356E+02, 0.1453721E+02,
 0.9146000E+01, 0.5823891E+02, 0.6161162E+02, 0.1561674E+02, 0.1454153E+02,
 0.9148000E+01, 0.5825055E+02, 0.6163242E+02, 0.1561993E+02, 0.1454584E+02,
 0.9150000E+01, 0.5826217E+02, 0.6165321E+02, 0.1562311E+02, 0.1455015E+02,
 0.9152000E+01, 0.5827378E+02, 0.6167400E+02, 0.1562629E+02, 0.1455446E+02,
 0.9154000E+01, 0.5828539E+02, 0.6169477E+02, 0.1562946E+02, 0.1455876E+02,
 0.9156000E+01, 0.5829699E+02, 0.6171554E+02, 0.1563264E+02, 0.1456307E+02,
 0.9158000E+01, 0.5830858E+02, 0.6173630E+02, 0.1563581E+02, 0.1456737E+02,
 0.9160000E+01, 0.5832016E+02, 0.6175705E+02, 0.1563898E+02, 0.1457167E+02,
 0.9162000E+01, 0.5833173E+02, 0.6177780E+02, 0.1564214E+02, 0.1457597E+02,
 0.9164000E+01, 0.5834330E+02, 0.6179853E+02, 0.1564531E+02, 0.1458027E+02,
 0.9166000E+01, 0.5835486E+02, 0.6181926E+02, 0.1564847E+02, 0.1458456E+02,
 0.9168000E+01, 0.5836641E+02, 0.6183998E+02, 0.1565163E+02, 0.1458886E+02,
 0.9170000E+01, 0.5837796E+02, 0.6186069E+02, 0.1565479E+02, 0.1459315E+02,
 0.9172000E+01, 0.5838949E+02, 0.6188140E+02, 0.1565795E+02, 0.1459744E+02,
 0.9174000E+01, 0.5840102E+02, 0.6190210E+02, 0.1566110E+02, 0.1460173E+02,
 0.9176000E+01, 0.5841254E+02, 0.6192279E+02, 0.1566425E+02, 0.1460601E+02,
 0.9178000E+01, 0.5842405E+02, 0.6194347E+02, 0.1566740E+02, 0.1461030E+02,
 0.9180000E+01, 0.5843556E+02, 0.6196414E+02, 0.1567055E+02, 0.1461458E+02,
 0.9182000E+01, 0.5844706E+02, 0.6198481E+02, 0.1567370E+02, 0.1461886E+02,
 0.9184000E+01, 0.5845855E+02, 0.6200547E+02, 0.1567684E+02, 0.1462314E+02,
 0.9186000E+01, 0.5847002E+02, 0.6202612E+02, 0.1567998E+02, 0.1462742E+02,
 0.9188000E+01, 0.5848150E+02, 0.6204676E+02, 0.1568312E+02, 0.1463170E+02,
 0.9190000E+01, 0.5849297E+02, 0.6206739E+02, 0.1568626E+02, 0.1463597E+02,
 0.9192000E+01, 0.5850442E+02, 0.6208802E+02, 0.1568939E+02, 0.1464024E+02,
 0.9194000E+01, 0.5851587E+02, 0.6210863E+02, 0.1569253E+02, 0.1464452E+02,
 0.9196000E+01, 0.5852731E+02, 0.6212924E+02, 0.1569566E+02, 0.1464878E+02,
 0.9198000E+01, 0.5853875E+02, 0.6214985E+02, 0.1569878E+02, 0.1465305E+02,
 0.9200000E+01, 0.5855017E+02, 0.6217044E+02, 0.1570191E+02, 0.1465732E+02,
 0.9202000E+01, 0.5856159E+02, 0.6219102E+02, 0.1570504E+02, 0.1466158E+02,
 0.9204000E+01, 0.5857301E+02, 0.6221160E+02, 0.1570816E+02, 0.1466584E+02,
 0.9206000E+01, 0.5858441E+02, 0.6223217E+02, 0.1571128E+02, 0.1467010E+02,
 0.9208000E+01, 0.5859580E+02, 0.6225273E+02, 0.1571440E+02, 0.1467436E+02,
 0.9210000E+01, 0.5860719E+02, 0.6227328E+02, 0.1571751E+02, 0.1467862E+02,
 0.9212000E+01, 0.5861857E+02, 0.6229383E+02, 0.1572062E+02, 0.1468287E+02,
 0.9214000E+01, 0.5862994E+02, 0.6231437E+02, 0.1572374E+02, 0.1468712E+02,
 0.9216000E+01, 0.5864130E+02, 0.6233490E+02, 0.1572685E+02, 0.1469137E+02,
 0.9218000E+01, 0.5865266E+02, 0.6235542E+02, 0.1572995E+02, 0.1469562E+02,
 0.9220000E+01, 0.5866401E+02, 0.6237593E+02, 0.1573306E+02, 0.1469987E+02,
 0.9222000E+01, 0.5867535E+02, 0.6239643E+02, 0.1573616E+02, 0.1470412E+02,
 0.9224000E+01, 0.5868668E+02, 0.6241693E+02, 0.1573926E+02, 0.1470836E+02,
 0.9226000E+01, 0.5869801E+02, 0.6243742E+02, 0.1574236E+02, 0.1471260E+02,
 0.9228000E+01, 0.5870932E+02, 0.6245790E+02, 0.1574546E+02, 0.1471684E+02,
 0.9230000E+01, 0.5872063E+02, 0.6247837E+02, 0.1574855E+02, 0.1472108E+02,
 0.9232000E+01, 0.5873194E+02, 0.6249883E+02, 0.1575164E+02, 0.1472532E+02,
 0.9234000E+01, 0.5874323E+02, 0.6251929E+02, 0.1575473E+02, 0.1472955E+02,
 0.9236000E+01, 0.5875452E+02, 0.6253973E+02, 0.1575782E+02, 0.1473378E+02,
 0.9238000E+01, 0.5876579E+02, 0.6256017E+02, 0.1576091E+02, 0.1473801E+02,
 0.9240000E+01, 0.5877707E+02, 0.6258060E+02, 0.1576399E+02, 0.1474224E+02,
 0.9242000E+01, 0.5878833E+02, 0.6260103E+02, 0.1576707E+02, 0.1474647E+02,
 0.9244000E+01, 0.5879958E+02, 0.6262144E+02, 0.1577015E+02, 0.1475070E+02,
 0.9246000E+01, 0.5881083E+02, 0.6264185E+02, 0.1577323E+02, 0.1475492E+02,
 0.9248000E+01, 0.5882207E+02, 0.6266225E+02, 0.1577631E+02, 0.1475914E+02,
 0.9250000E+01, 0.5883330E+02, 0.6268264E+02, 0.1577938E+02, 0.1476336E+02,
 0.9252000E+01, 0.5884452E+02, 0.6270302E+02, 0.1578245E+02, 0.1476758E+02,
 0.9254000E+01, 0.5885574E+02, 0.6272339E+02, 0.1578552E+02, 0.1477180E+02,
 0.9256000E+01, 0.5886694E+02, 0.6274376E+02, 0.1578858E+02, 0.1477601E+02,
 0.9258000E+01, 0.5887814E+02, 0.6276411E+02, 0.1579165E+02, 0.1478022E+02,
 0.9260000E+01, 0.5888934E+02, 0.6278446E+02, 0.1579471E+02, 0.1478443E+02,
 0.9262000E+01, 0.5890052E+02, 0.6280480E+02, 0.1579777E+02, 0.1478864E+02,
 0.9264000E+01, 0.5891170E+02, 0.6282513E+02, 0.1580083E+02, 0.1479285E+02,
 0.9266000E+01, 0.5892287E+02, 0.6284546E+02, 0.1580389E+02, 0.1479706E+02,
 0.9268000E+01, 0.5893403E+02, 0.6286577E+02, 0.1580694E+02, 0.1480126E+02,
 0.9270000E+01, 0.5894518E+02, 0.6288608E+02, 0.1580999E+02, 0.1480546E+02,
 0.9272000E+01, 0.5895633E+02, 0.6290638E+02, 0.1581304E+02, 0.1480966E+02,
 0.9274000E+01, 0.5896746E+02, 0.6292667E+02, 0.1581609E+02, 0.1481386E+02,
 0.9276000E+01, 0.5897860E+02, 0.6294695E+02, 0.1581913E+02, 0.1481805E+02,
 0.9278000E+01, 0.5898972E+02, 0.6296722E+02, 0.1582218E+02, 0.1482225E+02,
 0.9280000E+01, 0.5900083E+02, 0.6298748E+02, 0.1582522E+02, 0.1482644E+02,
 0.9282000E+01, 0.5901194E+02, 0.6300774E+02, 0.1582826E+02, 0.1483063E+02,
 0.9284000E+01, 0.5902304E+02, 0.6302799E+02, 0.1583130E+02, 0.1483482E+02,
 0.9286000E+01, 0.5903413E+02, 0.6304823E+02, 0.1583433E+02, 0.1483901E+02,
 0.9288000E+01, 0.5904521E+02, 0.6306846E+02, 0.1583736E+02, 0.1484319E+02,
 0.9290000E+01, 0.5905629E+02, 0.6308868E+02, 0.1584039E+02, 0.1484737E+02,
 0.9292000E+01, 0.5906735E+02, 0.6310890E+02, 0.1584342E+02, 0.1485156E+02,
 0.9294000E+01, 0.5907841E+02, 0.6312910E+02, 0.1584645E+02, 0.1485574E+02,
 0.9296000E+01, 0.5908947E+02, 0.6314930E+02, 0.1584947E+02, 0.1485991E+02,
 0.9298000E+01, 0.5910051E+02, 0.6316949E+02, 0.1585250E+02, 0.1486409E+02,
 0.9300000E+01, 0.5911155E+02, 0.6318967E+02, 0.1585552E+02, 0.1486826E+02,
 0.9302000E+01, 0.5912257E+02, 0.6320984E+02, 0.1585853E+02, 0.1487244E+02,
 0.9304000E+01, 0.5913359E+02, 0.6323001E+02, 0.1586155E+02, 0.1487661E+02,
 0.9306000E+01, 0.5914461E+02, 0.6325016E+02, 0.1586456E+02, 0.1488077E+02,
 0.9308000E+01, 0.5915561E+02, 0.6327031E+02, 0.1586757E+02, 0.1488494E+02,
 0.9310000E+01, 0.5916661E+02, 0.6329045E+02, 0.1587058E+02, 0.1488910E+02,
 0.9312000E+01, 0.5917760E+02, 0.6331058E+02, 0.1587359E+02, 0.1489327E+02,
 0.9314000E+01, 0.5918858E+02, 0.6333070E+02, 0.1587660E+02, 0.1489743E+02,
 0.9316000E+01, 0.5919956E+02, 0.6335081E+02, 0.1587960E+02, 0.1490159E+02,
 0.9318000E+01, 0.5921052E+02, 0.6337092E+02, 0.1588260E+02, 0.1490574E+02,
 0.9320000E+01, 0.5922148E+02, 0.6339101E+02, 0.1588560E+02, 0.1490990E+02,
 0.9322000E+01, 0.5923243E+02, 0.6341110E+02, 0.1588860E+02, 0.1491405E+02,
 0.9324000E+01, 0.5924337E+02, 0.6343118E+02, 0.1589159E+02, 0.1491820E+02,
 0.9326000E+01, 0.5925431E+02, 0.6345125E+02, 0.1589458E+02, 0.1492235E+02,
 0.9328000E+01, 0.5926524E+02, 0.6347131E+02, 0.1589757E+02, 0.1492650E+02,
 0.9330000E+01, 0.5927616E+02, 0.6349136E+02, 0.1590056E+02, 0.1493065E+02,
 0.9332000E+01, 0.5928707E+02, 0.6351141E+02, 0.1590355E+02, 0.1493479E+02,
 0.9334000E+01, 0.5929797E+02, 0.6353144E+02, 0.1590653E+02, 0.1493893E+02,
 0.9336000E+01, 0.5930887E+02, 0.6355147E+02, 0.1590952E+02, 0.1494307E+02,
 0.9338000E+01, 0.5931976E+02, 0.6357149E+02, 0.1591250E+02, 0.1494721E+02,
 0.9340000E+01, 0.5933064E+02, 0.6359150E+02, 0.1591547E+02, 0.1495135E+02,
 0.9342000E+01, 0.5934151E+02, 0.6361150E+02, 0.1591845E+02, 0.1495548E+02,
 0.9344000E+01, 0.5935238E+02, 0.6363150E+02, 0.1592142E+02, 0.1495962E+02,
