@PIN,POH,PNB,PRF,PNF,PEX [MW]  vs t@
X,PIN,POH,PNB,PRF,PNF,PEX
 0.6284000E+01, 0.5069512E+03, 0.1851644E+02, 0.0000000E+00, 0.1050000E+03, 0.3834347E+03, 0.1050000E+03,
 0.6286000E+01, 0.5072129E+03, 0.1851064E+02, 0.0000000E+00, 0.1050000E+03, 0.3837022E+03, 0.1050000E+03,
 0.6288000E+01, 0.5074746E+03, 0.1850484E+02, 0.0000000E+00, 0.1050000E+03, 0.3839698E+03, 0.1050000E+03,
 0.6290000E+01, 0.5077364E+03, 0.1849904E+02, 0.0000000E+00, 0.1050000E+03, 0.3842373E+03, 0.1050000E+03,
 0.6292000E+01, 0.5079981E+03, 0.1849324E+02, 0.0000000E+00, 0.1050000E+03, 0.3845049E+03, 0.1050000E+03,
 0.6294000E+01, 0.5082599E+03, 0.1848745E+02, 0.0000000E+00, 0.1050000E+03, 0.3847724E+03, 0.1050000E+03,
 0.6296000E+01, 0.5085217E+03, 0.1848166E+02, 0.0000000E+00, 0.1050000E+03, 0.3850400E+03, 0.1050000E+03,
 0.6298000E+01, 0.5087834E+03, 0.1847586E+02, 0.0000000E+00, 0.1050000E+03, 0.3853076E+03, 0.1050000E+03,
 0.6300000E+01, 0.5090452E+03, 0.1847007E+02, 0.0000000E+00, 0.1050000E+03, 0.3855752E+03, 0.1050000E+03,
 0.6302000E+01, 0.5093070E+03, 0.1846428E+02, 0.0000000E+00, 0.1050000E+03, 0.3858428E+03, 0.1050000E+03,
 0.6304000E+01, 0.5095689E+03, 0.1845849E+02, 0.0000000E+00, 0.1050000E+03, 0.3861104E+03, 0.1050000E+03,
 0.6306000E+01, 0.5098307E+03, 0.1845271E+02, 0.0000000E+00, 0.1050000E+03, 0.3863780E+03, 0.1050000E+03,
 0.6308000E+01, 0.5100925E+03, 0.1844692E+02, 0.0000000E+00, 0.1050000E+03, 0.3866456E+03, 0.1050000E+03,
 0.6310000E+01, 0.5103544E+03, 0.1844114E+02, 0.0000000E+00, 0.1050000E+03, 0.3869132E+03, 0.1050000E+03,
 0.6312000E+01, 0.5106162E+03, 0.1843536E+02, 0.0000000E+00, 0.1050000E+03, 0.3871809E+03, 0.1050000E+03,
 0.6314000E+01, 0.5108781E+03, 0.1842958E+02, 0.0000000E+00, 0.1050000E+03, 0.3874485E+03, 0.1050000E+03,
 0.6316000E+01, 0.5111400E+03, 0.1842380E+02, 0.0000000E+00, 0.1050000E+03, 0.3877162E+03, 0.1050000E+03,
 0.6318000E+01, 0.5114019E+03, 0.1841802E+02, 0.0000000E+00, 0.1050000E+03, 0.3879839E+03, 0.1050000E+03,
 0.6320000E+01, 0.5116638E+03, 0.1841224E+02, 0.0000000E+00, 0.1050000E+03, 0.3882515E+03, 0.1050000E+03,
 0.6322000E+01, 0.5119257E+03, 0.1840647E+02, 0.0000000E+00, 0.1050000E+03, 0.3885192E+03, 0.1050000E+03,
 0.6324000E+01, 0.5121876E+03, 0.1840070E+02, 0.0000000E+00, 0.1050000E+03, 0.3887869E+03, 0.1050000E+03,
 0.6326000E+01, 0.5124495E+03, 0.1839493E+02, 0.0000000E+00, 0.1050000E+03, 0.3890545E+03, 0.1050000E+03,
 0.6328000E+01, 0.5127114E+03, 0.1838916E+02, 0.0000000E+00, 0.1050000E+03, 0.3893222E+03, 0.1050000E+03,
 0.6330000E+01, 0.5129733E+03, 0.1838339E+02, 0.0000000E+00, 0.1050000E+03, 0.3895899E+03, 0.1050000E+03,
 0.6332000E+01, 0.5132352E+03, 0.1837763E+02, 0.0000000E+00, 0.1050000E+03, 0.3898576E+03, 0.1050000E+03,
 0.6334000E+01, 0.5134972E+03, 0.1837186E+02, 0.0000000E+00, 0.1050000E+03, 0.3901253E+03, 0.1050000E+03,
 0.6336000E+01, 0.5137592E+03, 0.1836610E+02, 0.0000000E+00, 0.1050000E+03, 0.3903930E+03, 0.1050000E+03,
 0.6338000E+01, 0.5140211E+03, 0.1836034E+02, 0.0000000E+00, 0.1050000E+03, 0.3906608E+03, 0.1050000E+03,
 0.6340000E+01, 0.5142831E+03, 0.1835458E+02, 0.0000000E+00, 0.1050000E+03, 0.3909285E+03, 0.1050000E+03,
 0.6342000E+01, 0.5145450E+03, 0.1834883E+02, 0.0000000E+00, 0.1050000E+03, 0.3911962E+03, 0.1050000E+03,
 0.6344000E+01, 0.5148070E+03, 0.1834307E+02, 0.0000000E+00, 0.1050000E+03, 0.3914639E+03, 0.1050000E+03,
 0.6346000E+01, 0.5150690E+03, 0.1833732E+02, 0.0000000E+00, 0.1050000E+03, 0.3917316E+03, 0.1050000E+03,
 0.6348000E+01, 0.5153309E+03, 0.1833156E+02, 0.0000000E+00, 0.1050000E+03, 0.3919994E+03, 0.1050000E+03,
 0.6350000E+01, 0.5155929E+03, 0.1832581E+02, 0.0000000E+00, 0.1050000E+03, 0.3922671E+03, 0.1050000E+03,
 0.6352000E+01, 0.5158549E+03, 0.1832006E+02, 0.0000000E+00, 0.1050000E+03, 0.3925348E+03, 0.1050000E+03,
 0.6354000E+01, 0.5161169E+03, 0.1831432E+02, 0.0000000E+00, 0.1050000E+03, 0.3928026E+03, 0.1050000E+03,
 0.6356000E+01, 0.5163788E+03, 0.1830857E+02, 0.0000000E+00, 0.1050000E+03, 0.3930703E+03, 0.1050000E+03,
 0.6358000E+01, 0.5166409E+03, 0.1830283E+02, 0.0000000E+00, 0.1050000E+03, 0.3933380E+03, 0.1050000E+03,
 0.6360000E+01, 0.5169028E+03, 0.1829708E+02, 0.0000000E+00, 0.1050000E+03, 0.3936058E+03, 0.1050000E+03,
 0.6362000E+01, 0.5171649E+03, 0.1829135E+02, 0.0000000E+00, 0.1050000E+03, 0.3938735E+03, 0.1050000E+03,
 0.6364000E+01, 0.5174269E+03, 0.1828561E+02, 0.0000000E+00, 0.1050000E+03, 0.3941412E+03, 0.1050000E+03,
 0.6366000E+01, 0.5176888E+03, 0.1827987E+02, 0.0000000E+00, 0.1050000E+03, 0.3944090E+03, 0.1050000E+03,
 0.6368000E+01, 0.5179509E+03, 0.1827414E+02, 0.0000000E+00, 0.1050000E+03, 0.3946767E+03, 0.1050000E+03,
 0.6370000E+01, 0.5182129E+03, 0.1826840E+02, 0.0000000E+00, 0.1050000E+03, 0.3949445E+03, 0.1050000E+03,
 0.6372000E+01, 0.5184749E+03, 0.1826267E+02, 0.0000000E+00, 0.1050000E+03, 0.3952122E+03, 0.1050000E+03,
 0.6374000E+01, 0.5187369E+03, 0.1825694E+02, 0.0000000E+00, 0.1050000E+03, 0.3954799E+03, 0.1050000E+03,
 0.6376000E+01, 0.5189989E+03, 0.1825121E+02, 0.0000000E+00, 0.1050000E+03, 0.3957477E+03, 0.1050000E+03,
 0.6378000E+01, 0.5192609E+03, 0.1824549E+02, 0.0000000E+00, 0.1050000E+03, 0.3960154E+03, 0.1050000E+03,
 0.6380000E+01, 0.5195229E+03, 0.1823976E+02, 0.0000000E+00, 0.1050000E+03, 0.3962831E+03, 0.1050000E+03,
 0.6382000E+01, 0.5197849E+03, 0.1823404E+02, 0.0000000E+00, 0.1050000E+03, 0.3965509E+03, 0.1050000E+03,
 0.6384000E+01, 0.5200469E+03, 0.1822832E+02, 0.0000000E+00, 0.1050000E+03, 0.3968186E+03, 0.1050000E+03,
 0.6386000E+01, 0.5203089E+03, 0.1822260E+02, 0.0000000E+00, 0.1050000E+03, 0.3970863E+03, 0.1050000E+03,
 0.6388000E+01, 0.5205709E+03, 0.1821688E+02, 0.0000000E+00, 0.1050000E+03, 0.3973541E+03, 0.1050000E+03,
 0.6390000E+01, 0.5208329E+03, 0.1821116E+02, 0.0000000E+00, 0.1050000E+03, 0.3976218E+03, 0.1050000E+03,
 0.6392000E+01, 0.5210949E+03, 0.1820545E+02, 0.0000000E+00, 0.1050000E+03, 0.3978895E+03, 0.1050000E+03,
 0.6394000E+01, 0.5213569E+03, 0.1819974E+02, 0.0000000E+00, 0.1050000E+03, 0.3981572E+03, 0.1050000E+03,
 0.6396000E+01, 0.5216190E+03, 0.1819403E+02, 0.0000000E+00, 0.1050000E+03, 0.3984249E+03, 0.1050000E+03,
 0.6398000E+01, 0.5218809E+03, 0.1818832E+02, 0.0000000E+00, 0.1050000E+03, 0.3986926E+03, 0.1050000E+03,
 0.6400000E+01, 0.5221429E+03, 0.1818261E+02, 0.0000000E+00, 0.1050000E+03, 0.3989603E+03, 0.1050000E+03,
 0.6402000E+01, 0.5224049E+03, 0.1817691E+02, 0.0000000E+00, 0.1050000E+03, 0.3992280E+03, 0.1050000E+03,
 0.6404000E+01, 0.5226669E+03, 0.1817120E+02, 0.0000000E+00, 0.1050000E+03, 0.3994957E+03, 0.1050000E+03,
 0.6406000E+01, 0.5229289E+03, 0.1816550E+02, 0.0000000E+00, 0.1050000E+03, 0.3997634E+03, 0.1050000E+03,
 0.6408000E+01, 0.5231909E+03, 0.1815980E+02, 0.0000000E+00, 0.1050000E+03, 0.4000311E+03, 0.1050000E+03,
 0.6410000E+01, 0.5234529E+03, 0.1815410E+02, 0.0000000E+00, 0.1050000E+03, 0.4002987E+03, 0.1050000E+03,
 0.6412000E+01, 0.5237148E+03, 0.1814841E+02, 0.0000000E+00, 0.1050000E+03, 0.4005664E+03, 0.1050000E+03,
 0.6414000E+01, 0.5239768E+03, 0.1814271E+02, 0.0000000E+00, 0.1050000E+03, 0.4008341E+03, 0.1050000E+03,
 0.6416000E+01, 0.5242388E+03, 0.1813702E+02, 0.0000000E+00, 0.1050000E+03, 0.4011017E+03, 0.1050000E+03,
 0.6418000E+01, 0.5245007E+03, 0.1813133E+02, 0.0000000E+00, 0.1050000E+03, 0.4013694E+03, 0.1050000E+03,
 0.6420000E+01, 0.5247627E+03, 0.1812564E+02, 0.0000000E+00, 0.1050000E+03, 0.4016370E+03, 0.1050000E+03,
 0.6422000E+01, 0.5250246E+03, 0.1811996E+02, 0.0000000E+00, 0.1050000E+03, 0.4019047E+03, 0.1050000E+03,
 0.6424000E+01, 0.5252866E+03, 0.1811427E+02, 0.0000000E+00, 0.1050000E+03, 0.4021723E+03, 0.1050000E+03,
 0.6426000E+01, 0.5255485E+03, 0.1810859E+02, 0.0000000E+00, 0.1050000E+03, 0.4024399E+03, 0.1050000E+03,
 0.6428000E+01, 0.5258104E+03, 0.1810291E+02, 0.0000000E+00, 0.1050000E+03, 0.4027075E+03, 0.1050000E+03,
 0.6430000E+01, 0.5260723E+03, 0.1809723E+02, 0.0000000E+00, 0.1050000E+03, 0.4029751E+03, 0.1050000E+03,
 0.6432000E+01, 0.5263343E+03, 0.1809155E+02, 0.0000000E+00, 0.1050000E+03, 0.4032427E+03, 0.1050000E+03,
 0.6434000E+01, 0.5265962E+03, 0.1808587E+02, 0.0000000E+00, 0.1050000E+03, 0.4035103E+03, 0.1050000E+03,
 0.6436000E+01, 0.5268581E+03, 0.1808020E+02, 0.0000000E+00, 0.1050000E+03, 0.4037779E+03, 0.1050000E+03,
 0.6438000E+01, 0.5271200E+03, 0.1807453E+02, 0.0000000E+00, 0.1050000E+03, 0.4040454E+03, 0.1050000E+03,
 0.6440000E+01, 0.5273818E+03, 0.1806886E+02, 0.0000000E+00, 0.1050000E+03, 0.4043130E+03, 0.1050000E+03,
 0.6442000E+01, 0.5276437E+03, 0.1806319E+02, 0.0000000E+00, 0.1050000E+03, 0.4045805E+03, 0.1050000E+03,
 0.6444000E+01, 0.5279056E+03, 0.1805752E+02, 0.0000000E+00, 0.1050000E+03, 0.4048481E+03, 0.1050000E+03,
 0.6446000E+01, 0.5281675E+03, 0.1805186E+02, 0.0000000E+00, 0.1050000E+03, 0.4051156E+03, 0.1050000E+03,
 0.6448000E+01, 0.5284293E+03, 0.1804620E+02, 0.0000000E+00, 0.1050000E+03, 0.4053831E+03, 0.1050000E+03,
 0.6450000E+01, 0.5286912E+03, 0.1804054E+02, 0.0000000E+00, 0.1050000E+03, 0.4056506E+03, 0.1050000E+03,
 0.6452000E+01, 0.5289530E+03, 0.1803488E+02, 0.0000000E+00, 0.1050000E+03, 0.4059181E+03, 0.1050000E+03,
 0.6454000E+01, 0.5292148E+03, 0.1802922E+02, 0.0000000E+00, 0.1050000E+03, 0.4061856E+03, 0.1050000E+03,
 0.6456000E+01, 0.5294766E+03, 0.1802357E+02, 0.0000000E+00, 0.1050000E+03, 0.4064531E+03, 0.1050000E+03,
 0.6458000E+01, 0.5297384E+03, 0.1801791E+02, 0.0000000E+00, 0.1050000E+03, 0.4067205E+03, 0.1050000E+03,
 0.6460000E+01, 0.5300002E+03, 0.1801226E+02, 0.0000000E+00, 0.1050000E+03, 0.4069879E+03, 0.1050000E+03,
 0.6462000E+01, 0.5302620E+03, 0.1800661E+02, 0.0000000E+00, 0.1050000E+03, 0.4072554E+03, 0.1050000E+03,
 0.6464000E+01, 0.5305238E+03, 0.1800097E+02, 0.0000000E+00, 0.1050000E+03, 0.4075228E+03, 0.1050000E+03,
 0.6466000E+01, 0.5307855E+03, 0.1799532E+02, 0.0000000E+00, 0.1050000E+03, 0.4077902E+03, 0.1050000E+03,
 0.6468000E+01, 0.5310473E+03, 0.1798968E+02, 0.0000000E+00, 0.1050000E+03, 0.4080576E+03, 0.1050000E+03,
 0.6470000E+01, 0.5313090E+03, 0.1798404E+02, 0.0000000E+00, 0.1050000E+03, 0.4083250E+03, 0.1050000E+03,
 0.6472000E+01, 0.5315707E+03, 0.1797840E+02, 0.0000000E+00, 0.1050000E+03, 0.4085923E+03, 0.1050000E+03,
 0.6474000E+01, 0.5318325E+03, 0.1797276E+02, 0.0000000E+00, 0.1050000E+03, 0.4088597E+03, 0.1050000E+03,
 0.6476000E+01, 0.5320942E+03, 0.1796713E+02, 0.0000000E+00, 0.1050000E+03, 0.4091270E+03, 0.1050000E+03,
 0.6478000E+01, 0.5323558E+03, 0.1796149E+02, 0.0000000E+00, 0.1050000E+03, 0.4093943E+03, 0.1050000E+03,
 0.6480000E+01, 0.5326175E+03, 0.1795586E+02, 0.0000000E+00, 0.1050000E+03, 0.4096617E+03, 0.1050000E+03,
 0.6482000E+01, 0.5328792E+03, 0.1795023E+02, 0.0000000E+00, 0.1050000E+03, 0.4099289E+03, 0.1050000E+03,
 0.6484000E+01, 0.5331408E+03, 0.1794460E+02, 0.0000000E+00, 0.1050000E+03, 0.4101962E+03, 0.1050000E+03,
 0.6486000E+01, 0.5334025E+03, 0.1793898E+02, 0.0000000E+00, 0.1050000E+03, 0.4104635E+03, 0.1050000E+03,
 0.6488000E+01, 0.5336641E+03, 0.1793336E+02, 0.0000000E+00, 0.1050000E+03, 0.4107307E+03, 0.1050000E+03,
 0.6490000E+01, 0.5339257E+03, 0.1792773E+02, 0.0000000E+00, 0.1050000E+03, 0.4109979E+03, 0.1050000E+03,
 0.6492000E+01, 0.5341873E+03, 0.1792211E+02, 0.0000000E+00, 0.1050000E+03, 0.4112651E+03, 0.1050000E+03,
 0.6494000E+01, 0.5344488E+03, 0.1791650E+02, 0.0000000E+00, 0.1050000E+03, 0.4115323E+03, 0.1050000E+03,
 0.6496000E+01, 0.5347104E+03, 0.1791088E+02, 0.0000000E+00, 0.1050000E+03, 0.4117995E+03, 0.1050000E+03,
 0.6498000E+01, 0.5349719E+03, 0.1790527E+02, 0.0000000E+00, 0.1050000E+03, 0.4120667E+03, 0.1050000E+03,
 0.6500000E+01, 0.5352334E+03, 0.1789966E+02, 0.0000000E+00, 0.1050000E+03, 0.4123338E+03, 0.1050000E+03,
 0.6502000E+01, 0.5354949E+03, 0.1789405E+02, 0.0000000E+00, 0.1050000E+03, 0.4126009E+03, 0.1050000E+03,
 0.6504000E+01, 0.5357564E+03, 0.1788844E+02, 0.0000000E+00, 0.1050000E+03, 0.4128680E+03, 0.1050000E+03,
 0.6506000E+01, 0.5360179E+03, 0.1788283E+02, 0.0000000E+00, 0.1050000E+03, 0.4131351E+03, 0.1050000E+03,
 0.6508000E+01, 0.5362794E+03, 0.1787723E+02, 0.0000000E+00, 0.1050000E+03, 0.4134021E+03, 0.1050000E+03,
 0.6510000E+01, 0.5365408E+03, 0.1787163E+02, 0.0000000E+00, 0.1050000E+03, 0.4136692E+03, 0.1050000E+03,
 0.6512000E+01, 0.5368022E+03, 0.1786603E+02, 0.0000000E+00, 0.1050000E+03, 0.4139362E+03, 0.1050000E+03,
 0.6514000E+01, 0.5370636E+03, 0.1786043E+02, 0.0000000E+00, 0.1050000E+03, 0.4142032E+03, 0.1050000E+03,
 0.6516000E+01, 0.5373250E+03, 0.1785484E+02, 0.0000000E+00, 0.1050000E+03, 0.4144702E+03, 0.1050000E+03,
 0.6518000E+01, 0.5375864E+03, 0.1784924E+02, 0.0000000E+00, 0.1050000E+03, 0.4147372E+03, 0.1050000E+03,
 0.6520000E+01, 0.5378477E+03, 0.1784365E+02, 0.0000000E+00, 0.1050000E+03, 0.4150041E+03, 0.1050000E+03,
 0.6522000E+01, 0.5381091E+03, 0.1783806E+02, 0.0000000E+00, 0.1050000E+03, 0.4152710E+03, 0.1050000E+03,
 0.6524000E+01, 0.5383704E+03, 0.1783247E+02, 0.0000000E+00, 0.1050000E+03, 0.4155379E+03, 0.1050000E+03,
 0.6526000E+01, 0.5386317E+03, 0.1782689E+02, 0.0000000E+00, 0.1050000E+03, 0.4158048E+03, 0.1050000E+03,
 0.6528000E+01, 0.5388929E+03, 0.1782130E+02, 0.0000000E+00, 0.1050000E+03, 0.4160716E+03, 0.1050000E+03,
 0.6530000E+01, 0.5391542E+03, 0.1781572E+02, 0.0000000E+00, 0.1050000E+03, 0.4163385E+03, 0.1050000E+03,
 0.6532000E+01, 0.5394154E+03, 0.1781014E+02, 0.0000000E+00, 0.1050000E+03, 0.4166053E+03, 0.1050000E+03,
 0.6534000E+01, 0.5396766E+03, 0.1780457E+02, 0.0000000E+00, 0.1050000E+03, 0.4168721E+03, 0.1050000E+03,
 0.6536000E+01, 0.5399378E+03, 0.1779899E+02, 0.0000000E+00, 0.1050000E+03, 0.4171388E+03, 0.1050000E+03,
 0.6538000E+01, 0.5401990E+03, 0.1779342E+02, 0.0000000E+00, 0.1050000E+03, 0.4174056E+03, 0.1050000E+03,
 0.6540000E+01, 0.5404601E+03, 0.1778785E+02, 0.0000000E+00, 0.1050000E+03, 0.4176723E+03, 0.1050000E+03,
 0.6542000E+01, 0.5407213E+03, 0.1778228E+02, 0.0000000E+00, 0.1050000E+03, 0.4179390E+03, 0.1050000E+03,
 0.6544000E+01, 0.5409824E+03, 0.1777671E+02, 0.0000000E+00, 0.1050000E+03, 0.4182057E+03, 0.1050000E+03,
 0.6546000E+01, 0.5412435E+03, 0.1777114E+02, 0.0000000E+00, 0.1050000E+03, 0.4184723E+03, 0.1050000E+03,
 0.6548000E+01, 0.5415045E+03, 0.1776558E+02, 0.0000000E+00, 0.1050000E+03, 0.4187390E+03, 0.1050000E+03,
 0.6550000E+01, 0.5417656E+03, 0.1776002E+02, 0.0000000E+00, 0.1050000E+03, 0.4190056E+03, 0.1050000E+03,
 0.6552000E+01, 0.5420266E+03, 0.1775446E+02, 0.0000000E+00, 0.1050000E+03, 0.4192721E+03, 0.1050000E+03,
 0.6554000E+01, 0.5422876E+03, 0.1774891E+02, 0.0000000E+00, 0.1050000E+03, 0.4195387E+03, 0.1050000E+03,
 0.6556000E+01, 0.5425485E+03, 0.1774335E+02, 0.0000000E+00, 0.1050000E+03, 0.4198052E+03, 0.1050000E+03,
 0.6558000E+01, 0.5428095E+03, 0.1773780E+02, 0.0000000E+00, 0.1050000E+03, 0.4200717E+03, 0.1050000E+03,
 0.6560000E+01, 0.5430704E+03, 0.1773225E+02, 0.0000000E+00, 0.1050000E+03, 0.4203382E+03, 0.1050000E+03,
 0.6562000E+01, 0.5433313E+03, 0.1772670E+02, 0.0000000E+00, 0.1050000E+03, 0.4206046E+03, 0.1050000E+03,
 0.6564000E+01, 0.5435922E+03, 0.1772116E+02, 0.0000000E+00, 0.1050000E+03, 0.4208710E+03, 0.1050000E+03,
 0.6566000E+01, 0.5438530E+03, 0.1771561E+02, 0.0000000E+00, 0.1050000E+03, 0.4211374E+03, 0.1050000E+03,
 0.6568000E+01, 0.5441138E+03, 0.1771007E+02, 0.0000000E+00, 0.1050000E+03, 0.4214038E+03, 0.1050000E+03,
 0.6570000E+01, 0.5443746E+03, 0.1770453E+02, 0.0000000E+00, 0.1050000E+03, 0.4216701E+03, 0.1050000E+03,
 0.6572000E+01, 0.5446354E+03, 0.1769899E+02, 0.0000000E+00, 0.1050000E+03, 0.4219364E+03, 0.1050000E+03,
 0.6574000E+01, 0.5448962E+03, 0.1769346E+02, 0.0000000E+00, 0.1050000E+03, 0.4222027E+03, 0.1050000E+03,
 0.6576000E+01, 0.5451569E+03, 0.1768792E+02, 0.0000000E+00, 0.1050000E+03, 0.4224690E+03, 0.1050000E+03,
 0.6578000E+01, 0.5454176E+03, 0.1768239E+02, 0.0000000E+00, 0.1050000E+03, 0.4227352E+03, 0.1050000E+03,
 0.6580000E+01, 0.5456783E+03, 0.1767686E+02, 0.0000000E+00, 0.1050000E+03, 0.4230014E+03, 0.1050000E+03,
 0.6582000E+01, 0.5459389E+03, 0.1767133E+02, 0.0000000E+00, 0.1050000E+03, 0.4232675E+03, 0.1050000E+03,
 0.6584000E+01, 0.5461995E+03, 0.1766581E+02, 0.0000000E+00, 0.1050000E+03, 0.4235337E+03, 0.1050000E+03,
 0.6586000E+01, 0.5464601E+03, 0.1766029E+02, 0.0000000E+00, 0.1050000E+03, 0.4237998E+03, 0.1050000E+03,
 0.6588000E+01, 0.5467206E+03, 0.1765477E+02, 0.0000000E+00, 0.1050000E+03, 0.4240659E+03, 0.1050000E+03,
 0.6590000E+01, 0.5469812E+03, 0.1764925E+02, 0.0000000E+00, 0.1050000E+03, 0.4243319E+03, 0.1050000E+03,
 0.6592000E+01, 0.5472417E+03, 0.1764373E+02, 0.0000000E+00, 0.1050000E+03, 0.4245980E+03, 0.1050000E+03,
 0.6594000E+01, 0.5475021E+03, 0.1763822E+02, 0.0000000E+00, 0.1050000E+03, 0.4248640E+03, 0.1050000E+03,
 0.6596000E+01, 0.5477626E+03, 0.1763270E+02, 0.0000000E+00, 0.1050000E+03, 0.4251299E+03, 0.1050000E+03,
 0.6598000E+01, 0.5480230E+03, 0.1762719E+02, 0.0000000E+00, 0.1050000E+03, 0.4253958E+03, 0.1050000E+03,
 0.6600000E+01, 0.5482834E+03, 0.1762169E+02, 0.0000000E+00, 0.1050000E+03, 0.4256617E+03, 0.1050000E+03,
 0.6602000E+01, 0.5485438E+03, 0.1761618E+02, 0.0000000E+00, 0.1050000E+03, 0.4259276E+03, 0.1050000E+03,
 0.6604000E+01, 0.5488041E+03, 0.1761068E+02, 0.0000000E+00, 0.1050000E+03, 0.4261934E+03, 0.1050000E+03,
 0.6606000E+01, 0.5490644E+03, 0.1760517E+02, 0.0000000E+00, 0.1050000E+03, 0.4264592E+03, 0.1050000E+03,
 0.6608000E+01, 0.5493246E+03, 0.1759967E+02, 0.0000000E+00, 0.1050000E+03, 0.4267250E+03, 0.1050000E+03,
 0.6610000E+01, 0.5495849E+03, 0.1759418E+02, 0.0000000E+00, 0.1050000E+03, 0.4269907E+03, 0.1050000E+03,
 0.6612000E+01, 0.5498451E+03, 0.1758868E+02, 0.0000000E+00, 0.1050000E+03, 0.4272564E+03, 0.1050000E+03,
 0.6614000E+01, 0.5501053E+03, 0.1758319E+02, 0.0000000E+00, 0.1050000E+03, 0.4275221E+03, 0.1050000E+03,
 0.6616000E+01, 0.5503654E+03, 0.1757770E+02, 0.0000000E+00, 0.1050000E+03, 0.4277877E+03, 0.1050000E+03,
 0.6618000E+01, 0.5506255E+03, 0.1757221E+02, 0.0000000E+00, 0.1050000E+03, 0.4280533E+03, 0.1050000E+03,
 0.6620000E+01, 0.5508856E+03, 0.1756672E+02, 0.0000000E+00, 0.1050000E+03, 0.4283189E+03, 0.1050000E+03,
 0.6622000E+01, 0.5511457E+03, 0.1756124E+02, 0.0000000E+00, 0.1050000E+03, 0.4285844E+03, 0.1050000E+03,
 0.6624000E+01, 0.5514057E+03, 0.1755576E+02, 0.0000000E+00, 0.1050000E+03, 0.4288499E+03, 0.1050000E+03,
 0.6626000E+01, 0.5516656E+03, 0.1755028E+02, 0.0000000E+00, 0.1050000E+03, 0.4291154E+03, 0.1050000E+03,
 0.6628000E+01, 0.5519256E+03, 0.1754480E+02, 0.0000000E+00, 0.1050000E+03, 0.4293808E+03, 0.1050000E+03,
 0.6630000E+01, 0.5521855E+03, 0.1753932E+02, 0.0000000E+00, 0.1050000E+03, 0.4296462E+03, 0.1050000E+03,
 0.6632000E+01, 0.5524454E+03, 0.1753385E+02, 0.0000000E+00, 0.1050000E+03, 0.4299116E+03, 0.1050000E+03,
 0.6634000E+01, 0.5527053E+03, 0.1752838E+02, 0.0000000E+00, 0.1050000E+03, 0.4301769E+03, 0.1050000E+03,
 0.6636000E+01, 0.5529651E+03, 0.1752291E+02, 0.0000000E+00, 0.1050000E+03, 0.4304422E+03, 0.1050000E+03,
 0.6638000E+01, 0.5532249E+03, 0.1751744E+02, 0.0000000E+00, 0.1050000E+03, 0.4307074E+03, 0.1050000E+03,
 0.6640000E+01, 0.5534846E+03, 0.1751197E+02, 0.0000000E+00, 0.1050000E+03, 0.4309727E+03, 0.1050000E+03,
 0.6642000E+01, 0.5537443E+03, 0.1750651E+02, 0.0000000E+00, 0.1050000E+03, 0.4312378E+03, 0.1050000E+03,
 0.6644000E+01, 0.5540040E+03, 0.1750105E+02, 0.0000000E+00, 0.1050000E+03, 0.4315030E+03, 0.1050000E+03,
 0.6646000E+01, 0.5542637E+03, 0.1749559E+02, 0.0000000E+00, 0.1050000E+03, 0.4317681E+03, 0.1050000E+03,
 0.6648000E+01, 0.5545233E+03, 0.1749014E+02, 0.0000000E+00, 0.1050000E+03, 0.4320331E+03, 0.1050000E+03,
 0.6650000E+01, 0.5547828E+03, 0.1748468E+02, 0.0000000E+00, 0.1050000E+03, 0.4322982E+03, 0.1050000E+03,
 0.6652000E+01, 0.5550424E+03, 0.1747923E+02, 0.0000000E+00, 0.1050000E+03, 0.4325631E+03, 0.1050000E+03,
 0.6654000E+01, 0.5553019E+03, 0.1747378E+02, 0.0000000E+00, 0.1050000E+03, 0.4328281E+03, 0.1050000E+03,
 0.6656000E+01, 0.5555613E+03, 0.1746833E+02, 0.0000000E+00, 0.1050000E+03, 0.4330930E+03, 0.1050000E+03,
 0.6658000E+01, 0.5558207E+03, 0.1746289E+02, 0.0000000E+00, 0.1050000E+03, 0.4333579E+03, 0.1050000E+03,
 0.6660000E+01, 0.5560801E+03, 0.1745745E+02, 0.0000000E+00, 0.1050000E+03, 0.4336227E+03, 0.1050000E+03,
 0.6662000E+01, 0.5563395E+03, 0.1745201E+02, 0.0000000E+00, 0.1050000E+03, 0.4338875E+03, 0.1050000E+03,
 0.6664000E+01, 0.5565988E+03, 0.1744657E+02, 0.0000000E+00, 0.1050000E+03, 0.4341523E+03, 0.1050000E+03,
 0.6666000E+01, 0.5568581E+03, 0.1744113E+02, 0.0000000E+00, 0.1050000E+03, 0.4344170E+03, 0.1050000E+03,
 0.6668000E+01, 0.5571173E+03, 0.1743570E+02, 0.0000000E+00, 0.1050000E+03, 0.4346816E+03, 0.1050000E+03,
 0.6670000E+01, 0.5573765E+03, 0.1743026E+02, 0.0000000E+00, 0.1050000E+03, 0.4349463E+03, 0.1050000E+03,
 0.6672000E+01, 0.5576357E+03, 0.1742484E+02, 0.0000000E+00, 0.1050000E+03, 0.4352108E+03, 0.1050000E+03,
 0.6674000E+01, 0.5578948E+03, 0.1741941E+02, 0.0000000E+00, 0.1050000E+03, 0.4354754E+03, 0.1050000E+03,
