@BETAa,BETA0,[%],BETAN  vs t@
X,Y1,Y2,Y3
 0.8038000E+01, 0.3664531E+01, 0.2635431E+02, 0.4098237E+01,
 0.8040000E+01, 0.3666151E+01, 0.2636505E+02, 0.4100049E+01,
 0.8042000E+01, 0.3667771E+01, 0.2637578E+02, 0.4101861E+01,
 0.8044000E+01, 0.3669391E+01, 0.2638651E+02, 0.4103673E+01,
 0.8046000E+01, 0.3671010E+01, 0.2639723E+02, 0.4105484E+01,
 0.8048000E+01, 0.3672628E+01, 0.2640795E+02, 0.4107293E+01,
 0.8050000E+01, 0.3674246E+01, 0.2641867E+02, 0.4109102E+01,
 0.8052000E+01, 0.3675864E+01, 0.2642938E+02, 0.4110911E+01,
 0.8054000E+01, 0.3677480E+01, 0.2644009E+02, 0.4112719E+01,
 0.8056000E+01, 0.3679096E+01, 0.2645079E+02, 0.4114526E+01,
 0.8058000E+01, 0.3680711E+01, 0.2646150E+02, 0.4116333E+01,
 0.8060000E+01, 0.3682326E+01, 0.2647220E+02, 0.4118138E+01,
 0.8062000E+01, 0.3683939E+01, 0.2648289E+02, 0.4119943E+01,
 0.8064000E+01, 0.3685553E+01, 0.2649358E+02, 0.4121747E+01,
 0.8066000E+01, 0.3687166E+01, 0.2650427E+02, 0.4123551E+01,
 0.8068000E+01, 0.3688778E+01, 0.2651495E+02, 0.4125354E+01,
 0.8070000E+01, 0.3690390E+01, 0.2652563E+02, 0.4127156E+01,
 0.8072000E+01, 0.3692000E+01, 0.2653631E+02, 0.4128958E+01,
 0.8074000E+01, 0.3693611E+01, 0.2654698E+02, 0.4130759E+01,
 0.8076000E+01, 0.3695220E+01, 0.2655765E+02, 0.4132559E+01,
 0.8078000E+01, 0.3696830E+01, 0.2656831E+02, 0.4134358E+01,
 0.8080000E+01, 0.3698438E+01, 0.2657897E+02, 0.4136157E+01,
 0.8082000E+01, 0.3700046E+01, 0.2658963E+02, 0.4137955E+01,
 0.8084000E+01, 0.3701653E+01, 0.2660028E+02, 0.4139752E+01,
 0.8086000E+01, 0.3703259E+01, 0.2661093E+02, 0.4141549E+01,
 0.8088000E+01, 0.3704865E+01, 0.2662157E+02, 0.4143345E+01,
 0.8090000E+01, 0.3706470E+01, 0.2663221E+02, 0.4145140E+01,
 0.8092000E+01, 0.3708075E+01, 0.2664285E+02, 0.4146935E+01,
 0.8094000E+01, 0.3709679E+01, 0.2665348E+02, 0.4148729E+01,
 0.8096000E+01, 0.3711282E+01, 0.2666411E+02, 0.4150522E+01,
 0.8098000E+01, 0.3712885E+01, 0.2667474E+02, 0.4152315E+01,
 0.8100000E+01, 0.3714488E+01, 0.2668536E+02, 0.4154107E+01,
 0.8102000E+01, 0.3716089E+01, 0.2669598E+02, 0.4155898E+01,
 0.8104000E+01, 0.3717690E+01, 0.2670659E+02, 0.4157688E+01,
 0.8106000E+01, 0.3719291E+01, 0.2671720E+02, 0.4159478E+01,
 0.8108000E+01, 0.3720890E+01, 0.2672780E+02, 0.4161267E+01,
 0.8110000E+01, 0.3722490E+01, 0.2673841E+02, 0.4163055E+01,
 0.8112000E+01, 0.3724088E+01, 0.2674901E+02, 0.4164843E+01,
 0.8114000E+01, 0.3725686E+01, 0.2675960E+02, 0.4166630E+01,
 0.8116000E+01, 0.3727283E+01, 0.2677019E+02, 0.4168417E+01,
 0.8118000E+01, 0.3728880E+01, 0.2678078E+02, 0.4170202E+01,
 0.8120000E+01, 0.3730476E+01, 0.2679136E+02, 0.4171987E+01,
 0.8122000E+01, 0.3732071E+01, 0.2680194E+02, 0.4173771E+01,
 0.8124000E+01, 0.3733666E+01, 0.2681251E+02, 0.4175555E+01,
 0.8126000E+01, 0.3735261E+01, 0.2682308E+02, 0.4177338E+01,
 0.8128000E+01, 0.3736854E+01, 0.2683365E+02, 0.4179120E+01,
 0.8130000E+01, 0.3738447E+01, 0.2684421E+02, 0.4180902E+01,
 0.8132000E+01, 0.3740039E+01, 0.2685477E+02, 0.4182682E+01,
 0.8134000E+01, 0.3741631E+01, 0.2686533E+02, 0.4184463E+01,
 0.8136000E+01, 0.3743222E+01, 0.2687588E+02, 0.4186242E+01,
 0.8138000E+01, 0.3744813E+01, 0.2688643E+02, 0.4188021E+01,
 0.8140000E+01, 0.3746403E+01, 0.2689697E+02, 0.4189799E+01,
 0.8142000E+01, 0.3747992E+01, 0.2690751E+02, 0.4191576E+01,
 0.8144000E+01, 0.3749581E+01, 0.2691804E+02, 0.4193353E+01,
 0.8146000E+01, 0.3751169E+01, 0.2692857E+02, 0.4195129E+01,
 0.8148000E+01, 0.3752757E+01, 0.2693910E+02, 0.4196905E+01,
 0.8150000E+01, 0.3754344E+01, 0.2694963E+02, 0.4198679E+01,
 0.8152000E+01, 0.3755930E+01, 0.2696014E+02, 0.4200453E+01,
 0.8154000E+01, 0.3757515E+01, 0.2697066E+02, 0.4202227E+01,
 0.8156000E+01, 0.3759101E+01, 0.2698117E+02, 0.4204000E+01,
 0.8158000E+01, 0.3760685E+01, 0.2699168E+02, 0.4205771E+01,
 0.8160000E+01, 0.3762269E+01, 0.2700218E+02, 0.4207543E+01,
 0.8162000E+01, 0.3763852E+01, 0.2701268E+02, 0.4209313E+01,
 0.8164000E+01, 0.3765435E+01, 0.2702318E+02, 0.4211083E+01,
 0.8166000E+01, 0.3767017E+01, 0.2703367E+02, 0.4212852E+01,
 0.8168000E+01, 0.3768598E+01, 0.2704416E+02, 0.4214621E+01,
 0.8170000E+01, 0.3770179E+01, 0.2705464E+02, 0.4216389E+01,
 0.8172000E+01, 0.3771759E+01, 0.2706512E+02, 0.4218156E+01,
 0.8174000E+01, 0.3773339E+01, 0.2707559E+02, 0.4219923E+01,
 0.8176000E+01, 0.3774918E+01, 0.2708606E+02, 0.4221689E+01,
 0.8178000E+01, 0.3776496E+01, 0.2709653E+02, 0.4223454E+01,
 0.8180000E+01, 0.3778074E+01, 0.2710699E+02, 0.4225218E+01,
 0.8182000E+01, 0.3779651E+01, 0.2711745E+02, 0.4226982E+01,
 0.8184000E+01, 0.3781228E+01, 0.2712791E+02, 0.4228745E+01,
 0.8186000E+01, 0.3782804E+01, 0.2713836E+02, 0.4230508E+01,
 0.8188000E+01, 0.3784379E+01, 0.2714881E+02, 0.4232270E+01,
 0.8190000E+01, 0.3785954E+01, 0.2715925E+02, 0.4234031E+01,
 0.8192000E+01, 0.3787528E+01, 0.2716969E+02, 0.4235791E+01,
 0.8194000E+01, 0.3789102E+01, 0.2718012E+02, 0.4237551E+01,
 0.8196000E+01, 0.3790674E+01, 0.2719055E+02, 0.4239310E+01,
 0.8198000E+01, 0.3792247E+01, 0.2720098E+02, 0.4241068E+01,
 0.8200000E+01, 0.3793818E+01, 0.2721140E+02, 0.4242826E+01,
 0.8202000E+01, 0.3795389E+01, 0.2722182E+02, 0.4244583E+01,
 0.8204000E+01, 0.3796960E+01, 0.2723224E+02, 0.4246340E+01,
 0.8206000E+01, 0.3798530E+01, 0.2724265E+02, 0.4248095E+01,
 0.8208000E+01, 0.3800099E+01, 0.2725306E+02, 0.4249850E+01,
 0.8210000E+01, 0.3801668E+01, 0.2726346E+02, 0.4251605E+01,
 0.8212000E+01, 0.3803236E+01, 0.2727386E+02, 0.4253358E+01,
 0.8214000E+01, 0.3804804E+01, 0.2728425E+02, 0.4255112E+01,
 0.8216000E+01, 0.3806370E+01, 0.2729464E+02, 0.4256864E+01,
 0.8218000E+01, 0.3807937E+01, 0.2730503E+02, 0.4258615E+01,
 0.8220000E+01, 0.3809502E+01, 0.2731540E+02, 0.4260366E+01,
 0.8222000E+01, 0.3811067E+01, 0.2732578E+02, 0.4262116E+01,
 0.8224000E+01, 0.3812632E+01, 0.2733616E+02, 0.4263866E+01,
 0.8226000E+01, 0.3814196E+01, 0.2734653E+02, 0.4265615E+01,
 0.8228000E+01, 0.3815759E+01, 0.2735689E+02, 0.4267364E+01,
 0.8230000E+01, 0.3817321E+01, 0.2736725E+02, 0.4269111E+01,
 0.8232000E+01, 0.3818884E+01, 0.2737761E+02, 0.4270858E+01,
 0.8234000E+01, 0.3820445E+01, 0.2738796E+02, 0.4272604E+01,
 0.8236000E+01, 0.3822006E+01, 0.2739831E+02, 0.4274350E+01,
 0.8238000E+01, 0.3823566E+01, 0.2740865E+02, 0.4276094E+01,
 0.8240000E+01, 0.3825126E+01, 0.2741899E+02, 0.4277839E+01,
 0.8242000E+01, 0.3826684E+01, 0.2742933E+02, 0.4279582E+01,
 0.8244000E+01, 0.3828243E+01, 0.2743966E+02, 0.4281325E+01,
 0.8246000E+01, 0.3829801E+01, 0.2744999E+02, 0.4283067E+01,
 0.8248000E+01, 0.3831358E+01, 0.2746031E+02, 0.4284809E+01,
 0.8250000E+01, 0.3832915E+01, 0.2747063E+02, 0.4286550E+01,
 0.8252000E+01, 0.3834471E+01, 0.2748095E+02, 0.4288290E+01,
 0.8254000E+01, 0.3836026E+01, 0.2749126E+02, 0.4290029E+01,
 0.8256000E+01, 0.3837581E+01, 0.2750157E+02, 0.4291768E+01,
 0.8258000E+01, 0.3839135E+01, 0.2751187E+02, 0.4293506E+01,
 0.8260000E+01, 0.3840689E+01, 0.2752217E+02, 0.4295244E+01,
 0.8262000E+01, 0.3842242E+01, 0.2753246E+02, 0.4296980E+01,
 0.8264000E+01, 0.3843794E+01, 0.2754275E+02, 0.4298717E+01,
 0.8266000E+01, 0.3845345E+01, 0.2755304E+02, 0.4300452E+01,
 0.8268000E+01, 0.3846897E+01, 0.2756332E+02, 0.4302186E+01,
 0.8270000E+01, 0.3848447E+01, 0.2757360E+02, 0.4303921E+01,
 0.8272000E+01, 0.3849997E+01, 0.2758387E+02, 0.4305654E+01,
 0.8274000E+01, 0.3851547E+01, 0.2759414E+02, 0.4307387E+01,
 0.8276000E+01, 0.3853095E+01, 0.2760440E+02, 0.4309119E+01,
 0.8278000E+01, 0.3854644E+01, 0.2761467E+02, 0.4310850E+01,
 0.8280000E+01, 0.3856191E+01, 0.2762492E+02, 0.4312581E+01,
 0.8282000E+01, 0.3857738E+01, 0.2763517E+02, 0.4314311E+01,
 0.8284000E+01, 0.3859284E+01, 0.2764542E+02, 0.4316040E+01,
 0.8286000E+01, 0.3860830E+01, 0.2765566E+02, 0.4317769E+01,
 0.8288000E+01, 0.3862375E+01, 0.2766590E+02, 0.4319497E+01,
 0.8290000E+01, 0.3863919E+01, 0.2767614E+02, 0.4321224E+01,
 0.8292000E+01, 0.3865463E+01, 0.2768637E+02, 0.4322950E+01,
 0.8294000E+01, 0.3867007E+01, 0.2769659E+02, 0.4324677E+01,
 0.8296000E+01, 0.3868549E+01, 0.2770682E+02, 0.4326402E+01,
 0.8298000E+01, 0.3870092E+01, 0.2771704E+02, 0.4328126E+01,
 0.8300000E+01, 0.3871633E+01, 0.2772725E+02, 0.4329850E+01,
 0.8302000E+01, 0.3873174E+01, 0.2773746E+02, 0.4331573E+01,
 0.8304000E+01, 0.3874714E+01, 0.2774766E+02, 0.4333296E+01,
 0.8306000E+01, 0.3876254E+01, 0.2775787E+02, 0.4335018E+01,
 0.8308000E+01, 0.3877793E+01, 0.2776806E+02, 0.4336739E+01,
 0.8310000E+01, 0.3879331E+01, 0.2777825E+02, 0.4338459E+01,
 0.8312000E+01, 0.3880869E+01, 0.2778844E+02, 0.4340179E+01,
 0.8314000E+01, 0.3882406E+01, 0.2779862E+02, 0.4341898E+01,
 0.8316000E+01, 0.3883943E+01, 0.2780880E+02, 0.4343617E+01,
 0.8318000E+01, 0.3885479E+01, 0.2781898E+02, 0.4345335E+01,
 0.8320000E+01, 0.3887014E+01, 0.2782915E+02, 0.4347052E+01,
 0.8322000E+01, 0.3888549E+01, 0.2783932E+02, 0.4348768E+01,
 0.8324000E+01, 0.3890083E+01, 0.2784948E+02, 0.4350484E+01,
 0.8326000E+01, 0.3891617E+01, 0.2785963E+02, 0.4352199E+01,
 0.8328000E+01, 0.3893150E+01, 0.2786979E+02, 0.4353913E+01,
 0.8330000E+01, 0.3894682E+01, 0.2787994E+02, 0.4355628E+01,
 0.8332000E+01, 0.3896214E+01, 0.2789008E+02, 0.4357340E+01,
 0.8334000E+01, 0.3897745E+01, 0.2790022E+02, 0.4359053E+01,
 0.8336000E+01, 0.3899276E+01, 0.2791036E+02, 0.4360765E+01,
 0.8338000E+01, 0.3900805E+01, 0.2792049E+02, 0.4362475E+01,
 0.8340000E+01, 0.3902335E+01, 0.2793062E+02, 0.4364186E+01,
 0.8342000E+01, 0.3903864E+01, 0.2794074E+02, 0.4365896E+01,
 0.8344000E+01, 0.3905392E+01, 0.2795086E+02, 0.4367604E+01,
 0.8346000E+01, 0.3906919E+01, 0.2796097E+02, 0.4369312E+01,
 0.8348000E+01, 0.3908446E+01, 0.2797108E+02, 0.4371020E+01,
 0.8350000E+01, 0.3909972E+01, 0.2798119E+02, 0.4372727E+01,
 0.8352000E+01, 0.3911498E+01, 0.2799129E+02, 0.4374434E+01,
 0.8354000E+01, 0.3913023E+01, 0.2800139E+02, 0.4376139E+01,
 0.8356000E+01, 0.3914548E+01, 0.2801148E+02, 0.4377844E+01,
 0.8358000E+01, 0.3916071E+01, 0.2802156E+02, 0.4379548E+01,
 0.8360000E+01, 0.3917595E+01, 0.2803165E+02, 0.4381252E+01,
 0.8362000E+01, 0.3919117E+01, 0.2804173E+02, 0.4382955E+01,
 0.8364000E+01, 0.3920639E+01, 0.2805180E+02, 0.4384656E+01,
 0.8366000E+01, 0.3922161E+01, 0.2806187E+02, 0.4386358E+01,
 0.8368000E+01, 0.3923681E+01, 0.2807194E+02, 0.4388059E+01,
 0.8370000E+01, 0.3925202E+01, 0.2808200E+02, 0.4389759E+01,
 0.8372000E+01, 0.3926721E+01, 0.2809206E+02, 0.4391458E+01,
 0.8374000E+01, 0.3928240E+01, 0.2810211E+02, 0.4393157E+01,
 0.8376000E+01, 0.3929759E+01, 0.2811216E+02, 0.4394855E+01,
 0.8378000E+01, 0.3931276E+01, 0.2812220E+02, 0.4396552E+01,
 0.8380000E+01, 0.3932793E+01, 0.2813224E+02, 0.4398249E+01,
 0.8382000E+01, 0.3934310E+01, 0.2814227E+02, 0.4399945E+01,
 0.8384000E+01, 0.3935826E+01, 0.2815231E+02, 0.4401640E+01,
 0.8386000E+01, 0.3937341E+01, 0.2816233E+02, 0.4403335E+01,
 0.8388000E+01, 0.3938856E+01, 0.2817235E+02, 0.4405029E+01,
 0.8390000E+01, 0.3940370E+01, 0.2818237E+02, 0.4406722E+01,
 0.8392000E+01, 0.3941884E+01, 0.2819238E+02, 0.4408415E+01,
 0.8394000E+01, 0.3943396E+01, 0.2820239E+02, 0.4410107E+01,
 0.8396000E+01, 0.3944908E+01, 0.2821239E+02, 0.4411798E+01,
 0.8398000E+01, 0.3946420E+01, 0.2822239E+02, 0.4413489E+01,
 0.8400000E+01, 0.3947931E+01, 0.2823239E+02, 0.4415178E+01,
 0.8402000E+01, 0.3949441E+01, 0.2824238E+02, 0.4416868E+01,
 0.8404000E+01, 0.3950951E+01, 0.2825236E+02, 0.4418556E+01,
 0.8406000E+01, 0.3952460E+01, 0.2826235E+02, 0.4420244E+01,
 0.8408000E+01, 0.3953969E+01, 0.2827232E+02, 0.4421931E+01,
 0.8410000E+01, 0.3955477E+01, 0.2828229E+02, 0.4423617E+01,
 0.8412000E+01, 0.3956984E+01, 0.2829226E+02, 0.4425303E+01,
 0.8414000E+01, 0.3958491E+01, 0.2830223E+02, 0.4426988E+01,
 0.8416000E+01, 0.3959997E+01, 0.2831219E+02, 0.4428672E+01,
 0.8418000E+01, 0.3961502E+01, 0.2832214E+02, 0.4430356E+01,
 0.8420000E+01, 0.3963007E+01, 0.2833209E+02, 0.4432039E+01,
 0.8422000E+01, 0.3964512E+01, 0.2834204E+02, 0.4433722E+01,
 0.8424000E+01, 0.3966015E+01, 0.2835197E+02, 0.4435403E+01,
 0.8426000E+01, 0.3967518E+01, 0.2836191E+02, 0.4437084E+01,
 0.8428000E+01, 0.3969021E+01, 0.2837184E+02, 0.4438764E+01,
 0.8430000E+01, 0.3970522E+01, 0.2838177E+02, 0.4440444E+01,
 0.8432000E+01, 0.3972024E+01, 0.2839169E+02, 0.4442122E+01,
 0.8434000E+01, 0.3973524E+01, 0.2840161E+02, 0.4443801E+01,
 0.8436000E+01, 0.3975024E+01, 0.2841153E+02, 0.4445478E+01,
 0.8438000E+01, 0.3976523E+01, 0.2842143E+02, 0.4447155E+01,
 0.8440000E+01, 0.3978022E+01, 0.2843134E+02, 0.4448831E+01,
 0.8442000E+01, 0.3979520E+01, 0.2844124E+02, 0.4450506E+01,
 0.8444000E+01, 0.3981018E+01, 0.2845114E+02, 0.4452181E+01,
 0.8446000E+01, 0.3982515E+01, 0.2846102E+02, 0.4453855E+01,
 0.8448000E+01, 0.3984011E+01, 0.2847091E+02, 0.4455528E+01,
 0.8450000E+01, 0.3985506E+01, 0.2848079E+02, 0.4457201E+01,
 0.8452000E+01, 0.3987001E+01, 0.2849067E+02, 0.4458873E+01,
 0.8454000E+01, 0.3988495E+01, 0.2850055E+02, 0.4460544E+01,
 0.8456000E+01, 0.3989989E+01, 0.2851041E+02, 0.4462214E+01,
 0.8458000E+01, 0.3991482E+01, 0.2852028E+02, 0.4463884E+01,
 0.8460000E+01, 0.3992975E+01, 0.2853013E+02, 0.4465554E+01,
 0.8462000E+01, 0.3994467E+01, 0.2853999E+02, 0.4467222E+01,
 0.8464000E+01, 0.3995958E+01, 0.2854984E+02, 0.4468889E+01,
 0.8466000E+01, 0.3997449E+01, 0.2855968E+02, 0.4470557E+01,
 0.8468000E+01, 0.3998939E+01, 0.2856952E+02, 0.4472223E+01,
 0.8470000E+01, 0.4000428E+01, 0.2857936E+02, 0.4473889E+01,
 0.8472000E+01, 0.4001917E+01, 0.2858919E+02, 0.4475554E+01,
 0.8474000E+01, 0.4003405E+01, 0.2859902E+02, 0.4477218E+01,
 0.8476000E+01, 0.4004893E+01, 0.2860884E+02, 0.4478882E+01,
 0.8478000E+01, 0.4006380E+01, 0.2861866E+02, 0.4480545E+01,
 0.8480000E+01, 0.4007866E+01, 0.2862847E+02, 0.4482207E+01,
 0.8482000E+01, 0.4009352E+01, 0.2863828E+02, 0.4483868E+01,
 0.8484000E+01, 0.4010837E+01, 0.2864808E+02, 0.4485529E+01,
 0.8486000E+01, 0.4012321E+01, 0.2865788E+02, 0.4487189E+01,
 0.8488000E+01, 0.4013805E+01, 0.2866768E+02, 0.4488849E+01,
 0.8490000E+01, 0.4015288E+01, 0.2867747E+02, 0.4490508E+01,
 0.8492000E+01, 0.4016770E+01, 0.2868725E+02, 0.4492165E+01,
 0.8494000E+01, 0.4018252E+01, 0.2869703E+02, 0.4493823E+01,
 0.8496000E+01, 0.4019734E+01, 0.2870681E+02, 0.4495479E+01,
 0.8498000E+01, 0.4021214E+01, 0.2871658E+02, 0.4497135E+01,
 0.8500000E+01, 0.4022695E+01, 0.2872635E+02, 0.4498790E+01,
 0.8502000E+01, 0.4024174E+01, 0.2873611E+02, 0.4500445E+01,
 0.8504000E+01, 0.4025652E+01, 0.2874586E+02, 0.4502098E+01,
 0.8506000E+01, 0.4027131E+01, 0.2875562E+02, 0.4503751E+01,
 0.8508000E+01, 0.4028608E+01, 0.2876537E+02, 0.4505404E+01,
 0.8510000E+01, 0.4030086E+01, 0.2877511E+02, 0.4507056E+01,
 0.8512000E+01, 0.4031562E+01, 0.2878485E+02, 0.4508707E+01,
 0.8514000E+01, 0.4033037E+01, 0.2879458E+02, 0.4510357E+01,
 0.8516000E+01, 0.4034512E+01, 0.2880431E+02, 0.4512006E+01,
 0.8518000E+01, 0.4035986E+01, 0.2881404E+02, 0.4513655E+01,
 0.8520000E+01, 0.4037460E+01, 0.2882376E+02, 0.4515304E+01,
 0.8522000E+01, 0.4038934E+01, 0.2883347E+02, 0.4516952E+01,
 0.8524000E+01, 0.4040406E+01, 0.2884319E+02, 0.4518598E+01,
 0.8526000E+01, 0.4041878E+01, 0.2885289E+02, 0.4520245E+01,
 0.8528000E+01, 0.4043349E+01, 0.2886259E+02, 0.4521890E+01,
 0.8530000E+01, 0.4044820E+01, 0.2887229E+02, 0.4523534E+01,
 0.8532000E+01, 0.4046290E+01, 0.2888198E+02, 0.4525178E+01,
 0.8534000E+01, 0.4047759E+01, 0.2889167E+02, 0.4526821E+01,
 0.8536000E+01, 0.4049228E+01, 0.2890135E+02, 0.4528464E+01,
 0.8538000E+01, 0.4050696E+01, 0.2891103E+02, 0.4530106E+01,
 0.8540000E+01, 0.4052164E+01, 0.2892070E+02, 0.4531747E+01,
 0.8542000E+01, 0.4053631E+01, 0.2893037E+02, 0.4533388E+01,
 0.8544000E+01, 0.4055097E+01, 0.2894003E+02, 0.4535028E+01,
 0.8546000E+01, 0.4056562E+01, 0.2894969E+02, 0.4536666E+01,
 0.8548000E+01, 0.4058027E+01, 0.2895935E+02, 0.4538305E+01,
 0.8550000E+01, 0.4059492E+01, 0.2896900E+02, 0.4539942E+01,
 0.8552000E+01, 0.4060956E+01, 0.2897864E+02, 0.4541580E+01,
 0.8554000E+01, 0.4062418E+01, 0.2898828E+02, 0.4543216E+01,
 0.8556000E+01, 0.4063881E+01, 0.2899792E+02, 0.4544851E+01,
 0.8558000E+01, 0.4065342E+01, 0.2900755E+02, 0.4546486E+01,
 0.8560000E+01, 0.4066803E+01, 0.2901717E+02, 0.4548120E+01,
 0.8562000E+01, 0.4068264E+01, 0.2902679E+02, 0.4549754E+01,
 0.8564000E+01, 0.4069724E+01, 0.2903641E+02, 0.4551386E+01,
 0.8566000E+01, 0.4071184E+01, 0.2904602E+02, 0.4553018E+01,
 0.8568000E+01, 0.4072642E+01, 0.2905563E+02, 0.4554649E+01,
 0.8570000E+01, 0.4074100E+01, 0.2906523E+02, 0.4556280E+01,
 0.8572000E+01, 0.4075557E+01, 0.2907483E+02, 0.4557909E+01,
 0.8574000E+01, 0.4077014E+01, 0.2908442E+02, 0.4559538E+01,
 0.8576000E+01, 0.4078470E+01, 0.2909401E+02, 0.4561167E+01,
 0.8578000E+01, 0.4079926E+01, 0.2910359E+02, 0.4562795E+01,
 0.8580000E+01, 0.4081380E+01, 0.2911317E+02, 0.4564422E+01,
 0.8582000E+01, 0.4082835E+01, 0.2912275E+02, 0.4566048E+01,
 0.8584000E+01, 0.4084288E+01, 0.2913231E+02, 0.4567674E+01,
 0.8586000E+01, 0.4085741E+01, 0.2914188E+02, 0.4569299E+01,
 0.8588000E+01, 0.4087193E+01, 0.2915144E+02, 0.4570923E+01,
 0.8590000E+01, 0.4088645E+01, 0.2916099E+02, 0.4572546E+01,
 0.8592000E+01, 0.4090096E+01, 0.2917054E+02, 0.4574168E+01,
 0.8594000E+01, 0.4091547E+01, 0.2918009E+02, 0.4575791E+01,
 0.8596000E+01, 0.4092996E+01, 0.2918962E+02, 0.4577412E+01,
 0.8598000E+01, 0.4094445E+01, 0.2919916E+02, 0.4579032E+01,
 0.8600000E+01, 0.4095893E+01, 0.2920869E+02, 0.4580652E+01,
 0.8602000E+01, 0.4097341E+01, 0.2921822E+02, 0.4582272E+01,
 0.8604000E+01, 0.4098788E+01, 0.2922774E+02, 0.4583890E+01,
 0.8606000E+01, 0.4100235E+01, 0.2923726E+02, 0.4585508E+01,
 0.8608000E+01, 0.4101681E+01, 0.2924677E+02, 0.4587125E+01,
 0.8610000E+01, 0.4103126E+01, 0.2925627E+02, 0.4588741E+01,
 0.8612000E+01, 0.4104570E+01, 0.2926577E+02, 0.4590356E+01,
 0.8614000E+01, 0.4106014E+01, 0.2927527E+02, 0.4591971E+01,
 0.8616000E+01, 0.4107458E+01, 0.2928476E+02, 0.4593585E+01,
 0.8618000E+01, 0.4108900E+01, 0.2929425E+02, 0.4595199E+01,
 0.8620000E+01, 0.4110342E+01, 0.2930373E+02, 0.4596811E+01,
 0.8622000E+01, 0.4111784E+01, 0.2931321E+02, 0.4598423E+01,
 0.8624000E+01, 0.4113225E+01, 0.2932268E+02, 0.4600035E+01,
 0.8626000E+01, 0.4114665E+01, 0.2933215E+02, 0.4601645E+01,
 0.8628000E+01, 0.4116104E+01, 0.2934161E+02, 0.4603255E+01,
 0.8630000E+01, 0.4117542E+01, 0.2935107E+02, 0.4604864E+01,
 0.8632000E+01, 0.4118981E+01, 0.2936052E+02, 0.4606472E+01,
 0.8634000E+01, 0.4120419E+01, 0.2936997E+02, 0.4608080E+01,
 0.8636000E+01, 0.4121855E+01, 0.2937942E+02, 0.4609687E+01,
 0.8638000E+01, 0.4123291E+01, 0.2938886E+02, 0.4611293E+01,
 0.8640000E+01, 0.4124727E+01, 0.2939829E+02, 0.4612899E+01,
 0.8642000E+01, 0.4126162E+01, 0.2940772E+02, 0.4614503E+01,
 0.8644000E+01, 0.4127596E+01, 0.2941714E+02, 0.4616107E+01,
 0.8646000E+01, 0.4129030E+01, 0.2942656E+02, 0.4617711E+01,
 0.8648000E+01, 0.4130463E+01, 0.2943598E+02, 0.4619313E+01,
 0.8650000E+01, 0.4131895E+01, 0.2944538E+02, 0.4620915E+01,
 0.8652000E+01, 0.4133327E+01, 0.2945479E+02, 0.4622517E+01,
 0.8654000E+01, 0.4134758E+01, 0.2946419E+02, 0.4624117E+01,
 0.8656000E+01, 0.4136189E+01, 0.2947359E+02, 0.4625717E+01,
 0.8658000E+01, 0.4137618E+01, 0.2948298E+02, 0.4627315E+01,
 0.8660000E+01, 0.4139047E+01, 0.2949236E+02, 0.4628913E+01,
 0.8662000E+01, 0.4140475E+01, 0.2950174E+02, 0.4630511E+01,
 0.8664000E+01, 0.4141903E+01, 0.2951112E+02, 0.4632108E+01,
 0.8666000E+01, 0.4143331E+01, 0.2952049E+02, 0.4633704E+01,
 0.8668000E+01, 0.4144757E+01, 0.2952985E+02, 0.4635299E+01,
 0.8670000E+01, 0.4146183E+01, 0.2953922E+02, 0.4636893E+01,
 0.8672000E+01, 0.4147608E+01, 0.2954857E+02, 0.4638487E+01,
 0.8674000E+01, 0.4149033E+01, 0.2955792E+02, 0.4640081E+01,
 0.8676000E+01, 0.4150456E+01, 0.2956727E+02, 0.4641673E+01,
 0.8678000E+01, 0.4151880E+01, 0.2957661E+02, 0.4643265E+01,
 0.8680000E+01, 0.4153302E+01, 0.2958595E+02, 0.4644855E+01,
 0.8682000E+01, 0.4154724E+01, 0.2959528E+02, 0.4646446E+01,
 0.8684000E+01, 0.4156146E+01, 0.2960460E+02, 0.4648036E+01,
 0.8686000E+01, 0.4157566E+01, 0.2961393E+02, 0.4649624E+01,
 0.8688000E+01, 0.4158986E+01, 0.2962324E+02, 0.4651212E+01,
 0.8690000E+01, 0.4160405E+01, 0.2963255E+02, 0.4652799E+01,
 0.8692000E+01, 0.4161824E+01, 0.2964186E+02, 0.4654386E+01,
 0.8694000E+01, 0.4163242E+01, 0.2965116E+02, 0.4655972E+01,
 0.8696000E+01, 0.4164659E+01, 0.2966046E+02, 0.4657557E+01,
 0.8698000E+01, 0.4166076E+01, 0.2966975E+02, 0.4659142E+01,
 0.8700000E+01, 0.4167492E+01, 0.2967904E+02, 0.4660725E+01,
 0.8702000E+01, 0.4168908E+01, 0.2968832E+02, 0.4662308E+01,
 0.8704000E+01, 0.4170322E+01, 0.2969760E+02, 0.4663890E+01,
 0.8706000E+01, 0.4171736E+01, 0.2970687E+02, 0.4665472E+01,
 0.8708000E+01, 0.4173150E+01, 0.2971614E+02, 0.4667052E+01,
 0.8710000E+01, 0.4174562E+01, 0.2972540E+02, 0.4668632E+01,
 0.8712000E+01, 0.4175974E+01, 0.2973466E+02, 0.4670211E+01,
 0.8714000E+01, 0.4177386E+01, 0.2974391E+02, 0.4671790E+01,
 0.8716000E+01, 0.4178797E+01, 0.2975316E+02, 0.4673368E+01,
