@BETAPa,BETAP0  vs t@
X,BETAPa,BETAP0
 0.2988000E+02, 0.1026785E+01, 0.6020622E+01,
 0.2990000E+02, 0.1026806E+01, 0.6020763E+01,
 0.2992000E+02, 0.1026827E+01, 0.6020902E+01,
 0.2994000E+02, 0.1026848E+01, 0.6021039E+01,
 0.2996000E+02, 0.1026868E+01, 0.6021176E+01,
 0.2998000E+02, 0.1026888E+01, 0.6021311E+01,
 0.3000000E+02, 0.1026909E+01, 0.6021445E+01,
 0.3002000E+02, 0.1026928E+01, 0.6021578E+01,
 0.3004000E+02, 0.1026948E+01, 0.6021710E+01,
 0.3006000E+02, 0.1026968E+01, 0.6021840E+01,
 0.3008000E+02, 0.1026987E+01, 0.6021969E+01,
 0.3010000E+02, 0.1027006E+01, 0.6022097E+01,
 0.3012000E+02, 0.1027025E+01, 0.6022224E+01,
 0.3014000E+02, 0.1027044E+01, 0.6022350E+01,
 0.3016000E+02, 0.1027062E+01, 0.6022474E+01,
 0.3018000E+02, 0.1027081E+01, 0.6022598E+01,
 0.3020000E+02, 0.1027099E+01, 0.6022720E+01,
 0.3022000E+02, 0.1027117E+01, 0.6022841E+01,
 0.3024000E+02, 0.1027135E+01, 0.6022961E+01,
 0.3026000E+02, 0.1027153E+01, 0.6023080E+01,
 0.3028000E+02, 0.1027171E+01, 0.6023198E+01,
 0.3030000E+02, 0.1027188E+01, 0.6023314E+01,
 0.3032000E+02, 0.1027205E+01, 0.6023430E+01,
 0.3034000E+02, 0.1027222E+01, 0.6023545E+01,
 0.3036000E+02, 0.1027239E+01, 0.6023659E+01,
 0.3038000E+02, 0.1027256E+01, 0.6023771E+01,
 0.3040000E+02, 0.1027273E+01, 0.6023883E+01,
 0.3042000E+02, 0.1027289E+01, 0.6023993E+01,
 0.3044000E+02, 0.1027306E+01, 0.6024103E+01,
 0.3046000E+02, 0.1027322E+01, 0.6024211E+01,
 0.3048000E+02, 0.1027338E+01, 0.6024319E+01,
 0.3050000E+02, 0.1027354E+01, 0.6024425E+01,
 0.3052000E+02, 0.1027370E+01, 0.6024530E+01,
 0.3054000E+02, 0.1027385E+01, 0.6024635E+01,
 0.3056000E+02, 0.1027401E+01, 0.6024739E+01,
 0.3058000E+02, 0.1027416E+01, 0.6024841E+01,
 0.3060000E+02, 0.1027431E+01, 0.6024943E+01,
 0.3062000E+02, 0.1027447E+01, 0.6025044E+01,
 0.3064000E+02, 0.1027461E+01, 0.6025144E+01,
 0.3066000E+02, 0.1027476E+01, 0.6025243E+01,
 0.3068000E+02, 0.1027491E+01, 0.6025341E+01,
 0.3070000E+02, 0.1027505E+01, 0.6025438E+01,
 0.3072000E+02, 0.1027520E+01, 0.6025534E+01,
 0.3074000E+02, 0.1027534E+01, 0.6025630E+01,
 0.3076000E+02, 0.1027548E+01, 0.6025724E+01,
 0.3078000E+02, 0.1027562E+01, 0.6025818E+01,
 0.3080000E+02, 0.1027576E+01, 0.6025910E+01,
 0.3082000E+02, 0.1027590E+01, 0.6026002E+01,
 0.3084000E+02, 0.1027603E+01, 0.6026093E+01,
 0.3086000E+02, 0.1027617E+01, 0.6026184E+01,
 0.3088000E+02, 0.1027630E+01, 0.6026273E+01,
 0.3090000E+02, 0.1027643E+01, 0.6026361E+01,
 0.3092000E+02, 0.1027657E+01, 0.6026450E+01,
 0.3094000E+02, 0.1027670E+01, 0.6026536E+01,
 0.3096000E+02, 0.1027683E+01, 0.6026623E+01,
 0.3098000E+02, 0.1027695E+01, 0.6026708E+01,
 0.3100000E+02, 0.1027708E+01, 0.6026793E+01,
 0.3102000E+02, 0.1027720E+01, 0.6026876E+01,
 0.3104000E+02, 0.1027733E+01, 0.6026959E+01,
 0.3106000E+02, 0.1027745E+01, 0.6027042E+01,
 0.3108000E+02, 0.1027757E+01, 0.6027123E+01,
 0.3110000E+02, 0.1027769E+01, 0.6027204E+01,
 0.3112000E+02, 0.1027781E+01, 0.6027284E+01,
 0.3114000E+02, 0.1027793E+01, 0.6027364E+01,
 0.3116000E+02, 0.1027805E+01, 0.6027442E+01,
 0.3118000E+02, 0.1027817E+01, 0.6027520E+01,
 0.3120000E+02, 0.1027828E+01, 0.6027597E+01,
 0.3122000E+02, 0.1027840E+01, 0.6027674E+01,
 0.3124000E+02, 0.1027851E+01, 0.6027750E+01,
 0.3126000E+02, 0.1027862E+01, 0.6027824E+01,
 0.3128000E+02, 0.1027873E+01, 0.6027899E+01,
 0.3130000E+02, 0.1027884E+01, 0.6027973E+01,
 0.3132000E+02, 0.1027895E+01, 0.6028046E+01,
 0.3134000E+02, 0.1027906E+01, 0.6028118E+01,
 0.3136000E+02, 0.1027917E+01, 0.6028190E+01,
 0.3138000E+02, 0.1027927E+01, 0.6028261E+01,
 0.3140000E+02, 0.1027938E+01, 0.6028331E+01,
 0.3142000E+02, 0.1027948E+01, 0.6028401E+01,
 0.3144000E+02, 0.1027959E+01, 0.6028470E+01,
 0.3146000E+02, 0.1027969E+01, 0.6028538E+01,
 0.3148000E+02, 0.1027979E+01, 0.6028606E+01,
 0.3150000E+02, 0.1027989E+01, 0.6028673E+01,
 0.3152000E+02, 0.1027999E+01, 0.6028740E+01,
 0.3154000E+02, 0.1028009E+01, 0.6028806E+01,
 0.3156000E+02, 0.1028019E+01, 0.6028872E+01,
 0.3158000E+02, 0.1028028E+01, 0.6028936E+01,
 0.3160000E+02, 0.1028038E+01, 0.6029000E+01,
 0.3162000E+02, 0.1028047E+01, 0.6029064E+01,
 0.3164000E+02, 0.1028057E+01, 0.6029127E+01,
 0.3166000E+02, 0.1028066E+01, 0.6029189E+01,
 0.3168000E+02, 0.1028075E+01, 0.6029251E+01,
 0.3170000E+02, 0.1028085E+01, 0.6029313E+01,
 0.3172000E+02, 0.1028094E+01, 0.6029373E+01,
 0.3174000E+02, 0.1028103E+01, 0.6029433E+01,
 0.3176000E+02, 0.1028111E+01, 0.6029493E+01,
 0.3178000E+02, 0.1028120E+01, 0.6029552E+01,
 0.3180000E+02, 0.1028129E+01, 0.6029611E+01,
 0.3182000E+02, 0.1028138E+01, 0.6029669E+01,
 0.3184000E+02, 0.1028146E+01, 0.6029726E+01,
 0.3186000E+02, 0.1028155E+01, 0.6029783E+01,
 0.3188000E+02, 0.1028163E+01, 0.6029840E+01,
 0.3190000E+02, 0.1028172E+01, 0.6029895E+01,
 0.3192000E+02, 0.1028180E+01, 0.6029951E+01,
 0.3194000E+02, 0.1028188E+01, 0.6030005E+01,
 0.3196000E+02, 0.1028196E+01, 0.6030060E+01,
 0.3198000E+02, 0.1028204E+01, 0.6030114E+01,
 0.3200000E+02, 0.1028212E+01, 0.6030167E+01,
 0.3202000E+02, 0.1028220E+01, 0.6030220E+01,
 0.3204000E+02, 0.1028228E+01, 0.6030272E+01,
 0.3206000E+02, 0.1028236E+01, 0.6030324E+01,
 0.3208000E+02, 0.1028243E+01, 0.6030376E+01,
 0.3210000E+02, 0.1028251E+01, 0.6030427E+01,
 0.3212000E+02, 0.1028259E+01, 0.6030478E+01,
 0.3214000E+02, 0.1028266E+01, 0.6030528E+01,
 0.3216000E+02, 0.1028273E+01, 0.6030577E+01,
 0.3218000E+02, 0.1028281E+01, 0.6030626E+01,
 0.3220000E+02, 0.1028288E+01, 0.6030675E+01,
 0.3222000E+02, 0.1028295E+01, 0.6030723E+01,
 0.3224000E+02, 0.1028302E+01, 0.6030771E+01,
 0.3226000E+02, 0.1028309E+01, 0.6030818E+01,
 0.3228000E+02, 0.1028316E+01, 0.6030865E+01,
 0.3230000E+02, 0.1028323E+01, 0.6030911E+01,
 0.3232000E+02, 0.1028330E+01, 0.6030958E+01,
 0.3234000E+02, 0.1028337E+01, 0.6031003E+01,
 0.3236000E+02, 0.1028344E+01, 0.6031049E+01,
 0.3238000E+02, 0.1028351E+01, 0.6031093E+01,
 0.3240000E+02, 0.1028357E+01, 0.6031138E+01,
 0.3242000E+02, 0.1028364E+01, 0.6031182E+01,
 0.3244000E+02, 0.1028370E+01, 0.6031225E+01,
 0.3246000E+02, 0.1028377E+01, 0.6031269E+01,
 0.3248000E+02, 0.1028383E+01, 0.6031312E+01,
 0.3250000E+02, 0.1028389E+01, 0.6031353E+01,
 0.3252000E+02, 0.1028396E+01, 0.6031396E+01,
 0.3254000E+02, 0.1028402E+01, 0.6031437E+01,
 0.3256000E+02, 0.1028408E+01, 0.6031478E+01,
 0.3258000E+02, 0.1028414E+01, 0.6031519E+01,
 0.3260000E+02, 0.1028420E+01, 0.6031560E+01,
 0.3262000E+02, 0.1028426E+01, 0.6031600E+01,
 0.3264000E+02, 0.1028432E+01, 0.6031640E+01,
 0.3266000E+02, 0.1028438E+01, 0.6031679E+01,
 0.3268000E+02, 0.1028444E+01, 0.6031718E+01,
 0.3270000E+02, 0.1028450E+01, 0.6031757E+01,
 0.3272000E+02, 0.1028455E+01, 0.6031795E+01,
 0.3274000E+02, 0.1028461E+01, 0.6031833E+01,
 0.3276000E+02, 0.1028467E+01, 0.6031871E+01,
 0.3278000E+02, 0.1028472E+01, 0.6031908E+01,
 0.3280000E+02, 0.1028478E+01, 0.6031945E+01,
 0.3282000E+02, 0.1028483E+01, 0.6031981E+01,
 0.3284000E+02, 0.1028489E+01, 0.6032018E+01,
 0.3286000E+02, 0.1028494E+01, 0.6032053E+01,
 0.3288000E+02, 0.1028499E+01, 0.6032089E+01,
 0.3290000E+02, 0.1028505E+01, 0.6032125E+01,
 0.3292000E+02, 0.1028510E+01, 0.6032159E+01,
 0.3294000E+02, 0.1028515E+01, 0.6032194E+01,
 0.3296000E+02, 0.1028520E+01, 0.6032228E+01,
 0.3298000E+02, 0.1028525E+01, 0.6032262E+01,
 0.3300000E+02, 0.1028530E+01, 0.6032296E+01,
 0.3302000E+02, 0.1028535E+01, 0.6032329E+01,
 0.3304000E+02, 0.1028540E+01, 0.6032362E+01,
 0.3306000E+02, 0.1028545E+01, 0.6032395E+01,
 0.3308000E+02, 0.1028550E+01, 0.6032427E+01,
 0.3310000E+02, 0.1028555E+01, 0.6032460E+01,
 0.3312000E+02, 0.1028559E+01, 0.6032492E+01,
 0.3314000E+02, 0.1028564E+01, 0.6032523E+01,
 0.3316000E+02, 0.1028569E+01, 0.6032554E+01,
 0.3318000E+02, 0.1028574E+01, 0.6032585E+01,
 0.3320000E+02, 0.1028578E+01, 0.6032616E+01,
 0.3322000E+02, 0.1028583E+01, 0.6032646E+01,
 0.3324000E+02, 0.1028587E+01, 0.6032677E+01,
 0.3326000E+02, 0.1028592E+01, 0.6032706E+01,
 0.3328000E+02, 0.1028596E+01, 0.6032736E+01,
 0.3330000E+02, 0.1028600E+01, 0.6032765E+01,
 0.3332000E+02, 0.1028605E+01, 0.6032794E+01,
 0.3334000E+02, 0.1028609E+01, 0.6032823E+01,
 0.3336000E+02, 0.1028613E+01, 0.6032852E+01,
 0.3338000E+02, 0.1028618E+01, 0.6032880E+01,
 0.3340000E+02, 0.1028622E+01, 0.6032908E+01,
 0.3342000E+02, 0.1028626E+01, 0.6032936E+01,
 0.3344000E+02, 0.1028630E+01, 0.6032963E+01,
 0.3346000E+02, 0.1028634E+01, 0.6032990E+01,
 0.3348000E+02, 0.1028638E+01, 0.6033017E+01,
 0.3350000E+02, 0.1028642E+01, 0.6033044E+01,
 0.3352000E+02, 0.1028646E+01, 0.6033071E+01,
 0.3354000E+02, 0.1028650E+01, 0.6033097E+01,
 0.3356000E+02, 0.1028654E+01, 0.6033123E+01,
 0.3358000E+02, 0.1028658E+01, 0.6033148E+01,
 0.3360000E+02, 0.1028661E+01, 0.6033174E+01,
 0.3362000E+02, 0.1028665E+01, 0.6033199E+01,
 0.3364000E+02, 0.1028669E+01, 0.6033225E+01,
 0.3366000E+02, 0.1028673E+01, 0.6033249E+01,
 0.3368000E+02, 0.1028676E+01, 0.6033274E+01,
 0.3370000E+02, 0.1028680E+01, 0.6033298E+01,
 0.3372000E+02, 0.1028684E+01, 0.6033322E+01,
 0.3374000E+02, 0.1028687E+01, 0.6033346E+01,
 0.3376000E+02, 0.1028691E+01, 0.6033370E+01,
 0.3378000E+02, 0.1028694E+01, 0.6033393E+01,
 0.3380000E+02, 0.1028698E+01, 0.6033417E+01,
 0.3382000E+02, 0.1028701E+01, 0.6033440E+01,
 0.3384000E+02, 0.1028705E+01, 0.6033463E+01,
 0.3386000E+02, 0.1028708E+01, 0.6033485E+01,
 0.3388000E+02, 0.1028711E+01, 0.6033508E+01,
 0.3390000E+02, 0.1028715E+01, 0.6033530E+01,
 0.3392000E+02, 0.1028718E+01, 0.6033552E+01,
 0.3394000E+02, 0.1028721E+01, 0.6033574E+01,
 0.3396000E+02, 0.1028724E+01, 0.6033596E+01,
 0.3398000E+02, 0.1028728E+01, 0.6033617E+01,
 0.3400000E+02, 0.1028731E+01, 0.6033638E+01,
 0.3402000E+02, 0.1028734E+01, 0.6033659E+01,
 0.3404000E+02, 0.1028737E+01, 0.6033680E+01,
 0.3406000E+02, 0.1028740E+01, 0.6033700E+01,
 0.3408000E+02, 0.1028743E+01, 0.6033721E+01,
 0.3410000E+02, 0.1028746E+01, 0.6033741E+01,
 0.3412000E+02, 0.1028749E+01, 0.6033762E+01,
 0.3414000E+02, 0.1028752E+01, 0.6033782E+01,
 0.3416000E+02, 0.1028755E+01, 0.6033801E+01,
 0.3418000E+02, 0.1028758E+01, 0.6033821E+01,
 0.3420000E+02, 0.1028761E+01, 0.6033840E+01,
 0.3422000E+02, 0.1028764E+01, 0.6033859E+01,
 0.3424000E+02, 0.1028767E+01, 0.6033878E+01,
 0.3426000E+02, 0.1028769E+01, 0.6033897E+01,
 0.3428000E+02, 0.1028772E+01, 0.6033916E+01,
 0.3430000E+02, 0.1028775E+01, 0.6033934E+01,
 0.3432000E+02, 0.1028778E+01, 0.6033952E+01,
 0.3434000E+02, 0.1028780E+01, 0.6033970E+01,
 0.3436000E+02, 0.1028783E+01, 0.6033988E+01,
 0.3438000E+02, 0.1028786E+01, 0.6034006E+01,
 0.3440000E+02, 0.1028788E+01, 0.6034024E+01,
 0.3442000E+02, 0.1028791E+01, 0.6034041E+01,
 0.3444000E+02, 0.1028794E+01, 0.6034059E+01,
 0.3446000E+02, 0.1028796E+01, 0.6034076E+01,
 0.3448000E+02, 0.1028799E+01, 0.6034093E+01,
 0.3450000E+02, 0.1028801E+01, 0.6034110E+01,
 0.3452000E+02, 0.1028804E+01, 0.6034126E+01,
 0.3454000E+02, 0.1028806E+01, 0.6034143E+01,
 0.3456000E+02, 0.1028809E+01, 0.6034159E+01,
 0.3458000E+02, 0.1028811E+01, 0.6034176E+01,
 0.3460000E+02, 0.1028813E+01, 0.6034192E+01,
 0.3462000E+02, 0.1028816E+01, 0.6034208E+01,
 0.3464000E+02, 0.1028818E+01, 0.6034224E+01,
 0.3466000E+02, 0.1028821E+01, 0.6034239E+01,
 0.3468000E+02, 0.1028823E+01, 0.6034255E+01,
 0.3470000E+02, 0.1028825E+01, 0.6034270E+01,
 0.3472000E+02, 0.1028827E+01, 0.6034285E+01,
 0.3474000E+02, 0.1028830E+01, 0.6034300E+01,
 0.3476000E+02, 0.1028832E+01, 0.6034315E+01,
 0.3478000E+02, 0.1028834E+01, 0.6034330E+01,
 0.3480000E+02, 0.1028836E+01, 0.6034345E+01,
 0.3482000E+02, 0.1028839E+01, 0.6034359E+01,
 0.3484000E+02, 0.1028841E+01, 0.6034374E+01,
 0.3486000E+02, 0.1028843E+01, 0.6034388E+01,
 0.3488000E+02, 0.1028845E+01, 0.6034402E+01,
 0.3490000E+02, 0.1028847E+01, 0.6034416E+01,
 0.3492000E+02, 0.1028849E+01, 0.6034430E+01,
 0.3494000E+02, 0.1028851E+01, 0.6034444E+01,
 0.3496000E+02, 0.1028853E+01, 0.6034457E+01,
 0.3498000E+02, 0.1028855E+01, 0.6034471E+01,
 0.3500000E+02, 0.1028857E+01, 0.6034484E+01,
 0.3500000E+02, 0.1028857E+01, 0.6034484E+01,
 0.3502000E+02, 0.1028859E+01, 0.6034498E+01,
 0.3504000E+02, 0.1028861E+01, 0.6034511E+01,
 0.3506000E+02, 0.1028863E+01, 0.6034523E+01,
 0.3508000E+02, 0.1028865E+01, 0.6034536E+01,
 0.3510000E+02, 0.1028867E+01, 0.6034549E+01,
 0.3512000E+02, 0.1028869E+01, 0.6034562E+01,
 0.3514000E+02, 0.1028871E+01, 0.6034575E+01,
 0.3516000E+02, 0.1028872E+01, 0.6034587E+01,
 0.3518000E+02, 0.1028874E+01, 0.6034599E+01,
 0.3520000E+02, 0.1028876E+01, 0.6034612E+01,
 0.3522000E+02, 0.1028878E+01, 0.6034624E+01,
 0.3524000E+02, 0.1028880E+01, 0.6034636E+01,
 0.3526000E+02, 0.1028882E+01, 0.6034647E+01,
 0.3528000E+02, 0.1028883E+01, 0.6034659E+01,
 0.3530000E+02, 0.1028885E+01, 0.6034671E+01,
 0.3532000E+02, 0.1028887E+01, 0.6034682E+01,
 0.3534000E+02, 0.1028888E+01, 0.6034694E+01,
 0.3536000E+02, 0.1028890E+01, 0.6034705E+01,
 0.3538000E+02, 0.1028892E+01, 0.6034716E+01,
 0.3540000E+02, 0.1028893E+01, 0.6034728E+01,
 0.3542000E+02, 0.1028895E+01, 0.6034739E+01,
 0.3544000E+02, 0.1028897E+01, 0.6034750E+01,
 0.3546000E+02, 0.1028898E+01, 0.6034760E+01,
 0.3548000E+02, 0.1028900E+01, 0.6034771E+01,
 0.3550000E+02, 0.1028902E+01, 0.6034781E+01,
 0.3552000E+02, 0.1028903E+01, 0.6034792E+01,
 0.3554000E+02, 0.1028905E+01, 0.6034802E+01,
 0.3556000E+02, 0.1028906E+01, 0.6034813E+01,
 0.3558000E+02, 0.1028908E+01, 0.6034823E+01,
 0.3560000E+02, 0.1028909E+01, 0.6034833E+01,
 0.3562000E+02, 0.1028911E+01, 0.6034843E+01,
 0.3564000E+02, 0.1028912E+01, 0.6034853E+01,
 0.3566000E+02, 0.1028914E+01, 0.6034863E+01,
 0.3568000E+02, 0.1028915E+01, 0.6034873E+01,
 0.3570000E+02, 0.1028917E+01, 0.6034883E+01,
 0.3572000E+02, 0.1028918E+01, 0.6034892E+01,
 0.3574000E+02, 0.1028919E+01, 0.6034902E+01,
 0.3576000E+02, 0.1028921E+01, 0.6034911E+01,
 0.3578000E+02, 0.1028922E+01, 0.6034921E+01,
 0.3580000E+02, 0.1028924E+01, 0.6034930E+01,
 0.3582000E+02, 0.1028925E+01, 0.6034939E+01,
 0.3584000E+02, 0.1028926E+01, 0.6034948E+01,
 0.3586000E+02, 0.1028928E+01, 0.6034957E+01,
 0.3588000E+02, 0.1028929E+01, 0.6034966E+01,
 0.3590000E+02, 0.1028930E+01, 0.6034975E+01,
 0.3592000E+02, 0.1028932E+01, 0.6034984E+01,
 0.3594000E+02, 0.1028933E+01, 0.6034992E+01,
 0.3596000E+02, 0.1028934E+01, 0.6035001E+01,
 0.3598000E+02, 0.1028936E+01, 0.6035009E+01,
 0.3600000E+02, 0.1028937E+01, 0.6035017E+01,
 0.3602000E+02, 0.1028938E+01, 0.6035026E+01,
 0.3604000E+02, 0.1028939E+01, 0.6035034E+01,
 0.3606000E+02, 0.1028941E+01, 0.6035042E+01,
 0.3608000E+02, 0.1028942E+01, 0.6035050E+01,
 0.3610000E+02, 0.1028943E+01, 0.6035058E+01,
 0.3612000E+02, 0.1028944E+01, 0.6035067E+01,
 0.3614000E+02, 0.1028945E+01, 0.6035075E+01,
 0.3616000E+02, 0.1028947E+01, 0.6035082E+01,
 0.3618000E+02, 0.1028948E+01, 0.6035090E+01,
 0.3620000E+02, 0.1028949E+01, 0.6035098E+01,
 0.3622000E+02, 0.1028950E+01, 0.6035105E+01,
 0.3624000E+02, 0.1028951E+01, 0.6035113E+01,
 0.3626000E+02, 0.1028952E+01, 0.6035120E+01,
 0.3628000E+02, 0.1028953E+01, 0.6035128E+01,
 0.3630000E+02, 0.1028954E+01, 0.6035135E+01,
 0.3632000E+02, 0.1028955E+01, 0.6035142E+01,
 0.3634000E+02, 0.1028957E+01, 0.6035150E+01,
 0.3636000E+02, 0.1028958E+01, 0.6035157E+01,
 0.3638000E+02, 0.1028959E+01, 0.6035164E+01,
 0.3640000E+02, 0.1028960E+01, 0.6035171E+01,
 0.3642000E+02, 0.1028961E+01, 0.6035178E+01,
 0.3644000E+02, 0.1028962E+01, 0.6035185E+01,
 0.3646000E+02, 0.1028963E+01, 0.6035192E+01,
 0.3648000E+02, 0.1028964E+01, 0.6035198E+01,
 0.3650000E+02, 0.1028965E+01, 0.6035205E+01,
 0.3652000E+02, 0.1028966E+01, 0.6035212E+01,
 0.3654000E+02, 0.1028967E+01, 0.6035218E+01,
 0.3656000E+02, 0.1028968E+01, 0.6035225E+01,
 0.3658000E+02, 0.1028969E+01, 0.6035231E+01,
 0.3660000E+02, 0.1028970E+01, 0.6035238E+01,
 0.3662000E+02, 0.1028971E+01, 0.6035244E+01,
 0.3664000E+02, 0.1028972E+01, 0.6035250E+01,
 0.3666000E+02, 0.1028973E+01, 0.6035256E+01,
 0.3668000E+02, 0.1028973E+01, 0.6035263E+01,
 0.3670000E+02, 0.1028974E+01, 0.6035269E+01,
 0.3672000E+02, 0.1028975E+01, 0.6035275E+01,
 0.3674000E+02, 0.1028976E+01, 0.6035281E+01,
 0.3676000E+02, 0.1028977E+01, 0.6035287E+01,
 0.3678000E+02, 0.1028978E+01, 0.6035293E+01,
 0.3680000E+02, 0.1028979E+01, 0.6035298E+01,
 0.3682000E+02, 0.1028980E+01, 0.6035304E+01,
 0.3684000E+02, 0.1028980E+01, 0.6035310E+01,
 0.3686000E+02, 0.1028981E+01, 0.6035316E+01,
 0.3688000E+02, 0.1028982E+01, 0.6035321E+01,
 0.3690000E+02, 0.1028983E+01, 0.6035327E+01,
 0.3692000E+02, 0.1028984E+01, 0.6035332E+01,
 0.3694000E+02, 0.1028985E+01, 0.6035338E+01,
 0.3696000E+02, 0.1028985E+01, 0.6035343E+01,
 0.3698000E+02, 0.1028986E+01, 0.6035348E+01,
 0.3700000E+02, 0.1028987E+01, 0.6035354E+01,
 0.3702000E+02, 0.1028988E+01, 0.6035359E+01,
 0.3704000E+02, 0.1028989E+01, 0.6035364E+01,
 0.3706000E+02, 0.1028989E+01, 0.6035369E+01,
 0.3708000E+02, 0.1028990E+01, 0.6035375E+01,
 0.3710000E+02, 0.1028991E+01, 0.6035380E+01,
 0.3712000E+02, 0.1028992E+01, 0.6035385E+01,
 0.3714000E+02, 0.1028992E+01, 0.6035390E+01,
 0.3716000E+02, 0.1028993E+01, 0.6035395E+01,
 0.3718000E+02, 0.1028994E+01, 0.6035399E+01,
 0.3720000E+02, 0.1028995E+01, 0.6035404E+01,
 0.3722000E+02, 0.1028995E+01, 0.6035409E+01,
 0.3724000E+02, 0.1028996E+01, 0.6035414E+01,
 0.3726000E+02, 0.1028997E+01, 0.6035419E+01,
 0.3728000E+02, 0.1028997E+01, 0.6035423E+01,
 0.3730000E+02, 0.1028998E+01, 0.6035428E+01,
 0.3732000E+02, 0.1028999E+01, 0.6035432E+01,
 0.3734000E+02, 0.1028999E+01, 0.6035437E+01,
 0.3736000E+02, 0.1029000E+01, 0.6035441E+01,
 0.3738000E+02, 0.1029001E+01, 0.6035446E+01,
 0.3740000E+02, 0.1029001E+01, 0.6035450E+01,
 0.3742000E+02, 0.1029002E+01, 0.6035455E+01,
 0.3744000E+02, 0.1029003E+01, 0.6035459E+01,
 0.3746000E+02, 0.1029003E+01, 0.6035463E+01,
 0.3748000E+02, 0.1029004E+01, 0.6035468E+01,
 0.3750000E+02, 0.1029005E+01, 0.6035472E+01,
 0.3752000E+02, 0.1029005E+01, 0.6035476E+01,
 0.3754000E+02, 0.1029006E+01, 0.6035480E+01,
 0.3756000E+02, 0.1029006E+01, 0.6035484E+01,
 0.3758000E+02, 0.1029007E+01, 0.6035489E+01,
 0.3760000E+02, 0.1029008E+01, 0.6035492E+01,
 0.3762000E+02, 0.1029008E+01, 0.6035497E+01,
 0.3764000E+02, 0.1029009E+01, 0.6035501E+01,
 0.3766000E+02, 0.1029009E+01, 0.6035504E+01,
 0.3768000E+02, 0.1029010E+01, 0.6035508E+01,
 0.3770000E+02, 0.1029011E+01, 0.6035512E+01,
 0.3772000E+02, 0.1029011E+01, 0.6035516E+01,
 0.3774000E+02, 0.1029012E+01, 0.6035520E+01,
 0.3776000E+02, 0.1029012E+01, 0.6035523E+01,
 0.3778000E+02, 0.1029013E+01, 0.6035527E+01,
 0.3780000E+02, 0.1029014E+01, 0.6035531E+01,
 0.3782000E+02, 0.1029014E+01, 0.6035534E+01,
 0.3784000E+02, 0.1029015E+01, 0.6035538E+01,
 0.3786000E+02, 0.1029015E+01, 0.6035542E+01,
 0.3788000E+02, 0.1029016E+01, 0.6035545E+01,
 0.3790000E+02, 0.1029016E+01, 0.6035549E+01,
 0.3792000E+02, 0.1029017E+01, 0.6035552E+01,
 0.3794000E+02, 0.1029017E+01, 0.6035555E+01,
 0.3796000E+02, 0.1029018E+01, 0.6035559E+01,
 0.3798000E+02, 0.1029018E+01, 0.6035563E+01,
 0.3800000E+02, 0.1029019E+01, 0.6035566E+01,
 0.3802000E+02, 0.1029019E+01, 0.6035569E+01,
 0.3804000E+02, 0.1029020E+01, 0.6035573E+01,
 0.3806000E+02, 0.1029020E+01, 0.6035575E+01,
 0.3808000E+02, 0.1029021E+01, 0.6035579E+01,
 0.3810000E+02, 0.1029021E+01, 0.6035582E+01,
 0.3812000E+02, 0.1029022E+01, 0.6035585E+01,
 0.3814000E+02, 0.1029022E+01, 0.6035588E+01,
 0.3816000E+02, 0.1029022E+01, 0.6035592E+01,
 0.3818000E+02, 0.1029023E+01, 0.6035594E+01,
 0.3820000E+02, 0.1029023E+01, 0.6035598E+01,
 0.3822000E+02, 0.1029024E+01, 0.6035601E+01,
 0.3824000E+02, 0.1029024E+01, 0.6035604E+01,
 0.3826000E+02, 0.1029025E+01, 0.6035606E+01,
 0.3828000E+02, 0.1029025E+01, 0.6035610E+01,
 0.3830000E+02, 0.1029026E+01, 0.6035613E+01,
 0.3832000E+02, 0.1029026E+01, 0.6035615E+01,
 0.3834000E+02, 0.1029027E+01, 0.6035618E+01,
 0.3836000E+02, 0.1029027E+01, 0.6035621E+01,
 0.3838000E+02, 0.1029027E+01, 0.6035624E+01,
 0.3840000E+02, 0.1029028E+01, 0.6035626E+01,
 0.3842000E+02, 0.1029028E+01, 0.6035629E+01,
 0.3844000E+02, 0.1029029E+01, 0.6035632E+01,
 0.3846000E+02, 0.1029029E+01, 0.6035635E+01,
 0.3848000E+02, 0.1029029E+01, 0.6035637E+01,
 0.3850000E+02, 0.1029030E+01, 0.6035640E+01,
 0.3852000E+02, 0.1029030E+01, 0.6035643E+01,
 0.3854000E+02, 0.1029031E+01, 0.6035645E+01,
 0.3856000E+02, 0.1029031E+01, 0.6035648E+01,
 0.3858000E+02, 0.1029031E+01, 0.6035651E+01,
 0.3860000E+02, 0.1029032E+01, 0.6035653E+01,
 0.3862000E+02, 0.1029032E+01, 0.6035655E+01,
 0.3864000E+02, 0.1029032E+01, 0.6035658E+01,
 0.3866000E+02, 0.1029033E+01, 0.6035661E+01,
 0.3868000E+02, 0.1029033E+01, 0.6035663E+01,
 0.3870000E+02, 0.1029034E+01, 0.6035666E+01,
 0.3872000E+02, 0.1029034E+01, 0.6035668E+01,
 0.3874000E+02, 0.1029034E+01, 0.6035670E+01,
 0.3876000E+02, 0.1029035E+01, 0.6035673E+01,
 0.3878000E+02, 0.1029035E+01, 0.6035675E+01,
 0.3880000E+02, 0.1029035E+01, 0.6035677E+01,
 0.3882000E+02, 0.1029036E+01, 0.6035679E+01,
 0.3884000E+02, 0.1029036E+01, 0.6035682E+01,
